	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
1	Paxten Aaronson	us USA	MF	Colorado Rapids	22-284	2003	15	13	1,165	12.9	4	3	7	4	0	0	1	0	0.31	0.23	0.54	0.31	0.54	Matches
2	Liel Abada	il ISR	MF,FW	Charlotte	24-246	2001	9	4	363	4.0	0	2	2	0	0	0	1	0	0.00	0.50	0.50	0.00	0.50	Matches
3	Ezequiel Abadia-Reda	us USA	DF	Inter Miami	20-105	2006	3	0	39	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
4	Wessam Abou Ali	ps PLE	FW	Columbus Crew	27-153	1999	7	7	565	6.3	5	1	6	5	0	1	1	0	0.80	0.16	0.96	0.80	0.96	Matches
5	Lalas Abubakar	gh GHA	DF	FC Dallas	31-163	1994	1	1	53	0.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
6	Bryan Acosta	hn HON	MF	Nashville SC	32-194	1993	7	6	465	5.2	2	1	3	2	0	0	2	0	0.39	0.19	0.58	0.39	0.58	Matches
7	Chase Adams	us USA	MF	Columbus Crew	18-050	2008	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
8	Nonso Adimabua	ng NGA	FW	SJ Earthquakes	25-272	2000	2	1	46	0.5	0	1	1	0	0	0	0	0	0.00	1.96	1.96	0.00	1.96	Matches
9	Stephen Afrifa	ca CAN	FW	Sporting KC	25-107	2001	12	0	240	2.7	1	1	2	1	0	0	0	0	0.37	0.37	0.75	0.37	0.75	Matches
10	Kwaku Agyabeng	gh GHA	MF,DF	Sporting KC	19-344	2006	7	2	295	3.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
11	Morrison Agyemang	gh GHA	DF	Charlotte	21-167	2004	14	13	1,215	13.5	2	0	2	2	0	0	2	0	0.15	0.00	0.15	0.15	0.15	Matches
12	Jorge Alastuey	es ESP	MF	Austin FC	23-023	2003	2	1	97	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
13	Noah Allen	gr GRE	DF,MF	Inter Miami	22-039	2004	12	10	758	8.4	0	1	1	0	0	0	2	0	0.00	0.12	0.12	0.00	0.12	Matches
14	Tadeo Allende	ar ARG	MF,FW	Inter Miami	27-106	1999	9	4	434	4.8	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
15	Miguel Almirón	py PAR	FW,MF	Atlanta Utd	32-116	1994	8	7	658	7.3	0	2	2	0	0	0	0	0	0.00	0.27	0.27	0.00	0.27	Matches
16	Rodolfo Aloko	bj BEN	MF	Charlotte	19-162	2006	6	3	246	2.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
17	Alejandro Alvarado Jr.	us USA	MF	San Diego FC	22-312	2003	6	0	56	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
18	Steven Alzate	co COL	MF	Atlanta Utd	27-271	1998	7	4	397	4.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
19	Pedro Amador	pt POR	DF	Atlanta Utd	27-170	1998	7	2	243	2.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
20	Malte Amundsen	dk DEN	DF	Columbus Crew	28-115	1998	11	11	945	10.5	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
21	Felipe Andrade	br BRA	DF	Houston Dynamo	24-008	2002	11	11	980	10.9	1	0	1	1	0	0	6	0	0.09	0.00	0.09	0.09	0.09	Matches
22	Augustin Anello	it ITA	MF,FW	Philadelphia Union	24-045	2002	10	3	374	4.2	1	1	2	1	0	0	1	0	0.24	0.24	0.48	0.24	0.48	Matches
23	Iván Angulo	co COL	MF,DF	Orlando City	27-076	1999	15	14	1,287	14.3	0	4	4	0	0	0	2	0	0.00	0.28	0.28	0.00	0.28	Matches
24	Conner Antley	us USA	DF,MF	D.C. United	31-076	1995	4	0	29	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
25	Antony	br BRA	MF,FW	Portland Timbers	24-271	2001	13	11	932	10.4	2	1	3	2	0	0	0	0	0.19	0.10	0.29	0.19	0.29	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
26	Brian Anunga	cm CMR	MF	FC Cincinnati	29-300	1996	8	4	388	4.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
27	Matthew Arana	mx MEX	MF	Houston Dynamo	15-282	2010	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
28	Alexander Aravena	cl CHI	MF	Portland Timbers	23-273	2002	12	4	438	4.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
29	Max Arfsten	us USA	MF	Columbus Crew	25-048	2001	15	15	1,282	14.2	4	4	8	4	0	0	2	0	0.28	0.28	0.56	0.28	0.56	Matches
30	Emilio Aristizábal	co COL	FW,MF	Toronto FC	20-305	2005	13	5	450	5.0	3	0	3	3	0	0	1	0	0.60	0.00	0.60	0.60	0.60	Matches
31	Daniel Armando Ríos	mx MEX	FW	CF Montréal	31-104	1995	11	1	290	3.2	2	0	2	1	1	1	2	0	0.62	0.00	0.62	0.31	0.31	Matches
32	Paul Arriola	us USA	MF	Seattle Sounders	31-121	1995	8	3	238	2.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
33	Artur	br BRA	MF	Houston Dynamo	30-087	1996	7	5	426	4.7	0	1	1	0	0	0	1	0	0.00	0.21	0.21	0.00	0.21	Matches
34	Joshua Atencio	us USA	MF	Colorado Rapids	24-126	2002	12	9	790	8.8	1	0	1	1	0	0	6	0	0.11	0.00	0.11	0.11	0.11	Matches
35	Eduard Atuesta	co COL	MF	Orlando City	28-353	1997	11	8	675	7.5	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
36	Julián Aude	ar ARG	DF	LA Galaxy	23-074	2003	8	8	542	6.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
37	Tomás Avilés	ar ARG	DF	CF Montréal	22-123	2004	4	3	220	2.4	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
38	Nəriman Axundzadə	az AZE	MF	Columbus Crew	22-044	2004	6	0	35	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
39	David Ayala	ar ARG	MF	Inter Miami	23-315	2002	6	3	265	2.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
40	Jeevan Badwal	ca CAN	MF	Vancouver W'caps	20-087	2006	13	10	889	9.9	0	1	1	0	0	0	1	0	0.00	0.10	0.10	0.00	0.10	Matches
41	Elías Báez	ar ARG	DF	Atlanta Utd	21-231	2004	12	12	1,041	11.6	0	2	2	0	0	0	3	0	0.00	0.17	0.17	0.00	0.17	Matches
42	Drew Baiera	us USA	DF	NYCFC	19-098	2007	3	0	24	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
43	Cody Baker	us USA	DF	Seattle Sounders	22-150	2004	3	1	97	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
44	Reed Baker-Whiting	us USA	DF	Nashville SC	21-067	2005	10	4	404	4.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
45	Jonathan Bamba	ci CIV	MF,FW	Chicago Fire	30-072	1996	9	8	655	7.3	2	2	4	2	0	0	2	0	0.27	0.27	0.55	0.27	0.55	Matches
46	Fletcher Bank	us USA	MF	Toronto FC	23-036	2003	1	0	13	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
47	Jesús Barea	es ESP	FW	Real Salt Lake	24-039	2002	3	0	17	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
48	Tai Baribo	il ISR	FW	D.C. United	28-142	1998	12	11	922	10.2	8	0	8	6	2	2	1	0	0.78	0.00	0.78	0.59	0.59	Matches
49	Tom Barlow	us USA	FW,MF	FC Cincinnati	30-333	1995	15	5	554	6.2	5	0	5	5	0	0	2	0	0.81	0.00	0.81	0.81	0.81	Matches
50	Leonardo Barroso	pt POR	DF,MF	Chicago Fire	20-359	2005	7	7	543	6.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
51	Jacob Bartlett	us USA	MF	Sporting KC	20-242	2005	12	9	834	9.3	1	0	1	1	0	0	2	0	0.11	0.00	0.11	0.11	0.11	Matches
52	Lucas Bartlett	us USA	DF	D.C. United	28-315	1997	15	15	1,346	15.0	2	0	2	2	0	0	4	0	0.13	0.00	0.13	0.13	0.13	Matches
53	Ethan Bartlow	us USA	DF	Sporting KC	26-124	2000	9	9	765	8.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
54	Cole Bassett	us USA	MF	Portland Timbers	24-313	2001	10	10	831	9.2	2	2	4	2	0	0	1	0	0.22	0.22	0.43	0.22	0.43	Matches
55	Zorhan Bassong	ca CAN	MF	Sporting KC	27-030	1999	5	3	237	2.6	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
56	Josh Bauer	us USA	DF	Nashville SC	27-319	1998	9	3	287	3.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
57	Timo Baumgartl	de GER	DF	St. Louis City	30-094	1996	14	14	1,260	14.0	1	0	1	1	0	0	2	0	0.07	0.00	0.07	0.07	0.07	Matches
58	Julián Bazán	co COL	DF	RB New York	20-193	2005	1	0	11	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
59	Tanner Beason	us USA	DF	NE Revolution	29-075	1997	5	0	57	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
60	Simon Becher	us USA	FW	St. Louis City	26-321	1999	14	13	1,072	11.9	1	3	4	1	0	0	1	0	0.08	0.25	0.34	0.08	0.34	Matches
61	Alejandro Bedoya	us USA	MF	Philadelphia Union	39-038	1987	8	1	203	2.3	0	2	2	0	0	0	1	0	0.00	0.89	0.89	0.00	0.89	Matches
62	Jon Bell	jm JAM	DF	Austin FC	28-284	1997	14	7	722	8.0	2	0	2	2	0	0	1	0	0.25	0.00	0.25	0.25	0.25	Matches
63	Ben Bender	us USA	DF,MF	Philadelphia Union	25-091	2001	8	4	435	4.8	1	0	1	1	0	0	1	0	0.21	0.00	0.21	0.21	0.21	Matches
64	Nehuén Benedetti	ar ARG	MF	RB New York	21-102	2005	5	0	86	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
65	Ramiro Benetti	br BRA	MF	FC Dallas	33-015	1993	14	12	990	11.0	0	1	1	0	0	0	2	0	0.00	0.09	0.09	0.00	0.09	Matches
66	Lasse Berg Johnsen	no NOR	MF	Sporting KC	26-292	1999	11	10	910	10.1	1	0	1	1	0	0	2	0	0.10	0.00	0.10	0.10	0.10	Matches
67	Gustav Berggren	se SWE	MF,DF	RB New York	28-272	1997	10	3	309	3.4	0	1	1	0	0	0	0	1	0.00	0.29	0.29	0.00	0.29	Matches
68	Sebastian Berhalter	us USA	MF	Vancouver W'caps	25-020	2001	14	13	1,121	12.5	6	4	10	5	1	1	3	0	0.48	0.32	0.80	0.40	0.72	Matches
69	Juan Berrocal	es ESP	DF	Atlanta Utd	27-033	1999	9	8	731	8.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
70	Germán Berterame	mx MEX	FW	Inter Miami	27-205	1998	15	12	1,136	12.6	7	3	10	7	0	0	1	0	0.55	0.24	0.79	0.55	0.79	Matches
71	Pep Biel	es ESP	MF	Charlotte	29-274	1996	15	15	1,311	14.6	7	4	11	6	1	1	2	0	0.48	0.27	0.76	0.41	0.69	Matches
72	Mamadou Billo Diop	sn SEN	FW	Colorado Rapids	19-265	2006	2	0	19	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
73	Ran Binyamin	il ISR	MF,DF	FC Dallas	22-120	2004	13	5	448	5.0	0	2	2	0	0	0	1	0	0.00	0.40	0.40	0.00	0.40	Matches
74	Guilherme Biro	br BRA	DF	Austin FC	26-036	2000	12	11	854	9.5	1	1	2	1	0	0	3	1	0.11	0.11	0.21	0.11	0.21	Matches
75	Tristan Blackmon	us USA	DF	Vancouver W'caps	29-298	1996	13	13	1,170	13.0	1	0	1	1	0	0	2	0	0.08	0.00	0.08	0.08	0.08	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
76	Andre Blake	jm JAM	GK	Philadelphia Union	35-197	1990	14	14	1,260	14.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
77	Isaac Boehmer	us USA	GK	Vancouver W'caps	24-198	2001	2	1	114	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
78	Mateusz Bogusz	pl POL	MF,FW	Houston Dynamo	24-288	2001	14	13	1,183	13.1	2	1	3	2	0	0	2	0	0.15	0.08	0.23	0.15	0.23	Matches
79	Luca Bombino	us USA	DF	San Diego FC	19-331	2006	12	11	931	10.3	1	1	2	1	0	0	5	1	0.10	0.10	0.19	0.10	0.19	Matches
80	Jonathan Bond	eng ENG	GK	Houston Dynamo	33-018	1993	14	14	1,215	13.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
81	Alex Bonetig	au AUS	DF	Portland Timbers	23-290	2002	8	7	648	7.2	1	0	1	1	0	0	1	0	0.14	0.00	0.14	0.14	0.14	Matches
82	Zach Booth	us USA	FW,MF	Real Salt Lake	22-109	2004	8	4	318	3.5	1	0	1	1	0	0	0	0	0.28	0.00	0.28	0.28	0.28	Matches
83	Diego Borges	br BRA	DF	Sporting KC	21-173	2004	3	2	204	2.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
84	Dylan Borso	us USA	MF	Chicago Fire	20-004	2006	4	0	78	0.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
85	Antone Bossenberry	ca CAN	MF	Toronto FC	17-296	2008	2	0	35	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
86	Denis Bouanga	ga GAB	FW,MF	LAFC	31-207	1994	14	14	1,196	13.3	6	2	8	6	0	0	5	0	0.45	0.15	0.60	0.45	0.60	Matches
87	Ousseni Bouda	bf BFA	MF	SJ Earthquakes	26-039	2000	15	13	1,181	13.1	5	1	6	5	0	0	1	0	0.38	0.08	0.46	0.38	0.46	Matches
88	Amin Boudri	se SWE	MF	LAFC	21-250	2004	4	0	78	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
89	Agustín Bouzat	ar ARG	MF	Houston Dynamo	32-070	1994	12	6	609	6.8	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	Matches
90	Michael Boxall	nz NZL	DF	Minnesota Utd	37-292	1988	7	5	397	4.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
91	Tyler Boyd	us USA	MF,FW	LAFC	31-158	1994	13	4	448	5.0	1	1	2	1	0	0	2	0	0.20	0.20	0.40	0.20	0.40	Matches
92	Chris Brady	us USA	GK	Chicago Fire	22-095	2004	14	14	1,260	14.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
93	David Brekalo	si SVN	DF	Orlando City	27-185	1998	11	9	798	8.9	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
94	Luke Brennan	us USA	MF	Atlanta Utd	21-102	2005	7	2	184	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
95	Yannick Bright	it ITA	MF	Inter Miami	24-276	2001	12	11	957	10.6	0	0	0	0	0	0	3	1	0.00	0.00	0.00	0.00	0.00	Matches
96	Brandt Bronico	us USA	MF	Charlotte	30-351	1995	12	5	493	5.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
97	Snyder Brunell	us USA	MF	Seattle Sounders	19-075	2007	13	8	776	8.6	0	1	1	0	0	0	2	0	0.00	0.12	0.12	0.00	0.12	Matches
98	Charles-Emile Brunet	ca CAN	MF	Nashville SC	22-192	2003	3	0	57	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
99	Pavel Bucha	cz CZE	MF	FC Cincinnati	28-087	1998	14	14	1,209	13.4	2	4	6	2	0	0	1	0	0.15	0.30	0.45	0.15	0.45	Matches
100	Noel Buck	eng ENG	MF	SJ Earthquakes	21-062	2005	1	1	63	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
101	Dawid Bugaj	pl POL	DF	CF Montréal	21-332	2004	10	8	706	7.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
102	Roman Bürki	ch SUI	GK	St. Louis City	35-204	1990	13	13	1,170	13.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
103	Micah Burton	us USA	FW	Austin FC	20-072	2006	2	0	20	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
104	Brandon Bye	us USA	DF	Portland Timbers	30-189	1995	14	13	1,184	13.2	0	1	1	0	0	0	2	0	0.00	0.08	0.08	0.00	0.08	Matches
105	Nathan Byrne	eng ENG	DF	Charlotte	34-001	1992	14	14	1,244	13.8	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
106	Rafael Cabral	br BRA	GK	Real Salt Lake	36-017	1990	14	14	1,260	14.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
107	Kenji Cabrera	pe PER	MF	Vancouver W'caps	23-130	2003	9	2	314	3.5	0	2	2	0	0	0	2	0	0.00	0.57	0.57	0.00	0.57	Matches
108	Bruno Caicedo	ec ECU	MF	Vancouver W'caps	21-142	2005	8	2	304	3.4	2	2	4	2	0	0	2	0	0.59	0.59	1.18	0.59	1.18	Matches
109	José Caicedo	co COL	MF	Portland Timbers	24-014	2002	7	7	503	5.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
110	Marcus Caldeira	ca CAN	FW	Minnesota Utd	21-235	2004	1	0	8	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
111	Taylor Calheira	us USA	FW	Sporting KC	24-041	2002	10	3	267	3.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
112	Noel Caliskan	de GER	MF	Real Salt Lake	25-281	2000	14	13	1,186	13.2	0	2	2	0	0	0	3	0	0.00	0.15	0.15	0.00	0.15	Matches
113	Drake Callender	us USA	GK	Minnesota Utd	28-242	1997	15	15	1,350	15.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
114	Rudy Camacho	fr FRA	DF	Columbus Crew	35-093	1991	15	14	1,267	14.1	0	0	0	0	0	0	5	0	0.00	0.00	0.00	0.00	0.00	Matches
115	Leonardo Campana	ec ECU	FW	NE Revolution	25-317	2000	2	1	109	1.2	1	0	1	1	0	0	0	0	0.83	0.00	0.83	0.83	0.83	Matches
116	Reggie Cannon	us USA	DF	Colorado Rapids	27-360	1998	6	4	307	3.4	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
117	Capita	ao ANG	MF,FW	Sporting KC	24-147	2002	8	7	524	5.8	1	0	1	1	0	0	2	0	0.17	0.00	0.17	0.17	0.17	Matches
118	Christian Cappis	us USA	MF	FC Dallas	26-297	1999	15	9	835	9.3	0	1	1	0	0	0	3	0	0.00	0.11	0.11	0.00	0.11	Matches
119	Antonio Carlos	br BRA	DF	Houston Dynamo	33-091	1993	13	11	1,034	11.5	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
120	Wikelman Carmona	ve VEN	MF,FW	CF Montréal	23-102	2003	12	10	792	8.8	4	2	6	4	0	0	1	0	0.45	0.23	0.68	0.45	0.68	Matches
121	Maxi Carrizo	us USA	MF	NYCFC	18-098	2008	3	0	34	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
122	Wilder Cartagena	pe PER	MF	Orlando City	31-256	1994	4	1	44	0.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
123	Cabral Carter	us USA	GK	LAFC	21-336	2004	1	0	61	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
124	Nico Cavallo	us USA	DF,MF	NYCFC	24-161	2001	6	5	447	5.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
125	Brayan Ceballos	co COL	DF	NE Revolution	25-013	2001	8	8	630	7.0	2	0	2	2	0	0	3	0	0.29	0.00	0.29	0.29	0.29	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
126	Roman Celentano	us USA	GK	FC Cincinnati	25-265	2000	13	13	1,170	13.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
127	Edwin Cerrillo	us USA	MF	LA Galaxy	25-246	2000	14	12	1,117	12.4	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
128	Dylan Chambost	fr FRA	MF	Columbus Crew	28-291	1997	12	9	765	8.5	0	1	1	0	0	0	2	0	0.00	0.12	0.12	0.00	0.12	Matches
129	Tomás Chancalay	ar ARG	FW,MF	Minnesota Utd	27-156	1999	15	13	1,114	12.4	1	3	4	1	0	0	3	0	0.08	0.24	0.32	0.08	0.32	Matches
130	Kieran Chandler	us USA	DF	Minnesota Utd	20-362	2005	1	0	9	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
131	Diego Chará	co COL	MF	Portland Timbers	40-062	1986	10	5	545	6.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
132	Gabriel Chaves	br BRA	MF,FW	LA Galaxy	25-115	2001	14	14	1,211	13.5	5	4	9	5	0	0	5	1	0.37	0.30	0.67	0.37	0.67	Matches
133	Justin Che	us USA	DF	RB New York	22-200	2003	8	6	554	6.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
134	Yevhen Cheberko	ua UKR	DF,MF	Columbus Crew	28-134	1998	3	0	85	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
135	Andrei Chirilă	us USA	DF	FC Cincinnati	17-295	2008	6	4	419	4.7	1	0	1	1	0	0	1	0	0.21	0.00	0.21	0.21	0.21	Matches
136	Micah Chisholm	ca CAN	DF	Toronto FC	21-199	2004	2	0	66	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
137	Mathieu Choinière	ca CAN	MF	LAFC	27-119	1999	15	8	753	8.4	2	1	3	2	0	0	0	0	0.24	0.12	0.36	0.24	0.36	Matches
138	José Cifuentes	ec ECU	MF	Toronto FC	27-086	1999	10	10	792	8.8	1	1	2	1	0	0	3	0	0.11	0.11	0.23	0.11	0.23	Matches
139	Markus Cimermancic	ca CAN	MF	Toronto FC	21-248	2004	2	2	138	1.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
140	Caden Clark	us USA	MF	D.C. United	23-010	2003	7	0	89	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
141	Will Cleary	us USA	DF	Charlotte	23-109	2003	2	1	106	1.2	0	1	1	0	0	0	0	0	0.00	0.85	0.85	0.00	0.85	Matches
142	Stefan Cleveland	us USA	GK	Sporting KC	32-012	1994	5	5	450	5.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
143	Noah Cobb	us USA	DF	Colorado Rapids	20-321	2005	7	2	293	3.3	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
144	Alonso Coello	es ESP	MF	Toronto FC	26-237	1999	14	12	1,028	11.4	0	3	3	0	0	0	3	0	0.00	0.26	0.26	0.00	0.26	Matches
145	Michael Collodi	us USA	GK	FC Dallas	25-012	2001	13	13	1,170	13.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
146	Theo Corbeanu	ca CAN	FW,MF	Toronto FC	24-020	2002	1	0	17	0.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
147	Matthew Corcoran	us USA	MF	Nashville SC	20-109	2006	11	8	714	7.9	0	0	0	0	0	0	3	1	0.00	0.00	0.00	0.00	0.00	Matches
148	Sergio Córdova	ve VEN	FW,MF	St. Louis City	28-301	1997	10	4	495	5.5	1	0	1	1	0	0	1	0	0.18	0.00	0.18	0.18	0.18	Matches
149	David Costa	pt POR	MF	Portland Timbers	25-152	2001	11	11	892	9.9	1	3	4	1	0	0	1	0	0.10	0.30	0.40	0.10	0.40	Matches
150	Vitor Costa	br BRA	DF,MF	SJ Earthquakes	31-340	1994	3	0	91	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
151	Cade Cowell	us USA	FW,MF	RB New York	22-235	2003	13	13	879	9.8	1	3	4	1	0	0	1	0	0.10	0.31	0.41	0.10	0.41	Matches
152	Brandan Craig	us USA	DF	CF Montréal	22-060	2004	5	2	298	3.3	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
153	Maxime Crépeau	ca CAN	GK	Orlando City	32-026	1994	14	14	1,185	13.2	0	0	0	0	0	0	2	1	0.00	0.00	0.00	0.00	0.00	Matches
154	Andrés Cubas	py PAR	MF	Vancouver W'caps	30-015	1996	11	10	860	9.6	0	1	1	0	0	0	5	0	0.00	0.10	0.10	0.00	0.10	Matches
155	Mauricio Cuevas	us USA	DF,MF	LA Galaxy	23-116	2003	12	7	723	8.0	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
156	Christopher Cupps	us USA	DF	Chicago Fire	18-011	2008	2	0	44	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
157	Hugo Cuypers	be BEL	FW	Chicago Fire	29-119	1997	11	11	989	11.0	13	0	13	11	2	4	1	0	1.18	0.00	1.18	1.00	1.00	Matches
