	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
317	Bruny Nsimba	be BEL	FW	Dender	25	2000	28	22	1,810	20.1	9	4	13	5	4	4	4	0	0.45	0.20	0.65	0.25	0.45	Matches
318	Nachon Nsingi	be BEL	MF,FW	La Louvière	24	2001	10	2	260	2.9	1	0	1	1	0	0	1	0	0.35	0.00	0.35	0.35	0.35	Matches
319	Nachon Nsingi	be BEL	FW	OH Leuven	24	2001	6	0	52	0.6	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
320	Erick Nunes	br BRA	DF	Cercle Brugge	21	2004	15	1	307	3.4	0	1	1	0	0	0	0	0	0.00	0.29	0.29	0.00	0.29	Matches
321	Roggerio Nyakossi	ch SUI	DF	OH Leuven	21	2004	27	26	2,237	24.9	4	0	4	4	0	0	4	0	0.16	0.00	0.16	0.16	0.16	Matches
322	Benoit Nyssen	be BEL	MF,DF	Zulte Waregem	27	1997	28	20	1,738	19.3	2	2	4	2	0	0	3	0	0.10	0.10	0.21	0.10	0.21	Matches
323	Mardochee Nzita	be BEL	DF	Charleroi	25	2000	38	34	3,001	33.3	0	2	2	0	0	0	6	1	0.00	0.06	0.06	0.00	0.06	Matches
324	Yllan Okou	fr FRA	DF	La Louvière	22	2002	33	30	2,713	30.1	1	0	1	1	0	0	6	0	0.03	0.00	0.03	0.03	0.03	Matches
325	Aimé Omgba	nl NED	MF	Gent	22	2002	19	2	432	4.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
326	Takuma Ominami	jp JPN	DF	OH Leuven	27	1997	22	18	1,707	19.0	0	1	1	0	0	0	3	0	0.00	0.05	0.05	0.00	0.05	Matches
327	Raphael Onyedika	ng NGA	MF	Club Brugge	24	2001	30	22	1,994	22.2	1	0	1	1	0	0	3	0	0.05	0.00	0.05	0.05	0.05	Matches
328	Davis Opoku	be BEL	MF,DF	OH Leuven	17	2007	21	5	826	9.2	0	2	2	0	0	0	2	0	0.00	0.22	0.22	0.00	0.22	Matches
329	Joseph Opoku	gh GHA	MF,FW	Zulte Waregem	19	2005	33	30	2,443	27.1	10	7	17	10	0	0	2	0	0.37	0.26	0.63	0.37	0.63	Matches
330	Ragnar Oratmangoen	id IDN	MF,FW	Dender	27	1998	16	3	510	5.7	1	0	1	1	0	0	1	0	0.18	0.00	0.18	0.18	0.18	Matches
331	Joel Ordóñez	ec ECU	DF	Club Brugge	21	2004	33	30	2,666	29.6	3	0	3	3	0	0	4	2	0.10	0.00	0.10	0.10	0.10	Matches
332	Vince Osuji	ng NGA	DF	Club Brugge	19	2006	1	0	16	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
333	Zakaria El Ouahdi	ma MAR	DF,MF	Genk	23	2001	34	34	2,991	33.2	8	4	12	8	0	0	4	0	0.24	0.12	0.36	0.24	0.36	Matches
334	Kader Ouattara	bf BFA	MF	Cercle Brugge	20	2005	3	1	92	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
335	Dago Ourega	fr FRA	DF	Westerlo	20	2004	8	3	414	4.6	1	1	2	1	0	0	2	1	0.22	0.22	0.43	0.22	0.43	Matches
336	Aiham Ousou	sy SYR	DF	Charleroi	25	2000	39	39	3,393	37.7	2	1	3	2	0	0	12	1	0.05	0.03	0.08	0.05	0.08	Matches
337	Yasin Özcan	tr TUR	DF	Anderlecht	19	2006	4	1	133	1.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
338	Halil Özdemir	tr TUR	FW	Mechelen	19	2005	7	1	184	2.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
339	Muhammadali Oʻrinboyev	uz UZB	MF	Antwerp	20	2005	5	0	131	1.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
340	Adrián Palacios	ve VEN	DF	Genk	21	2004	10	2	222	2.5	0	1	1	0	0	0	0	0	0.00	0.41	0.41	0.00	0.41	Matches
341	Maksim Paskotši	ee EST	DF	Gent	22	2003	22	22	1,808	20.1	4	1	5	4	0	0	1	0	0.20	0.05	0.25	0.20	0.25	Matches
342	Afonso Patrão	pt POR	FW	Westerlo	18	2007	11	1	229	2.5	1	0	1	1	0	0	0	0	0.39	0.00	0.39	0.39	0.39	Matches
343	Louis Patris	be BEL	DF	Sint-Truiden	24	2001	6	6	517	5.7	0	1	1	0	0	0	0	0	0.00	0.17	0.17	0.00	0.17	Matches
344	Louis Patris	be BEL	MF	Union SG	24	2001	28	8	932	10.4	0	1	1	0	0	0	2	0	0.00	0.10	0.10	0.00	0.10	Matches
345	Maxime Pau	fr FRA	MF,FW	La Louvière	25	2000	14	8	690	7.7	1	0	1	1	0	0	2	0	0.13	0.00	0.13	0.13	0.13	Matches
346	Wilguens Paugain	ht HAI	MF,DF	Zulte Waregem	23	2001	24	15	1,279	14.2	1	0	1	1	0	0	1	0	0.07	0.00	0.07	0.07	0.07	Matches
347	Ivan Pavlic	be BEL	MF	Union SG	23	2001	9	0	74	0.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
348	Marcos Peano	ar ARG	GK	La Louvière	26	1998	34	34	3,060	34.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
349	Jérémy Pétris	fr FRA	DF	Charleroi	27	1998	5	4	376	4.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
350	Patrick Pflücke	de GER	MF	Mechelen	28	1996	6	4	290	3.2	0	1	1	0	0	0	0	0	0.00	0.31	0.31	0.00	0.31	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
351	Patrick Pflücke	de GER	MF	Charleroi	28	1996	35	29	2,341	26.0	4	7	11	4	0	0	0	0	0.15	0.27	0.42	0.15	0.42	Matches
352	Arthur Piedfort	be BEL	MF	Westerlo	20	2005	36	35	2,978	33.1	3	2	5	3	0	0	5	0	0.09	0.06	0.15	0.09	0.15	Matches
353	Lucas Pirard	be BEL	GK	Standard Liège	30	1995	11	11	990	11.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
354	Ewoud Pletinckx	be BEL	DF	OH Leuven	24	2000	40	40	3,537	39.3	3	0	3	3	0	0	4	0	0.08	0.00	0.08	0.08	0.08	Matches
355	Dennis Praet	be BEL	MF	Antwerp	31	1994	31	29	2,520	28.0	0	0	0	0	0	0	3	1	0.00	0.00	0.00	0.00	0.00	Matches
356	Maxence Prevot	fr FRA	GK	OH Leuven	28	1997	9	8	742	8.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
357	Joedrick Pupe	be BEL	DF	Sint-Truiden	28	1997	8	6	474	5.3	1	0	1	1	0	0	1	0	0.19	0.00	0.19	0.19	0.19	Matches
358	Joedrick Pupe	be BEL	DF	Dender	28	1997	4	4	313	3.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
359	Benito Raman	be BEL	FW	Mechelen	30	1994	29	10	1,058	11.8	3	3	6	3	0	0	0	0	0.26	0.26	0.51	0.26	0.51	Matches
360	Mathias Rasmussen	no NOR	MF	Union SG	27	1997	16	7	714	7.9	2	1	3	2	0	0	1	0	0.25	0.13	0.38	0.25	0.38	Matches
361	Christiaan Ravych	be BEL	DF	Cercle Brugge	23	2002	27	25	2,245	24.9	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
362	Ludovit Reis	nl NED	MF	Club Brugge	25	2000	7	3	265	2.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
363	Semm Renders	be BEL	MF	Antwerp	17	2007	12	5	627	7.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
364	Bryan Reynolds	us USA	DF	Westerlo	24	2001	39	39	3,493	38.8	2	3	5	2	0	0	8	0	0.05	0.08	0.13	0.05	0.13	Matches
365	Matthis Riou	fr FRA	DF	La Louvière	24	2001	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
366	Mats Rits	be BEL	MF	Anderlecht	32	1993	3	0	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
367	Nathan Rôdes	be BEL	MF,DF	Dender	27	1997	33	22	1,986	22.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
368	Kevin Rodríguez	ec ECU	FW	Union SG	25	2000	31	22	1,817	20.2	10	2	12	10	0	0	2	0	0.50	0.10	0.59	0.50	0.59	Matches
369	Davy Roef	be BEL	GK	Gent	31	1994	40	40	3,600	40.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
370	Žan Rogelj	si SVN	MF,DF	Charleroi	25	1999	2	2	151	1.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
371	Zaid Romero	ar ARG	DF	Club Brugge	25	1999	1	1	58	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
372	Tuur Rommens	be BEL	DF	Westerlo	22	2003	15	14	1,222	13.6	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
373	Jakob Romsaas	no NOR	MF	Charleroi	21	2004	37	16	1,753	19.5	2	3	5	2	0	0	2	0	0.10	0.15	0.26	0.10	0.26	Matches
374	Kyriani Sabbe	be BEL	DF	Club Brugge	20	2005	27	20	1,643	18.3	3	3	6	3	0	0	2	0	0.16	0.16	0.33	0.16	0.33	Matches
375	Mujaid Sadick	es ESP	DF	Genk	25	2000	36	34	3,014	33.5	2	0	2	2	0	0	4	1	0.06	0.00	0.06	0.06	0.06	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
376	Hakim Sahabo	rw RWA	MF	Standard Liège	20	2005	14	5	580	6.4	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
377	Marwan Al Sahafi	sa KSA	FW,MF	Antwerp	21	2004	24	15	1,316	14.6	1	0	1	1	0	0	2	0	0.07	0.00	0.07	0.07	0.07	Matches
378	Moïse Sahi Dion	ci CIV	FW	Dender	23	2001	5	0	82	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
379	Rafiki Said	km COM	MF,FW	Standard Liège	25	2000	37	34	2,743	30.5	8	4	12	8	0	0	4	0	0.26	0.13	0.39	0.26	0.39	Matches
380	Shunsuke Saito	jp JPN	MF,FW	Westerlo	20	2005	17	10	852	9.5	1	1	2	1	0	0	2	0	0.11	0.11	0.21	0.11	0.21	Matches
381	Isa Sakamoto	jp JPN	MF	Westerlo	21	2003	38	38	2,999	33.3	6	4	10	6	0	1	1	0	0.18	0.12	0.30	0.18	0.30	Matches
382	Nathan Saliba	ca CAN	MF	Anderlecht	21	2004	34	28	2,312	25.7	3	1	4	3	0	0	14	1	0.12	0.04	0.16	0.12	0.16	Matches
383	Dikeni-Rafid Salifou	tg TOG	MF	Mechelen	22	2003	18	11	995	11.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
384	Marsoni Sambu	ao ANG	DF,MF	Dender	29	1996	29	23	2,009	22.3	0	4	4	0	0	0	6	0	0.00	0.18	0.18	0.00	0.18	Matches
385	Matisse Samoise	be BEL	MF,DF	Gent	23	2001	18	16	1,368	15.2	2	2	4	2	0	0	5	0	0.13	0.13	0.26	0.13	0.26	Matches
386	Cisse Sandra	be BEL	MF,FW	Club Brugge	21	2003	16	6	595	6.6	1	1	2	1	0	0	2	0	0.15	0.15	0.30	0.15	0.30	Matches
387	Killian Sardella	be BEL	DF	Anderlecht	23	2002	32	22	2,041	22.7	0	1	1	0	0	0	3	1	0.00	0.04	0.04	0.00	0.04	Matches
388	Nikolas Sattlberger	at AUT	MF	Genk	21	2004	24	11	974	10.8	0	1	1	0	0	0	3	0	0.00	0.09	0.09	0.00	0.09	Matches
389	Allahyar Sayyadmanesh	ir IRN	MF	Westerlo	24	2001	30	27	2,223	24.7	7	3	10	3	4	4	5	0	0.28	0.12	0.40	0.12	0.24	Matches
390	Aurélien Scheidler	fr FRA	FW	Dender	27	1998	4	4	335	3.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
391	Aurélien Scheidler	fr FRA	FW	Charleroi	27	1998	36	33	2,923	32.5	9	4	13	8	1	1	2	0	0.28	0.12	0.40	0.25	0.37	Matches
392	Luca Schelfhout	be BEL	DF	Antwerp	17	2007	2	0	33	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
393	Kjell Scherpen	nl NED	GK	Union SG	25	2000	32	32	2,835	31.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
394	Rob Schoofs	be BEL	MF	Union SG	31	1994	30	14	1,474	16.4	2	6	8	2	0	0	3	0	0.12	0.37	0.49	0.12	0.49	Matches
395	Rob Schoofs	be BEL	MF	Mechelen	31	1994	6	6	530	5.9	2	0	2	1	1	1	1	0	0.34	0.00	0.34	0.17	0.17	Matches
396	Siebe Schrijvers	be BEL	MF	OH Leuven	29	1996	30	25	2,115	23.5	3	3	6	1	2	3	6	0	0.13	0.13	0.26	0.04	0.17	Matches
397	Christopher Scott	de GER	MF	Antwerp	23	2002	31	26	2,195	24.4	6	2	8	6	0	0	3	0	0.25	0.08	0.33	0.25	0.33	Matches
398	Ilias Sebaoui	be BEL	MF,FW	Sint-Truiden	23	2001	40	40	3,253	36.1	5	6	11	5	0	0	4	0	0.14	0.17	0.30	0.14	0.30	Matches
399	Mathis Servais	be BEL	MF	Mechelen	20	2004	32	32	2,788	31.0	2	4	6	2	0	0	5	0	0.06	0.13	0.19	0.06	0.19	Matches
400	Joaquin Seys	be BEL	DF	Club Brugge	20	2005	39	35	2,966	33.0	2	5	7	2	0	0	3	0	0.06	0.15	0.21	0.06	0.21	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
401	Shion Shinkawa	jp JPN	FW	Sint-Truiden	17	2007	4	1	81	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
402	Sekou Sidibe	be BEL	FW	La Louvière	24	2001	5	1	147	1.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
403	Danylo Sikan	ua UKR	FW	Anderlecht	24	2001	9	6	410	4.6	2	1	3	2	0	0	1	0	0.44	0.22	0.66	0.44	0.66	Matches
404	Leonardo da Silva Lopes	pt POR	MF,DF	Gent	26	1998	36	25	2,337	26.0	1	1	2	1	0	0	3	0	0.04	0.04	0.08	0.04	0.08	Matches
405	Jan-Carlo Simic	rs SRB	DF	Anderlecht	20	2005	2	2	177	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
406	Hugo Siquet	be BEL	DF	Club Brugge	23	2002	31	13	1,290	14.3	0	2	2	0	0	0	2	0	0.00	0.14	0.14	0.00	0.14	Matches
407	Abdoulaye Sissako	fr FRA	MF	Sint-Truiden	27	1998	40	39	3,339	37.1	2	3	5	2	0	0	5	0	0.05	0.08	0.13	0.05	0.13	Matches
408	Michał Skóraś	pl POL	MF	Club Brugge	25	2000	2	0	76	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
409	Michał Skóraś	pl POL	MF	Gent	25	2000	31	30	2,503	27.8	2	7	9	2	0	0	6	1	0.07	0.25	0.32	0.07	0.32	Matches
410	Raf Smekens	be BEL	MF	Westerlo	21	2004	2	0	46	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
411	Matte Smets	be BEL	DF	Genk	21	2004	39	39	3,509	39.0	0	1	1	0	0	0	4	0	0.00	0.03	0.03	0.00	0.03	Matches
412	Guilherme Smith	br BRA	MF,FW	Union SG	22	2003	22	18	1,534	17.0	4	2	6	4	0	0	4	0	0.23	0.12	0.35	0.23	0.35	Matches
413	Emran Soglo	fr FRA	MF	Zulte Waregem	20	2005	18	11	1,038	11.5	0	3	3	0	0	0	2	0	0.00	0.26	0.26	0.00	0.26	Matches
414	Thibo Somers	be BEL	MF	Antwerp	26	1999	32	29	2,428	27.0	4	2	6	4	0	0	3	0	0.15	0.07	0.22	0.15	0.22	Matches
415	Momodou Sonko	se SWE	MF	Gent	20	2005	27	6	798	8.9	0	2	2	0	0	0	2	0	0.00	0.23	0.23	0.00	0.23	Matches
416	Yira Sor	ng NGA	MF,FW	Genk	25	2000	27	10	1,077	12.0	4	1	5	4	0	0	0	0	0.33	0.08	0.42	0.33	0.42	Matches
417	Ibrahima Sory Bangoura	gn GUI	MF	Genk	21	2004	27	17	1,393	15.5	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
418	Christ Souanga	be BEL	DF	OH Leuven	18	2006	1	1	90	1.0	1	0	1	1	0	0	0	0	1.00	0.00	1.00	1.00	1.00	Matches
419	Bryan Soumaré	fr FRA	MF	La Louvière	26	1999	7	3	314	3.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
420	Massamba Sow	fr FRA	DF	Charleroi	21	2004	4	1	158	1.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
421	Jorne Spileers	be BEL	DF	Club Brugge	20	2005	23	13	1,202	13.4	0	1	1	0	0	0	4	0	0.00	0.07	0.07	0.00	0.07	Matches
422	Charli Spoden	be BEL	MF	Standard Liège	17	2008	1	0	24	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
423	Tommy St. Jago	nl NED	DF	Mechelen	25	2000	28	25	2,282	25.4	0	1	1	0	0	0	4	0	0.00	0.04	0.04	0.00	0.04	Matches
424	Aleksandar Stanković	rs SRB	MF	Club Brugge	19	2005	39	34	3,071	34.1	6	2	8	6	0	0	4	0	0.18	0.06	0.23	0.18	0.23	Matches
425	Jarne Steuckers	be BEL	MF	Genk	23	2002	29	15	1,439	16.0	0	6	6	0	0	0	1	0	0.00	0.38	0.38	0.00	0.38	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Nikola Storm	be BEL	FW	Mechelen	30	1994	1	1	72	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
427	Mario Stroeykens	be BEL	MF	Anderlecht	20	2004	23	7	810	9.0	1	0	1	1	0	0	2	0	0.11	0.00	0.11	0.11	0.11	Matches
428	Ian Struyf	be BEL	DF	Mechelen	17	2007	11	6	427	4.7	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
429	Nikola Štulić	rs SRB	FW	Charleroi	23	2001	3	3	215	2.4	1	0	1	1	0	0	2	1	0.42	0.00	0.42	0.42	0.42	Matches
430	Franck Surdez	ch SUI	MF,FW	Gent	23	2002	14	4	369	4.1	1	0	1	1	0	0	2	0	0.24	0.00	0.24	0.24	0.24	Matches
431	Serhiy Sydorchuk	ua UKR	MF	Westerlo	34	1991	16	3	345	3.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
432	Ross Sykes	eng ENG	DF	Union SG	26	1999	32	28	2,625	29.2	5	0	5	5	0	0	9	0	0.17	0.00	0.17	0.17	0.17	Matches
433	Massire Sylla	sn SEN	DF	Union SG	20	2005	3	1	92	1.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
434	Filip Szymczak	pl POL	FW,MF	Charleroi	23	2002	19	0	293	3.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
435	Anas Tajaouart	ma MAR	MF	Anderlecht	19	2005	1	1	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
436	Anton Tanghe	be BEL	DF	Zulte Waregem	26	1999	21	20	1,659	18.4	3	0	3	0	3	3	2	0	0.16	0.00	0.16	0.00	0.00	Matches
437	Shogo Taniguchi	jp JPN	DF	Sint-Truiden	34	1991	38	32	2,958	32.9	1	1	2	1	0	0	4	0	0.03	0.03	0.06	0.03	0.06	Matches
438	Ryan Teague	au AUS	MF	Mechelen	23	2002	5	0	40	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
439	Henok Teklab	de GER	MF	OH Leuven	26	1998	25	21	1,632	18.1	3	0	3	3	0	0	4	0	0.17	0.00	0.17	0.17	0.17	Matches
440	Casper Terho	fi FIN	MF,FW	OH Leuven	22	2003	12	6	553	6.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
441	Teddy Teuma	mt MLT	MF,FW	Standard Liège	31	1993	9	3	375	4.2	0	1	1	0	0	0	2	0	0.00	0.24	0.24	0.00	0.24	Matches
442	Mamadou Thierno Barry	sn SEN	DF	Union SG	20	2005	2	1	67	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
443	Yannick Thoelen	be BEL	GK	Antwerp	35	1990	7	5	496	5.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
444	Yassine Titraoui	dz ALG	MF	Charleroi	22	2003	35	33	2,900	32.2	5	1	6	5	0	0	7	0	0.16	0.03	0.19	0.16	0.19	Matches
445	David Toshevski	mk MKD	FW	Dender	24	2001	25	19	1,479	16.4	4	0	4	4	0	0	5	1	0.24	0.00	0.24	0.24	0.24	Matches
446	Abdoulaye Traoré	ci CIV	MF,FW	Zulte Waregem	22	2003	4	3	237	2.6	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
447	Soumaela Traoré	fr FRA	DF	La Louvière	20	2004	1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
448	Nicolo Tresoldi	de GER	FW	Club Brugge	20	2004	40	29	2,488	27.6	19	5	24	19	0	0	1	0	0.69	0.18	0.87	0.69	0.87	Matches
449	Yuto Tsunashima	jp JPN	DF	Antwerp	24	2000	34	32	2,722	30.2	1	0	1	1	0	0	6	0	0.03	0.00	0.03	0.03	0.03	Matches
450	Eran Tuypens	be BEL	MF	Antwerp	19	2005	8	4	305	3.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Christos Tzolis	gr GRE	MF,FW	Club Brugge	23	2002	36	34	3,068	34.1	17	23	40	14	3	4	6	0	0.50	0.67	1.17	0.41	1.09	Matches
452	Serxho Ujka	al ALB	MF,FW	Zulte Waregem	26	1998	15	6	605	6.7	1	2	3	1	0	0	0	0	0.15	0.30	0.45	0.15	0.45	Matches
453	Edgaras Utkus	lt LTU	DF	Cercle Brugge	25	2000	19	17	1,450	16.1	3	0	3	3	0	0	2	0	0.19	0.00	0.19	0.19	0.19	Matches
454	Kyan Vaesen	be BEL	FW	Westerlo	24	2001	19	0	278	3.1	1	1	2	1	0	0	2	0	0.32	0.32	0.65	0.32	0.65	Matches
455	Kyan Vaesen	be BEL	FW,MF	OH Leuven	24	2001	13	7	563	6.3	1	0	1	1	0	0	2	0	0.16	0.00	0.16	0.16	0.16	Matches
456	Anthony Valencia	ec ECU	MF	Antwerp	22	2003	23	12	1,329	14.8	4	2	6	4	0	0	3	0	0.27	0.14	0.41	0.27	0.41	Matches
457	Hendrik Van Crombrugge	be BEL	GK	Genk	32	1993	12	12	1,080	12.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
458	Zeno Van den Bosch	be BEL	DF	Antwerp	22	2003	35	35	3,068	34.1	0	1	1	0	0	0	8	1	0.00	0.03	0.03	0.00	0.03	Matches
459	Kévin Van Den Kerkhof	dz ALG	DF,MF	Charleroi	29	1996	30	25	2,108	23.4	3	4	7	3	0	0	5	1	0.13	0.17	0.30	0.13	0.30	Matches
460	Thomas Van den Keybus	be BEL	MF,FW	Westerlo	24	2001	32	10	1,131	12.6	1	0	1	1	0	0	3	0	0.08	0.00	0.08	0.08	0.08	Matches
461	Hannes Van der Bruggen	be BEL	MF	Cercle Brugge	32	1993	32	32	2,554	28.4	0	1	1	0	0	0	7	0	0.00	0.04	0.04	0.00	0.04	Matches
462	Siebe Van Der Heyden	be BEL	DF	Gent	27	1998	35	33	2,953	32.8	2	1	3	2	0	0	10	0	0.06	0.03	0.09	0.06	0.09	Matches
463	Rein Van Helden	be BEL	DF	Sint-Truiden	23	2002	21	21	1,706	19.0	1	0	1	1	0	0	2	1	0.05	0.00	0.05	0.05	0.05	Matches
464	Rein Van Helden	be BEL	DF	Antwerp	23	2002	8	4	411	4.6	1	0	1	1	0	0	0	0	0.22	0.00	0.22	0.22	0.22	Matches
465	Hans Vanaken	be BEL	MF	Club Brugge	32	1992	39	38	3,364	37.4	7	3	10	7	0	0	2	0	0.19	0.08	0.27	0.19	0.27	Matches
466	Argus Vanden Driessche	be BEL	GK	Club Brugge	18	2007	1	0	13	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
467	Gerard Vandeplas	be BEL	FW,MF	Antwerp	19	2006	19	5	546	6.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
468	Charles Vanhoutte	be BEL	MF	Union SG	26	1998	5	5	450	5.0	0	1	1	0	0	0	2	0	0.00	0.20	0.20	0.00	0.20	Matches
469	Keano Vanrafelghem	be BEL	FW,MF	Mechelen	21	2003	16	5	525	5.8	3	0	3	3	0	0	3	0	0.51	0.00	0.51	0.51	0.51	Matches
470	Robert-Jan Vanwesemael	be BEL	DF,MF	Sint-Truiden	23	2002	37	37	3,064	34.0	1	1	2	1	0	0	10	0	0.03	0.03	0.06	0.03	0.06	Matches
471	Dante Vanzeir	be BEL	FW,MF	Cercle Brugge	27	1998	15	9	802	8.9	2	2	4	2	0	0	0	0	0.22	0.22	0.45	0.22	0.45	Matches
472	Dante Vanzeir	be BEL	FW	Gent	27	1998	5	1	148	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
473	Hélio Varela	cv CPV	MF	Gent	23	2002	3	2	161	1.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
474	Luis Vázquez	ar ARG	FW	Anderlecht	24	2001	14	8	691	7.7	2	0	2	2	0	0	2	0	0.26	0.00	0.26	0.26	0.26	Matches
475	Thibaud Verlinden	be BEL	MF,FW	OH Leuven	26	1999	26	17	1,455	16.2	2	4	6	2	0	0	4	0	0.12	0.25	0.37	0.12	0.37	Matches
