	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
450	Abdulrahman Al Sanbi	sa KSA	GK	Al-Ahli	24	2001	8	8	720	8.0	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Samir Santos	br BRA	DF	Al-Najma	30	1994	30	30	2,624	29.2	3	1	4	3	0	0	3	1	0.10	0.03	0.14	0.10	0.14	Matches
452	Mohammed Al Sarnoukh		DF	Al-Fateh			10	1	246	2.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
453	Ramzi Sawlan	sa KSA	DF	Al Kholood Saudi Club	27	1998	19	16	1,228	13.6	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
454	Amir Sayoud	dz ALG	MF,FW	Al-Hazem	34	1990	19	10	1,080	12.0	3	3	6	2	1	2	3	0	0.25	0.25	0.50	0.17	0.42	Matches
455	Basil Al Sayyali	sa KSA	MF	Al-Shabab	24	2001	13	5	460	5.1	0	1	1	0	0	0	0	0	0.00	0.20	0.20	0.00	0.20	Matches
456	Basil Al Sayyali	sa KSA	MF	Al-Hazem	24	2001	14	13	1,072	11.9	0	1	1	0	0	0	1	0	0.00	0.08	0.08	0.00	0.08	Matches
457	Amine Sbai	ma MAR	MF	Al-Fateh	24	2000	1	1	20	0.2	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
458	Bart Schenkeveld	nl NED	DF	Al-Khaleej	33	1991	20	18	1,471	16.3	0	2	2	0	0	0	5	0	0.00	0.12	0.12	0.00	0.12	Matches
459	Saikou Secka		FW	Al-Fayha			1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
460	Moustapha Sembene		DF	Al-Taawoun			4	2	181	2.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
461	Alfa Semedo	gw GNB	MF	Al-Fayha	27	1997	31	30	2,623	29.1	4	2	6	4	0	0	6	1	0.14	0.07	0.21	0.14	0.21	Matches
462	Sergi	es ESP	DF,MF	Al-Riyadh SC	33	1992	19	16	1,499	16.7	1	0	1	1	0	0	1	0	0.06	0.00	0.06	0.06	0.06	Matches
463	Ali Al Shaafi		DF	Al-Khaleej			1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
464	Yasser Al-Shahrani	sa KSA	DF	Al-Qadsiah	33	1992	26	14	1,129	12.5	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
465	Abdulelah Al Shamary	sa KSA	MF	Al-Najma	33	1992	21	12	1,108	12.3	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
466	Mohammed Al Shammari	sa KSA	GK	Al Kholood Saudi Club	33	1991	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
467	Yasser Al Shammari		MF	Al-Ettifaq			1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
468	Yousef Al Shammari	sa KSA	FW	Al-Hazem	27	1997	22	11	1,047	11.6	5	0	5	3	2	2	4	0	0.43	0.00	0.43	0.26	0.26	Matches
469	Ahmed Al Shamrani	sa KSA	DF,MF	Al-Hazem	23	2002	23	12	1,135	12.6	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
470	Abdullah Al Shanqiti	sa KSA	DF	Al-Hazem	26	1998	22	11	1,230	13.7	1	0	1	1	0	0	3	0	0.07	0.00	0.07	0.07	0.07	Matches
471	Hamed Al Shanqiti	sa KSA	GK	Al-Ittihad	20	2005	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
472	Ahmed Sharahili	sa KSA	DF	Al-Ittihad	31	1994	17	13	995	11.1	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
473	Riyadh Sharahili	sa KSA	MF	Damac	32	1993	22	19	1,460	16.2	0	2	2	0	0	0	1	0	0.00	0.12	0.12	0.00	0.12	Matches
474	Nader Al-Sharari	sa KSA	DF	Al-Nassr	29	1996	9	0	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
475	Majed Sharrahi		MF	Al-Najma			1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
476	Saleh Al-Shehri	sa KSA	FW	Al-Ittihad	31	1993	18	4	430	4.8	3	2	5	2	1	1	1	0	0.63	0.42	1.05	0.42	0.84	Matches
477	Sultan Al Shehri	sa KSA	DF	Al Kholood Saudi Club	30	1995	29	21	1,750	19.4	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
478	Yahya Al-Shehri	sa KSA	MF	Al-Riyadh SC	35	1990	15	4	501	5.6	0	2	2	0	0	0	0	0	0.00	0.36	0.36	0.00	0.36	Matches
479	Muhannad Shenqeeti	sa KSA	DF,MF	Al-Ittihad	26	1999	30	27	2,258	25.1	3	7	10	3	0	0	2	0	0.12	0.28	0.40	0.12	0.40	Matches
480	Ibrahim Al-Shoeil	sa KSA	DF	Al-Taawoun	30	1994	1	0	11	0.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
481	Talal Al Shubili		MF	Al-Riyadh SC			5	0	60	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
482	Saad Al Shurafa	sa KSA	FW	Al-Fateh	20	2004	14	0	133	1.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
483	Mohammed Al Shwirekh	sa KSA	DF	Al-Shabab	26	1998	21	18	1,453	16.1	0	1	1	0	0	0	6	2	0.00	0.06	0.06	0.00	0.06	Matches
484	Hussain Al Sibyani	sa KSA	DF,MF	Al-Shabab	24	2001	13	6	492	5.5	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
485	Meshal Sibyani	sa KSA	DF	Al-Ettifaq	24	2001	7	0	109	1.2	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
486	Eyad Sidi Mohamed	sa KSA	MF	Al-Qadsiah	18	2006	3	0	23	0.3	1	0	1	1	0	0	0	0	3.91	0.00	3.91	3.91	3.91	Matches
487	Vincent Sierro	ch SUI	MF	Al-Shabab	29	1995	26	24	2,052	22.8	0	0	0	0	0	0	5	1	0.00	0.00	0.00	0.00	0.00	Matches
488	Mohamed Simakan	fr FRA	DF	Al-Nassr	25	2000	28	28	2,493	27.7	3	0	3	3	0	0	3	0	0.11	0.00	0.11	0.11	0.11	Matches
489	Jan-Carlo Simic	rs SRB	DF	Al-Ittihad	20	2005	8	7	669	7.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
490	Ahmed Al Siyahi		MF,DF	Al-Riyadh SC			19	18	1,459	16.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
491	Chris Smalling	eng ENG	DF	Al-Fayha	35	1989	34	33	2,992	33.2	3	1	4	3	0	0	1	0	0.09	0.03	0.12	0.09	0.12	Matches
492	Omar Al Somah	sy SYR	FW	Al-Hazem	36	1989	24	18	1,651	18.3	7	0	7	5	2	4	1	0	0.38	0.00	0.38	0.27	0.27	Matches
493	Mohammed Somaili	sa KSA	MF,FW	Al Kholood Saudi Club	24	2000	33	19	1,894	21.0	2	2	4	2	0	0	4	0	0.10	0.10	0.19	0.10	0.19	Matches
494	Ismaila Soro	ci CIV	MF	Al-Riyadh SC	27	1998	17	16	1,209	13.4	0	2	2	0	0	0	2	0	0.00	0.15	0.15	0.00	0.15	Matches
495	Fawaz Al-Sqoor	sa KSA	DF	Al-Ittihad	29	1996	1	0	14	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
496	Fawaz Al-Sqoor	sa KSA	DF	Al-Shabab	29	1996	5	2	226	2.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
497	Khalid Al Subaie	sa KSA	DF,MF	Al-Najma	25	1999	13	7	694	7.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
498	Khalid Al Subaie	sa KSA	MF	Al-Hazem	25	1999	2	0	38	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
499	Faisal Al Subhi		MF	Al-Riyadh SC			3	0	124	1.4	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
500	Faisal Al Subiani	sa KSA	MF	Al-Shabab	22	2003	15	5	486	5.4	0	0	0	0	0	0	4	1	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
501	Mohammed Suhluli	sa KSA	MF,FW	Al-Riyadh SC	20	2004	10	6	488	5.4	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
502	Mohammed Sulaiman	sa KSA	DF	Al-Ahli	21	2004	20	8	859	9.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
503	Hussain Al Sultan		MF	Al-Khaleej			7	2	157	1.7	1	0	1	1	0	0	0	0	0.57	0.00	0.57	0.57	0.57	Matches
504	Khaled Al-Sumairi	sa KSA	MF	Damac	28	1997	22	3	371	4.1	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
505	Abdulaziz Al Suwailm		DF	Al-Fateh			17	14	1,180	13.1	0	0	0	0	0	0	6	0	0.00	0.00	0.00	0.00	0.00	Matches
506	Mamadou Sylla	sn SEN	FW	Al-Riyadh SC	31	1994	30	21	2,056	22.8	10	1	11	10	0	1	3	0	0.44	0.04	0.48	0.44	0.48	Matches
507	Morlaye Sylla	gn GUI	MF	Damac	27	1998	32	32	2,853	31.7	2	1	3	1	1	1	6	0	0.06	0.03	0.09	0.03	0.06	Matches
508	Hassan Al Tambakti	sa KSA	DF	Al-Hilal	26	1999	29	28	2,338	26.0	1	0	1	1	0	0	5	0	0.04	0.00	0.04	0.04	0.04	Matches
509	Marzouq Tambakti	sa KSA	DF	Al-Riyadh SC	22	2003	14	13	1,127	12.5	0	0	0	0	0	0	4	1	0.00	0.00	0.00	0.00	0.00	Matches
510	Sultan Tanker	sa KSA	DF	Al-Hazem	26	1998	28	27	2,396	26.6	0	0	0	0	0	0	6	0	0.00	0.00	0.00	0.00	0.00	Matches
511	Mohammed Al-Thain	sa KSA	DF	Al-Shabab	28	1997	19	19	1,597	17.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
512	Mohammed Al-Thain	sa KSA	DF,MF	Al-Qadsiah	28	1997	7	0	75	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
513	Jehad Thakri	sa KSA	DF	Al-Qadsiah	24	2001	24	16	1,516	16.8	0	0	0	0	0	0	5	0	0.00	0.00	0.00	0.00	0.00	Matches
514	David Tijanić	si SVN	MF	Al-Najma	28	1997	24	20	1,828	20.3	2	3	5	2	0	0	0	0	0.10	0.15	0.25	0.10	0.25	Matches
515	Karl Toko Ekambi	cm CMR	FW,MF	Al-Fateh	32	1992	7	5	451	5.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
516	Ivan Toney	eng ENG	FW	Al-Ahli	29	1996	32	31	2,745	30.5	32	7	39	22	10	11	4	0	1.05	0.23	1.28	0.72	0.95	Matches
517	Tozé	pt POR	MF	Al-Riyadh SC	32	1993	33	33	2,924	32.5	9	5	14	6	3	4	2	1	0.28	0.15	0.43	0.18	0.34	Matches
518	William Troost-Ekong	ng NGA	DF	Al Kholood Saudi Club	31	1993	13	13	1,087	12.1	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
519	Hamad Al Tuhayfan	sa KSA	DF,MF	Al-Hilal	26	1999	22	15	1,104	12.3	0	1	1	0	0	0	2	0	0.00	0.08	0.08	0.00	0.08	Matches
520	Rakan Al Tulayhi	sa KSA	MF	Al-Najma	22	2002	32	17	1,518	16.9	4	4	8	4	0	0	6	0	0.24	0.24	0.47	0.24	0.47	Matches
521	Sattam Al Tumbukti	sa KSA	MF,DF	Al-Fateh	23	2001	12	2	277	3.1	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
522	Saud Al Tumbukti	sa KSA	MF	Al-Riyadh SC	20	2005	3	1	98	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
523	Abdullah Turki		MF	Al-Khaleej			2	0	16	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
524	Edgaras Utkus	lt LTU	DF	Al Kholood Saudi Club	25	2000	16	16	1,417	15.7	1	0	1	1	0	0	1	0	0.06	0.00	0.06	0.06	0.06	Matches
525	Valentín Vada	ar ARG	MF,FW	Damac	29	1996	33	33	2,917	32.4	11	6	17	9	2	2	4	0	0.34	0.19	0.52	0.28	0.46	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
526	Bruno Varela	cv CPV	GK	Al-Hazem	30	1994	20	20	1,742	19.4	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
527	Matías Vargas	ar ARG	FW,MF	Al-Fateh	28	1997	29	27	2,400	26.7	8	4	12	8	0	0	4	0	0.30	0.15	0.45	0.30	0.45	Matches
528	Vitor Vargas	br BRA	DF,MF	Al-Najma	21	2004	21	20	1,680	18.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
529	Miguel Vianna	es ESP	DF	Al-Qadsiah	20	2005	1	0	14	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
530	Miguel Vianna	es ESP	MF	Al-Hazem	20	2005	17	5	515	5.7	0	1	1	0	0	0	0	0	0.00	0.17	0.17	0.00	0.17	Matches
531	Mikel Villanueva	ve VEN	DF	Al-Fayha	32	1993	30	28	2,516	28.0	1	0	1	1	0	0	3	0	0.04	0.00	0.04	0.04	0.04	Matches
532	Stylianos Vrontis	cy CYP	MF	Al-Fayha	20	2004	8	3	352	3.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
533	Mohammed Waheeb	sa KSA	MF,DF	Al-Qadsiah	22	2002	31	29	2,485	27.6	3	8	11	3	0	0	3	1	0.11	0.29	0.40	0.11	0.40	Matches
534	Saleh Waheeb	sa KSA	MF,FW	Al-Ahli	22	2002	28	7	775	8.6	1	3	4	1	0	0	5	0	0.12	0.35	0.46	0.12	0.46	Matches
535	Mohammed Waleed	sa KSA	DF	Al-Taawoun	24	2001	24	18	1,709	19.0	2	0	2	2	0	0	3	0	0.11	0.00	0.11	0.11	0.11	Matches
536	Mohammed Waleed	sa KSA	DF	Neom	24	2001	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
537	Julian Weigl	de GER	MF	Al-Qadsiah	29	1995	25	25	2,241	24.9	1	3	4	1	0	0	6	0	0.04	0.12	0.16	0.04	0.16	Matches
538	Wesley	br BRA	MF	Al-Nassr	20	2005	9	5	383	4.3	1	2	3	1	0	0	1	0	0.23	0.47	0.70	0.23	0.70	Matches
539	Georginio Wijnaldum	nl NED	MF,FW	Al-Ettifaq	34	1990	33	32	2,899	32.2	16	6	22	13	3	3	1	0	0.50	0.19	0.68	0.40	0.59	Matches
540	Ayman Yahya	sa KSA	DF,MF	Al-Nassr	24	2001	27	14	1,247	13.9	2	2	4	2	0	0	7	0	0.14	0.14	0.29	0.14	0.29	Matches
541	Mohammed Al Yami	sa KSA	GK	Al-Hilal	27	1997	8	8	720	8.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
542	Jawad El Yamiq	ma MAR	DF	Al-Najma	33	1992	6	6	525	5.8	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	Matches
543	Saad Yaslam	sa KSA	DF	Al-Shabab	25	2000	32	30	2,701	30.0	1	4	5	1	0	0	4	0	0.03	0.13	0.17	0.03	0.17	Matches
544	Saad Yaslam	sa KSA	DF	Al-Ahli	25	2000	1	1	83	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
545	Ali Al Youssef		DF	Al-Fateh			1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
546	Zaydou Youssouf	km COM	MF	Al-Fateh	26	1999	32	30	2,733	30.4	2	2	4	2	0	0	3	0	0.07	0.07	0.13	0.07	0.13	Matches
547	Amar Al Yuhaybi	sa KSA	FW	Al-Qadsiah	19	2006	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
548	Hussian Al Zabdani	sa KSA	DF	Al Okhdood SC	30	1995	12	9	711	7.9	0	0	0	0	0	0	1	1	0.00	0.00	0.00	0.00	0.00	Matches
549	Mohammed Zaid	sa KSA	MF	Al-Hilal	21	2004	1	0	3	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
550	Suhayb Al Zaid	sa KSA	MF	Al-Hilal	20	2004	1	0	9	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
551	Ibrahim Zaied	sa KSA	GK	Al-Hazem	35	1990	12	11	1,003	11.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
552	Cristhoper Zambrano	ec ECU	FW,MF	Al-Taawoun	21	2004	13	7	604	6.7	2	1	3	2	0	0	0	0	0.30	0.15	0.45	0.30	0.45	Matches
553	Nathan Zeze	fr FRA	DF	Neom	20	2005	31	31	2,790	31.0	2	1	3	2	0	0	9	0	0.06	0.03	0.10	0.06	0.10	Matches
554	Yaseen Al Zubaidi	sa KSA	FW	Al-Ahli	22	2003	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
555	Fahad Al Zubidi	sa KSA	FW,MF	Al-Fateh	23	2002	31	14	1,568	17.4	3	3	6	3	0	0	6	0	0.17	0.17	0.34	0.17	0.34	Matches
