	Playing Time	Performance	Per 90 Minutes	
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
315	Pablo Lara	mx MEX	GK	UNAM	20	2005	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
316	Richy Ledezma	mx MEX	MF,DF	Guadalajara	24	2000	29	25	1,827	20.3	1	8	9	1	0	0	10	1	0.05	0.39	0.44	0.05	0.44	Matches
317	Antonio Leone	mx MEX	DF	UNAM	21	2004	4	1	145	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
318	Antonio Leone	mx MEX	DF	Monterrey	21	2004	2	0	27	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
319	Mateo Levy	mx MEX	FW	Cruz Azul	18	2006	12	1	204	2.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
320	Ángel Leyva	mx MEX	DF	Mazatlán	18	2006	15	10	944	10.5	0	0	0	0	0	0	4	1	0.00	0.00	0.00	0.00	0.00	Matches
321	Danny Leyva	us USA	MF	Necaxa	22	2003	17	16	1,350	15.0	0	3	3	0	0	0	2	0	0.00	0.20	0.20	0.00	0.20	Matches
322	Igor Lichnovsky	cl CHI	DF	América	31	1994	7	5	475	5.3	1	0	1	1	0	0	0	0	0.19	0.00	0.19	0.19	0.19	Matches
323	Lima	br BRA	MF	América	29	1996	10	2	325	3.6	1	1	2	1	0	0	0	1	0.28	0.28	0.55	0.28	0.55	Matches
324	Erik Lira	mx MEX	DF,MF	Cruz Azul	25	2000	33	30	2,638	29.3	0	0	0	0	0	0	7	0	0.00	0.00	0.00	0.00	0.00	Matches
325	Aldo López	mx MEX	MF	Santos Laguna	25	2000	30	23	2,019	22.4	4	1	5	4	0	0	3	0	0.18	0.04	0.22	0.18	0.22	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
326	Eder López	mx MEX	DF	FC Juárez	19	2006	7	4	331	3.7	0	1	1	0	0	0	0	1	0.00	0.27	0.27	0.00	0.27	Matches
327	Edgar López	mx MEX	FW,MF	UANL	26	1999	11	7	430	4.8	1	0	1	1	0	0	0	0	0.21	0.00	0.21	0.21	0.21	Matches
328	Gabriel López	mx MEX	FW	Mazatlán	22	2003	12	0	196	2.2	2	1	3	2	0	0	1	0	0.92	0.46	1.38	0.92	1.38	Matches
329	René López	mx MEX	DF	Pachuca	23	2002	5	2	197	2.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
330	Rodrigo López	mx MEX	DF,MF	UNAM	23	2001	31	21	1,796	20.0	1	3	4	1	0	0	3	0	0.05	0.15	0.20	0.05	0.20	Matches
331	Santiago López	ca CAN	FW	UNAM	20	2005	8	1	234	2.6	0	1	1	0	0	0	1	0	0.00	0.38	0.38	0.00	0.38	Matches
332	Vladimir Loroña	mx MEX	DF	UANL	26	1998	11	9	762	8.5	0	2	2	0	0	0	5	0	0.00	0.24	0.24	0.00	0.24	Matches
333	João Lourenço	br BRA	MF	Atlético San Luis	20	2005	2	0	14	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
334	Anthony Lozano	hn HON	FW	Santos Laguna	32	1993	7	3	230	2.6	0	0	0	0	0	0	0	1	0.00	0.00	0.00	0.00	0.00	Matches
335	Esteban Lozano	mx MEX	FW	Puebla	22	2003	28	15	1,521	16.9	3	0	3	3	0	0	2	0	0.18	0.00	0.18	0.18	0.18	Matches
336	José Lozano	mx MEX	DF,MF	Atlas	26	1998	9	9	694	7.7	1	1	2	1	0	0	4	1	0.13	0.13	0.26	0.13	0.26	Matches
337	José Luis Rodríguez	pa PAN	MF	FC Juárez	27	1998	33	31	2,617	29.1	3	7	10	3	0	0	5	0	0.10	0.24	0.34	0.10	0.34	Matches
338	Israel Luna	mx MEX	MF	Pachuca	23	2002	5	1	183	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
339	Oscar Macías	mx MEX	MF	Atlético San Luis	27	1998	25	25	1,851	20.6	1	1	2	1	0	0	6	0	0.05	0.05	0.10	0.05	0.10	Matches
340	Waldo Madrid	mx MEX	MF	Querétaro	21	2003	9	1	193	2.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
341	Madson	br BRA	MF	FC Juárez	25	1999	22	17	1,334	14.8	3	1	4	3	0	0	2	0	0.20	0.07	0.27	0.20	0.27	Matches
342	Ignacio Maestro Puch	ar ARG	FW	Puebla	21	2003	4	0	62	0.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
343	Luis Manuel García	mx MEX	GK	Toluca	32	1992	17	16	1,443	16.0	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
344	Juan Manuel Sanabria	uy URU	DF,MF	Atlético San Luis	25	2000	19	19	1,710	19.0	2	5	7	2	0	0	4	0	0.11	0.26	0.37	0.11	0.37	Matches
345	Óscar Manzanarez	mx MEX	DF	Querétaro	30	1995	5	5	450	5.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
346	Jahaziel Marchand	mx MEX	MF	Atlético San Luis	23	2001	8	0	52	0.6	0	0	0	0	0	0	2	1	0.00	0.00	0.00	0.00	0.00	Matches
347	Ricardo Marín	mx MEX	FW,MF	Puebla	27	1998	15	10	861	9.6	4	2	6	4	0	0	2	0	0.42	0.21	0.63	0.42	0.63	Matches
348	Ricardo Marín	mx MEX	FW	Guadalajara	27	1998	14	2	371	4.1	2	2	4	2	0	0	0	0	0.49	0.49	0.97	0.49	0.97	Matches
349	Salvador Mariscal	mx MEX	MF	Santos Laguna	22	2003	18	10	1,065	11.8	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
350	Jeremy Márquez	mx MEX	MF,DF	Cruz Azul	25	2000	29	20	1,626	18.1	4	0	4	4	0	0	2	0	0.22	0.00	0.22	0.22	0.22	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
351	Anthony Martial	fr FRA	MF,FW	Monterrey	29	1995	14	6	542	6.0	1	2	3	1	0	1	0	0	0.17	0.33	0.50	0.17	0.50	Matches
352	Henry Martín	mx MEX	FW	América	32	1992	8	4	376	4.2	0	1	1	0	0	1	0	0	0.00	0.24	0.24	0.00	0.24	Matches
353	Guillermo Martínez Ayala	mx MEX	FW	UNAM	30	1995	26	13	1,346	15.0	9	0	9	7	2	2	6	0	0.60	0.00	0.60	0.47	0.47	Matches
354	Diego Martínez	mx MEX	FW	FC Juárez	21	2004	1	0	16	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
355	Emilio Martínez González	mx MEX	DF	Necaxa	22	2003	5	1	174	1.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
356	Homer Martínez	co COL	MF	FC Juárez	27	1997	28	21	1,754	19.5	0	1	1	0	0	0	8	0	0.00	0.05	0.05	0.00	0.05	Matches
357	Josef Martínez	ve VEN	FW	Tijuana	32	1993	9	1	251	2.8	1	0	1	0	1	1	0	0	0.36	0.00	0.36	0.00	0.00	Matches
358	Luca Martínez	mx MEX	FW	FC Juárez	24	2001	14	2	488	5.4	0	1	1	0	0	0	0	0	0.00	0.18	0.18	0.00	0.18	Matches
359	Raúl Martínez	mx MEX	DF	Necaxa	22	2003	14	14	1,143	12.7	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
360	Alejandro Mayorga	mx MEX	DF	FC Juárez	28	1997	31	29	2,641	29.3	0	2	2	0	0	0	8	0	0.00	0.07	0.07	0.00	0.07	Matches
361	Alan Medina	mx MEX	MF	Querétaro	27	1997	4	0	76	0.8	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
362	Alan Medina	mx MEX	MF	UNAM	27	1997	28	21	1,798	20.0	4	4	8	4	0	0	4	0	0.20	0.20	0.40	0.20	0.40	Matches
363	Diego Medina	mx MEX	MF	Santos Laguna	24	2001	16	0	236	2.6	0	1	1	0	0	0	0	0	0.00	0.38	0.38	0.00	0.38	Matches
364	Jesús Medina	py PAR	MF,FW	Atlético San Luis	28	1997	10	10	721	8.0	1	2	3	1	0	0	0	0	0.12	0.25	0.37	0.12	0.37	Matches
365	Stefan Medina	co COL	DF	Monterrey	33	1992	24	20	1,713	19.0	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
366	Aaron Mejía Montoya	mx MEX	DF	Tijuana	24	2001	5	2	217	2.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
367	Aaron Mejía Montoya	mx MEX	DF	América	24	2001	5	4	327	3.6	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
368	Santiago Mele	uy URU	GK	Monterrey	27	1997	17	17	1,530	17.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
369	Bruno Méndez	uy URU	DF	Toluca	25	1999	24	19	1,814	20.2	1	0	1	1	0	0	3	1	0.05	0.00	0.05	0.05	0.05	Matches
370	Daniel Mendez	gt GUA	FW	Pachuca	19	2005	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
371	Francisco Méndez	mx MEX	DF	Necaxa	20	2005	4	2	208	2.3	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
372	Jaziel Mendoza	mx MEX	DF	Cruz Azul	20	2005	2	1	59	0.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
373	Roberto Meraz	mx MEX	MF	Atlético San Luis	25	1999	15	6	649	7.2	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
374	Roberto Meraz	mx MEX	MF	Mazatlán	25	1999	12	5	536	6.0	1	0	1	1	0	0	2	0	0.17	0.00	0.17	0.17	0.17	Matches
375	Lucas Merolla	ar ARG	DF	Mazatlán	30	1995	27	23	1,853	20.6	0	2	2	0	0	0	10	0	0.00	0.10	0.10	0.00	0.10	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
376	Bruce El-Mesmari	mx MEX	MF	Querétaro	23	2002	1	0	20	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
377	Kevin Mier	co COL	GK	Cruz Azul	25	2000	20	20	1,754	19.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
378	Fernando Monárrez	mx MEX	DF,MF	Puebla	26	1999	24	20	1,698	18.9	1	3	4	0	1	2	6	1	0.05	0.16	0.21	0.00	0.16	Matches
379	Monchu	es ESP	MF	FC Juárez	25	1999	12	11	866	9.6	1	0	1	1	0	0	1	1	0.10	0.00	0.10	0.10	0.10	Matches
380	Ricardo Monreal	mx MEX	MF,FW	Necaxa	24	2001	32	20	1,760	19.6	4	2	6	3	1	1	6	1	0.20	0.10	0.31	0.15	0.26	Matches
381	Pablo Monroy	mx MEX	MF,FW	UNAM	23	2002	7	2	217	2.4	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
382	Andres Montaño	mx MEX	MF	Cruz Azul	23	2002	8	2	187	2.1	2	0	2	2	0	0	0	0	0.96	0.00	0.96	0.96	0.96	Matches
383	Elias Montiel	mx MEX	MF	Pachuca	19	2005	16	14	1,218	13.5	2	3	5	2	0	0	1	0	0.15	0.22	0.37	0.15	0.37	Matches
384	Adrián Mora	mx MEX	DF	Atlas	27	1997	16	14	1,247	13.9	2	0	2	2	0	0	3	0	0.14	0.00	0.14	0.14	0.14	Matches
385	Christopher Mora	mx MEX	DF	León	20	2005	1	1	67	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
386	Gilberto Mora	mx MEX	MF,FW	Tijuana	16	2008	17	14	1,131	12.6	4	1	5	4	0	1	0	0	0.32	0.08	0.40	0.32	0.40	Matches
387	Amaury Morales	mx MEX	MF,DF	Cruz Azul	19	2005	17	3	413	4.6	1	1	2	1	0	0	0	0	0.22	0.22	0.44	0.22	0.44	Matches
388	Robert Morales	py PAR	FW,MF	Toluca	26	1999	15	6	639	7.1	3	3	6	3	0	0	0	0	0.42	0.42	0.85	0.42	0.85	Matches
389	Robert Morales	py PAR	FW	UNAM	26	1999	17	16	1,399	15.5	8	2	10	4	4	4	0	0	0.51	0.13	0.64	0.26	0.39	Matches
390	Carlos Moreno	mx MEX	GK	Pachuca	27	1998	33	33	2,969	33.0	0	0	0	0	0	0	8	1	0.00	0.00	0.00	0.00	0.00	Matches
391	Héctor Moreno	mx MEX	DF,MF	Monterrey	37	1988	6	3	260	2.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
392	Iker Moreno	mx MEX	DF,MF	Puebla	21	2003	21	16	1,495	16.6	1	0	1	1	0	0	2	0	0.06	0.00	0.06	0.06	0.06	Matches
393	Iván Moreno	mx MEX	MF,DF	León	27	1998	33	25	1,986	22.1	1	5	6	1	0	0	5	0	0.05	0.23	0.27	0.05	0.27	Matches
394	Omar Moreno	mx MEX	MF	Mazatlán	20	2005	15	11	786	8.7	1	1	2	1	0	0	1	0	0.11	0.11	0.23	0.11	0.23	Matches
395	Moises Mosquera	co COL	DF	FC Juárez	24	2001	27	27	2,311	25.7	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
396	Joaquín Moxica	mx MEX	FW	Monterrey	19	2006	10	1	178	2.0	1	0	1	1	0	0	0	0	0.51	0.00	0.51	0.51	0.51	Matches
397	Franco Moyano	ar ARG	MF	Puebla	27	1997	8	6	456	5.1	0	1	1	0	0	0	2	0	0.00	0.20	0.20	0.00	0.20	Matches
398	Alan Mozo	mx MEX	MF	Guadalajara	28	1997	3	1	139	1.5	0	1	1	0	0	0	1	0	0.00	0.65	0.65	0.00	0.65	Matches
399	Alan Mozo	mx MEX	DF	Pachuca	28	1997	3	3	221	2.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
400	Santiago Muñóz	mx MEX	MF,FW	Atlético San Luis	22	2002	12	3	349	3.9	0	2	2	0	0	0	0	0	0.00	0.52	0.52	0.00	0.52	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
401	Eduardo Mustre	mx MEX	FW	Puebla	22	2003	5	0	19	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
402	Ronaldo Nájera	mx MEX	MF	Atlético San Luis	22	2003	3	1	110	1.2	1	0	1	1	0	0	0	0	0.82	0.00	0.82	0.82	0.82	Matches
403	Eduardo Navarro	mx MEX	DF	Puebla	21	2004	24	22	1,776	19.7	0	0	0	0	0	0	6	0	0.00	0.00	0.00	0.00	0.00	Matches
404	Keylor Navas	cr CRC	GK	UNAM	38	1986	31	31	2,790	31.0	0	0	0	0	0	0	5	0	0.00	0.00	0.00	0.00	0.00	Matches
405	Francisco Nevarez	mx MEX	DF	FC Juárez	24	2000	19	12	1,227	13.6	2	1	3	2	0	0	4	0	0.15	0.07	0.22	0.15	0.22	Matches
406	Shamar Nicholson	jm JAM	FW	Tijuana	28	1997	10	4	388	4.3	1	0	1	1	0	0	0	0	0.23	0.00	0.23	0.23	0.23	Matches
407	Lucas Ocampos	ar ARG	MF	Monterrey	31	1994	27	17	1,565	17.4	7	6	13	4	3	3	6	0	0.40	0.35	0.75	0.23	0.58	Matches
408	Alberto Ocejo	mx MEX	FW	Santos Laguna	27	1998	22	9	881	9.8	4	2	6	4	0	1	3	1	0.41	0.20	0.61	0.41	0.61	Matches
409	Diego Ochoa	mx MEX	DF	FC Juárez	20	2005	5	3	275	3.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
410	Agustín Oliveros	uy URU	DF	Necaxa	26	1998	23	23	2,007	22.3	2	1	3	2	0	0	3	1	0.09	0.04	0.13	0.09	0.13	Matches
411	Luca Orellano	ar ARG	MF,FW	Monterrey	25	2000	14	11	1,039	11.5	3	4	7	3	0	0	1	0	0.26	0.35	0.61	0.26	0.61	Matches
412	Alejandro Organista	mx MEX	MF	Puebla	25	2000	34	27	2,267	25.2	1	1	2	1	0	0	5	0	0.04	0.04	0.08	0.04	0.08	Matches
413	Efraín Orona	mx MEX	DF	Puebla	26	1999	12	8	733	8.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
414	Efraín Orona	mx MEX	DF	Santos Laguna	26	1999	12	7	692	7.7	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
415	Jesús Orozco	mx MEX	DF	Cruz Azul	23	2002	12	8	791	8.8	1	1	2	1	0	0	2	2	0.11	0.11	0.23	0.11	0.23	Matches
416	Ralph Orquin	us USA	MF,DF	América	22	2003	2	2	173	1.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
417	Carlos Orrantía	mx MEX	DF	Atlas	34	1991	6	1	102	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
418	Érick Orta	mx MEX	DF	Toluca	18	2007	1	1	62	0.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
419	Haret Ortega	mx MEX	DF	Santos Laguna	25	2000	21	20	1,752	19.5	1	0	1	1	0	0	8	2	0.05	0.00	0.05	0.05	0.05	Matches
420	Pablo Ortiz	mx MEX	DF	Tijuana	23	2002	15	10	979	10.9	0	1	1	0	0	0	4	0	0.00	0.09	0.09	0.00	0.09	Matches
421	Ebere Osinachi	ng NGA	FW,MF	Cruz Azul	27	1998	10	1	291	3.2	1	0	1	1	0	0	0	0	0.31	0.00	0.31	0.31	0.31	Matches
422	Diogo Osmar Bagüí	ec ECU	DF	Tijuana	20	2005	1	0	19	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
423	Josué Ovalle	cl CHI	MF	Mazatlán	25	2000	12	10	821	9.1	5	1	6	5	0	0	1	0	0.55	0.11	0.66	0.55	0.66	Matches
424	Juan Pablo Vargas	cr CRC	DF	Puebla	30	1995	14	14	1,260	14.0	1	0	1	1	0	0	0	0	0.07	0.00	0.07	0.07	0.07	Matches
425	Juan Pablo Vigón	mx MEX	MF	UANL	34	1991	17	3	354	3.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
426	Rodrigo Pachuca	mx MEX	DF	Puebla	20	2005	20	10	994	11.0	1	1	2	1	0	0	2	1	0.09	0.09	0.18	0.09	0.18	Matches
427	Germán Padilla	mx MEX	MF	Tijuana	17	2007	1	0	10	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
428	Yael Padilla	mx MEX	MF	Guadalajara	19	2005	11	0	150	1.7	1	0	1	1	0	0	0	0	0.60	0.00	0.60	0.60	0.60	Matches
429	Joshua Palacios	mx MEX	MF	Necaxa	18	2007	1	0	12	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
430	Kevin Palacios	co COL	MF,FW	Santos Laguna	25	2000	22	15	1,309	14.5	2	2	4	2	0	0	2	0	0.14	0.14	0.28	0.14	0.28	Matches
431	Agustín Palavecino	ar ARG	MF	Cruz Azul	28	1996	16	15	1,265	14.1	5	3	8	5	0	0	5	0	0.36	0.21	0.57	0.36	0.57	Matches
432	Agustín Palavecino	ar ARG	MF	Necaxa	28	1996	16	16	1,403	15.6	2	2	4	1	1	1	5	0	0.13	0.13	0.26	0.06	0.19	Matches
433	José Paradela	ar ARG	MF,FW	Cruz Azul	26	1998	34	32	2,494	27.7	9	8	17	9	0	1	4	0	0.32	0.29	0.61	0.32	0.61	Matches
434	Bernardo Parra	mx MEX	MF	Querétaro	20	2005	12	5	431	4.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
435	Bernardo Parra	mx MEX	MF	UANL	20	2005	10	7	576	6.4	0	1	1	0	0	0	1	0	0.00	0.16	0.16	0.00	0.16	Matches
436	Rodrigo Parra	mx MEX	GK	UNAM	17	2007	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
437	Edson Partida	mx MEX	MF	Querétaro	27	1997	3	1	114	1.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
438	Raúl Patrón	mx MEX	DF	Atlético San Luis	21	2004	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
439	Paulinho	pt POR	FW	Toluca	32	1992	27	23	2,018	22.4	18	4	22	17	1	1	4	0	0.80	0.18	0.98	0.76	0.94	Matches
440	Pedro Pedraza	mx MEX	MF	Pachuca	25	2000	19	13	945	10.5	0	0	0	0	0	0	8	0	0.00	0.00	0.00	0.00	0.00	Matches
441	João Pedro	it ITA	FW	Atlético San Luis	33	1992	34	34	3,029	33.7	26	1	27	18	8	8	6	1	0.77	0.03	0.80	0.53	0.56	Matches
442	Federico Pereira	uy URU	DF	Toluca	25	2000	28	25	2,230	24.8	2	0	2	2	0	0	7	0	0.08	0.00	0.08	0.08	0.08	Matches
443	Aldahir Perez	mx MEX	MF,FW	Tijuana	20	2004	3	2	107	1.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
444	Aldahir Perez	mx MEX	FW	Querétaro	20	2004	7	1	177	2.0	1	0	1	1	0	0	0	0	0.51	0.00	0.51	0.51	0.51	Matches
445	Sebastián Pérez Bouquet	mx MEX	MF	Atlético San Luis	22	2003	19	15	1,078	12.0	2	3	5	2	0	0	2	0	0.17	0.25	0.42	0.17	0.42	Matches
446	Geovanni Pérez	mx MEX	DF	Santos Laguna	19	2005	7	4	392	4.4	1	0	1	1	0	0	0	0	0.23	0.00	0.23	0.23	0.23	Matches
447	Jonathan Perez	mx MEX	MF	Guadalajara	22	2003	1	0	13	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
448	Pavel Pérez	mx MEX	MF	Toluca	27	1998	15	9	791	8.8	0	1	1	0	0	0	1	0	0.00	0.11	0.11	0.00	0.11	Matches
449	Pavel Pérez	mx MEX	MF,FW	Necaxa	27	1998	17	7	711	7.9	2	0	2	2	0	0	0	0	0.25	0.00	0.25	0.25	0.25	Matches
450	Eduardo Pérez Reyes	mx MEX	FW	Querétaro	32	1993	8	2	180	2.0	0	1	1	0	0	0	0	0	0.00	0.50	0.50	0.00	0.50	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Starts	Min	90s	Gls	Ast	G+A	G-PK	PK	PKatt	CrdY	CrdR	Gls	Ast	G+A	G-PK	G+A-PK	Matches
451	Jonathan Perlaza	ec ECU	DF,MF	Querétaro	27	1997	13	7	721	8.0	1	1	2	1	0	0	2	0	0.12	0.12	0.25	0.12	0.25	Matches
452	Yan Phillipe	br BRA	MF,FW	Atlético San Luis	21	2004	10	6	520	5.8	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
453	Kevin Picón	mx MEX	DF	Santos Laguna	21	2004	12	10	830	9.2	0	0	0	0	0	0	4	1	0.00	0.00	0.00	0.00	0.00	Matches
454	Jesús Piñuelas	mx MEX	DF	Querétaro	27	1998	3	2	206	2.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
455	Gonzalo Piovi	ar ARG	DF	Cruz Azul	30	1994	29	29	2,505	27.8	0	2	2	0	0	0	10	0	0.00	0.07	0.07	0.00	0.07	Matches
456	Rodolfo Pizarro	mx MEX	MF	FC Juárez	31	1994	31	21	1,873	20.8	4	2	6	4	0	0	3	0	0.19	0.10	0.29	0.19	0.29	Matches
457	Jackson Porozo	ec ECU	DF	Tijuana	24	2000	33	33	2,938	32.6	2	0	2	2	0	0	8	1	0.06	0.00	0.06	0.06	0.06	Matches
458	Osvaldo Rodríguez del Portal	mx MEX	DF	UANL	28	1996	7	4	326	3.6	0	1	1	0	0	0	0	0	0.00	0.28	0.28	0.00	0.28	Matches
459	Walter Portales	us USA	DF	Puebla	21	2004	4	4	244	2.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
460	Adonis Preciado	ec ECU	MF,FW	Tijuana	28	1997	32	20	1,921	21.3	3	2	5	2	1	2	4	0	0.14	0.09	0.23	0.09	0.19	Matches
461	Ronaldo Prieto	mx MEX	DF,MF	Santos Laguna	28	1997	1	0	9	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
462	Alan Pulido	mx MEX	MF	Guadalajara	34	1991	5	2	248	2.8	0	0	0	0	0	1	0	0	0.00	0.00	0.00	0.00	0.00	Matches
463	Francisco Pumpido	mx MEX	DF	Toluca	20	2004	1	1	45	0.5	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
464	Piero Quispe	pe PER	MF	UNAM	23	2001	6	2	203	2.3	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
465	Alonso Ramírez	mx MEX	MF	Puebla	23	2001	15	10	976	10.8	0	0	0	0	0	0	4	0	0.00	0.00	0.00	0.00	0.00	Matches
466	Alonso Ramírez	mx MEX	MF	Atlas	23	2001	3	2	192	2.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
467	Dennis Ramirez	mx MEX	MF	UNAM	18	2007	3	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
468	Jonatan Ramirez	mx MEX	FW	Pachuca	18	2007	1	0	4	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
469	Miguel Ramírez	us USA	MF,DF	Puebla	23	2002	16	7	651	7.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
470	Paulo Ramírez	mx MEX	MF	Atlas	22	2002	26	22	1,776	19.7	2	0	2	2	0	0	3	1	0.10	0.00	0.10	0.10	0.10	Matches
471	Cesar Ramos	mx MEX	GK	Atlas	25	2000	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
472	Sergio Ramos	es ESP	DF	Monterrey	39	1986	15	15	1,336	14.8	2	0	2	0	2	3	7	0	0.13	0.00	0.13	0.00	0.00	Matches
473	Aaron Ramsey	wls WAL	MF	UNAM	34	1990	6	3	235	2.6	1	0	1	1	0	1	1	0	0.38	0.00	0.38	0.38	0.38	Matches
474	José Rangel Aguilar	mx MEX	GK	Guadalajara	25	2000	32	32	2,880	32.0	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
475	Luis Rey	mx MEX	MF,DF	Puebla	22	2002	26	20	1,651	18.3	2	0	2	2	0	0	3	0	0.11	0.00	0.11	0.11	0.11	Matches
