Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,xG,npxG,xAG,source_file
292,Héctor Herrera,mx MEX,MF,Houston Dynamo,,1990.0,6.2,1,7,2,28.6,1.13,0.32,0.14,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
293,Marcelo Herrera,ar ARG,"DF,MF",Columbus Crew,,1998.0,9.5,0,12,5,41.7,1.26,0.52,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
294,Lucas Herrington,au AUS,DF,Colorado Rapids,,2007.0,15.0,1,2,1,50.0,0.13,0.07,0.5,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
295,Son Heung-min,kr KOR,"FW,MF",LAFC,,1992.0,11.6,0,39,10,25.6,3.37,0.86,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
296,Aiden Hezarkhani,us USA,"MF,FW",Real Salt Lake,,2007.0,6.2,2,12,5,41.7,1.94,0.81,0.17,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
297,Bode Hidalgo,us USA,DF,CF Montréal,,2002.0,2.8,0,1,0,0.0,0.35,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
298,Brendan Hines-Ike,us USA,DF,Austin FC,,1994.0,10.5,1,6,4,66.7,0.57,0.38,0.17,0.25,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
299,Bongokuhle Hlongwane,za RSA,MF,Minnesota Utd,,2000.0,4.6,0,5,0,0.0,1.09,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
300,Rob Holding,eng ENG,DF,Colorado Rapids,,1995.0,10.8,0,4,1,25.0,0.37,0.09,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
301,Ryan Hollingshead,us USA,"MF,DF",LAFC,,1991.0,6.7,1,6,2,33.3,0.9,0.3,0.17,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
302,Duane Holmes,us USA,"MF,DF",Houston Dynamo,,1994.0,5.7,0,4,1,25.0,0.7,0.18,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
303,Jackson Hopkins,us USA,"FW,MF",D.C. United,,2004.0,12.0,2,20,11,55.0,1.67,0.92,0.1,0.18,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
304,Ethan Horvath,us USA,GK,RB New York,,1995.0,15.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
305,Lucas Hoyos,ar ARG,GK,Atlanta Utd,,1989.0,14.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
306,Keegan Hughes,us USA,DF,NE Revolution,,2000.0,0.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
307,Iago,br BRA,DF,Orlando City,,2005.0,11.2,0,9,2,22.2,0.81,0.18,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
308,Sebastien Ibeagha,us USA,DF,FC Dallas,,1992.0,10.7,0,4,2,50.0,0.37,0.19,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
309,Aliyu Ibrahim,ng NGA,MF,Houston Dynamo,,2002.0,2.9,1,6,1,16.7,2.08,0.35,0.17,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
310,Milan Iloski,us USA,"FW,MF",Philadelphia Union,,1999.0,13.3,7,52,18,34.6,3.9,1.35,0.1,0.28,2,3,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
311,Marcus Ingvartsen,dk DEN,FW,San Diego FC,,1996.0,12.3,11,37,16,43.2,3.01,1.3,0.27,0.63,1,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
312,Eric Izoita,us USA,MF,Portland Timbers,,2007.0,1.0,1,1,1,100.0,1.0,1.0,1.0,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
313,Ayoub Jabbari,ma MAR,FW,FC Cincinnati,,2000.0,4.1,1,7,2,28.6,1.71,0.49,0.14,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
314,Aziel Jackson,us USA,MF,Vancouver W'caps,,2001.0,5.8,1,16,8,50.0,2.74,1.37,0.06,0.13,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
315,Tomás Jacob,ar ARG,"DF,MF",Atlanta Utd,,2004.0,11.4,1,5,1,20.0,0.44,0.09,0.2,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
316,Ivan Jaime Pajuelo,es ESP,"MF,FW",CF Montréal,,2000.0,9.2,1,27,8,29.6,2.94,0.87,0.04,0.13,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
317,Malik Jakupović,us USA,FW,Philadelphia Union,,2009.0,0.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
318,Ian James,us USA,DF,Sporting KC,,2008.0,8.5,0,3,1,33.3,0.35,0.12,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
319,Robin Jansson,se SWE,DF,Orlando City,,1991.0,8.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
320,Jack Jasinski,us USA,DF,SJ Earthquakes,,2003.0,4.3,1,5,2,40.0,1.17,0.47,0.2,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
321,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,,2000.0,12.8,2,12,2,16.7,0.94,0.16,0.17,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
322,Stiven Jimenez,us USA,MF,FC Cincinnati,,2007.0,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
323,Julio Joao Ortíz,ec ECU,MF,Portland Timbers,,1996.0,4.8,0,5,1,20.0,1.03,0.21,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
324,Herman Johansson,se SWE,"MF,DF",FC Dallas,,1997.0,11.1,0,3,2,66.7,0.27,0.18,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
325,Aron John,us USA,MF,Charlotte,,2006.0,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
326,Darius Johnson,gd GRN,MF,SJ Earthquakes,,2000.0,0.3,0,1,1,100.0,3.21,3.21,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
327,Sean Johnson,us USA,GK,D.C. United,,1989.0,15.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
328,Tate Johnson,us USA,DF,Vancouver W'caps,,2005.0,10.8,0,2,0,0.0,0.19,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
329,DeJuan Jones,us USA,DF,SJ Earthquakes,,1997.0,4.0,0,1,0,0.0,0.25,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
330,Malachi Jones,sl SLE,MF,NYCFC,,2003.0,2.4,0,9,5,55.6,3.72,2.06,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
331,Dejan Joveljić,rs SRB,FW,Sporting KC,,1999.0,13.8,6,23,15,65.2,1.67,1.09,0.26,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
332,Mykhi Joyner,us USA,FW,St. Louis City,,2006.0,0.3,0,1,0,0.0,3.0,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
333,Preston Judd,us USA,FW,SJ Earthquakes,,1999.0,13.1,11,50,26,52.0,3.8,1.98,0.22,0.42,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
334,Anderson Julio,ec ECU,"FW,MF",FC Dallas,,1996.0,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
335,Sam Junqua,us USA,DF,Real Salt Lake,,1996.0,7.2,0,2,1,50.0,0.28,0.14,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
336,Kristijan Kahlina,hr CRO,GK,Charlotte,,1992.0,15.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
337,Kaick,br BRA,MF,FC Dallas,,2005.0,12.4,1,13,4,30.8,1.05,0.32,0.08,0.25,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
338,Bernard Kamungo,us USA,"MF,DF",FC Dallas,,2002.0,5.7,0,6,2,33.3,1.06,0.35,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
339,Alexandros Katranis,gr GRE,"MF,DF",Real Salt Lake,,1998.0,3.7,0,3,2,66.7,0.81,0.54,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
340,Kim Kee-hee,kr KOR,DF,Seattle Sounders,,1989.0,0.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
341,Kevin Kelsy,ve VEN,FW,Portland Timbers,,2004.0,8.2,5,24,11,45.8,2.94,1.35,0.21,0.45,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
342,Deandre Kerr,ca CAN,"MF,FW",Toronto FC,,2002.0,3.6,0,10,2,20.0,2.74,0.55,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
343,Hosei Kijima,jp JPN,MF,D.C. United,,2002.0,0.7,0,1,1,100.0,1.53,1.53,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
344,Benjamin Kikanovic,us USA,DF,SJ Earthquakes,,2000.0,11.3,0,5,1,20.0,0.44,0.09,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
345,Peter Kingston,us USA,"MF,DF",Seattle Sounders,,2001.0,2.7,0,5,2,40.0,1.84,0.74,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
346,Klauss,br BRA,FW,LA Galaxy,,1997.0,6.1,5,20,12,60.0,3.3,1.98,0.25,0.42,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
347,Eric Klein,us USA,MF,NE Revolution,,2006.0,0.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
348,Jordan Knight,ca CAN,DF,Nashville SC,,2002.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
349,Ethan Kohler,us USA,"DF,MF",NE Revolution,,2005.0,9.0,0,3,1,33.3,0.33,0.11,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
350,Žan Kolmanič,si SVN,DF,Austin FC,,2000.0,2.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
351,Stas Korzeniowski,us USA,FW,Philadelphia Union,,2003.0,1.6,0,7,2,28.6,4.5,1.29,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
352,Theodore Ku-Dipietro,us USA,"FW,MF",Colorado Rapids,,2002.0,1.1,0,3,1,33.3,2.84,0.95,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
353,Willy Kumado,gh GHA,MF,San Diego FC,,2002.0,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
354,Keisuke Kurokawa,jp JPN,DF,D.C. United,,1997.0,14.9,0,6,2,33.3,0.4,0.13,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
355,Benjamín Kuscevic,cl CHI,DF,Toronto FC,,1996.0,5.2,0,5,1,20.0,0.96,0.19,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
356,Ezekiel Kwame Alladoh,gh GHA,FW,Philadelphia Union,,2005.0,6.2,0,8,2,25.0,1.28,0.32,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
357,Luca de la Torre,us USA,MF,Charlotte,,1998.0,4.6,0,5,0,0.0,1.09,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
358,Mathías Laborda,uy URU,DF,Vancouver W'caps,,1999.0,12.2,3,14,6,42.9,1.14,0.49,0.21,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
359,Ayoub Lajhar,,DF,FC Cincinnati,,,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
360,Luca Langoni,ar ARG,"MF,FW",NE Revolution,,2002.0,9.0,3,18,9,50.0,2.01,1.0,0.17,0.33,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
361,Oliver Larraz,us USA,MF,Vancouver W'caps,,2001.0,2.2,0,2,0,0.0,0.9,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
362,Richie Laryea,ca CAN,"DF,MF",Toronto FC,,1995.0,9.0,2,3,3,100.0,0.33,0.33,0.67,0.67,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
363,Ariel Lassiter,cr CRC,FW,Portland Timbers,,1994.0,2.0,2,6,4,66.7,2.93,1.96,0.33,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
364,Emmanuel Latte Lath,ci CIV,FW,Atlanta Utd,,1999.0,10.0,2,24,5,20.8,2.4,0.5,0.08,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
365,Beau Leroux,us USA,MF,SJ Earthquakes,,2003.0,12.0,2,23,7,30.4,1.92,0.59,0.09,0.29,0,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
366,Ondřej Lingr,cz CZE,"FW,MF",Houston Dynamo,,1998.0,4.2,0,7,3,42.9,1.65,0.71,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
367,Hugo Lloris,fr FRA,GK,LAFC,,1986.0,12.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
368,Saba Lobzhanidze,ge GEO,"FW,MF",Atlanta Utd,,1994.0,7.0,2,24,11,45.8,3.43,1.57,0.08,0.18,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
369,Robin Lod,fi FIN,"MF,FW",Chicago Fire,,1993.0,9.5,3,12,4,33.3,1.26,0.42,0.25,0.75,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
370,Aaron Long,us USA,DF,LAFC,,1992.0,2.9,0,1,1,100.0,0.34,0.34,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
371,Matthew Longstaff,eng ENG,MF,CF Montréal,,2000.0,12.7,2,17,4,23.5,1.34,0.32,0.12,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
372,Antino Lopez,us USA,DF,Seattle Sounders,,2002.0,5.3,0,2,0,0.0,0.38,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
373,Victor Loturi,ca CAN,MF,CF Montréal,,2001.0,12.7,1,6,1,16.7,0.47,0.08,0.17,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
374,Ricardo Louis,ht HAI,MF,FC Dallas,,2004.0,0.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
375,Evan Louro,us USA,GK,FC Cincinnati,,1996.0,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
376,Daniel Lovitz,us USA,DF,Nashville SC,,1991.0,12.1,0,5,2,40.0,0.41,0.17,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
377,Eduard Löwen,de GER,"MF,FW",St. Louis City,,1997.0,2.9,1,9,2,22.2,3.12,0.69,0.11,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
378,Gonzalo Luján,ar ARG,DF,Inter Miami,,2001.0,9.3,1,4,1,25.0,0.43,0.11,0.25,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
379,Jovan Lukić,rs SRB,MF,Philadelphia Union,,2002.0,11.5,0,8,0,0.0,0.69,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
380,Diego Luna,us USA,"MF,FW",Real Salt Lake,,2003.0,6.7,4,17,6,35.3,2.53,0.89,0.24,0.67,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
381,Benjamin Lundt,de GER,GK,St. Louis City,,1995.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
382,Lukas MacNaughton,ca CAN,DF,St. Louis City,,1995.0,5.3,0,4,1,25.0,0.76,0.19,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
383,Warren Madrigal,cr CRC,"FW,MF",Nashville SC,,2004.0,8.9,5,24,8,33.3,2.69,0.9,0.21,0.63,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
384,Talles Magno,br BRA,"FW,MF",NYCFC,,2002.0,1.9,2,10,5,50.0,5.2,2.6,0.2,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
385,Jack Maher,us USA,DF,Nashville SC,,1999.0,4.0,0,3,1,33.3,0.75,0.25,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
386,Olwethu Makhanya,za RSA,DF,Philadelphia Union,,2004.0,13.0,0,7,1,14.3,0.54,0.08,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
387,Juan Manuel Sanabria,uy URU,"MF,DF",Real Salt Lake,,2000.0,10.1,0,12,3,25.0,1.19,0.3,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
388,Alexis Manyoma,co COL,MF,Colorado Rapids,,2003.0,2.7,1,4,1,25.0,1.5,0.37,0.25,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
389,J.T. Marcinkowski,us USA,GK,LA Galaxy,,1997.0,11.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
390,Dominik Marczuk,pl POL,MF,Real Salt Lake,,2003.0,2.1,0,3,0,0.0,1.44,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
391,Paul Marie,fr FRA,MF,SJ Earthquakes,,1995.0,2.5,0,2,0,0.0,0.79,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
392,Adrián Marín,es ESP,DF,Orlando City,,1997.0,10.4,0,1,0,0.0,0.1,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
393,Anthony Markanich,ph PHI,"MF,DF",Minnesota Utd,,1999.0,13.2,4,19,7,36.8,1.44,0.53,0.21,0.57,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
394,Nick Markanich,us USA,FW,Houston Dynamo,,1999.0,1.0,0,2,0,0.0,1.96,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
395,Nikola Marković,ca CAN,"MF,DF",D.C. United,,2004.0,3.5,0,4,0,0.0,1.13,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
396,Idan Markovich,il ISR,FW,Charlotte,,2004.0,12.8,5,17,9,52.9,1.32,0.7,0.29,0.56,0,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
397,Jahkeele Marshall-Rutty,ca CAN,DF,RB New York,,2004.0,12.3,0,11,3,27.3,0.89,0.24,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
398,David Martínez,ve VEN,"FW,MF",LAFC,,2006.0,9.0,5,25,11,44.0,2.78,1.23,0.2,0.45,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
399,Geiner Martínez,co COL,DF,Philadelphia Union,,2003.0,5.1,0,3,0,0.0,0.59,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
400,Thiago Martins,br BRA,DF,NYCFC,,1995.0,13.8,0,2,0,0.0,0.15,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
401,Joyeux Masanka Bungi,be BEL,DF,RB New York,,2007.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
402,Jimmy Maurer,us USA,GK,Houston Dynamo,,1988.0,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
403,Eric Maxim Choupo-Moting,cm CMR,FW,RB New York,,1989.0,2.0,2,4,3,75.0,1.97,1.48,0.25,0.33,1,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
404,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,,1997.0,0.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
405,Mbekezeli Mbokazi,za RSA,DF,Chicago Fire,,2005.0,11.6,0,7,3,42.9,0.6,0.26,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
406,Kenji Mboma Dem,fr FRA,"FW,MF",FC Cincinnati,,2002.0,7.2,4,18,6,33.3,2.5,0.83,0.22,0.67,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
407,Jack McGlynn,us USA,MF,Houston Dynamo,,2003.0,8.3,2,11,7,63.6,1.33,0.85,0.18,0.29,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
408,Duncan McGuire,us USA,FW,Orlando City,,2001.0,5.3,2,10,7,70.0,1.87,1.31,0.2,0.29,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
409,Brendan McSorley,us USA,FW,St. Louis City,,2002.0,2.0,1,9,5,55.6,4.45,2.47,0.11,0.2,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
410,Christopher McVey,se SWE,DF,San Diego FC,,1997.0,11.7,1,6,2,33.3,0.51,0.17,0.17,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
411,Adri Mehmeti,us USA,MF,RB New York,,2009.0,13.7,1,6,1,16.7,0.44,0.07,0.17,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
412,Lionel Messi,ar ARG,"FW,MF",Inter Miami,,1987.0,13.8,12,84,35,41.7,6.09,2.54,0.13,0.31,1,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
413,Wyatt Meyer,us USA,DF,Sporting KC,,2001.0,9.7,0,1,0,0.0,0.1,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
414,Matt Miazga,us USA,DF,FC Cincinnati,,1995.0,6.3,0,4,2,50.0,0.63,0.32,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
415,Micael,br BRA,DF,Inter Miami,,2000.0,14.0,1,7,2,28.6,0.5,0.14,0.14,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
416,Novak Mićović,rs SRB,GK,LA Galaxy,,2001.0,4.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
417,Alex Mighten,eng ENG,"FW,MF",San Diego FC,,2002.0,4.0,0,3,1,33.3,0.74,0.25,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
418,Djordje Mihailovic,us USA,"MF,FW",Toronto FC,,1998.0,4.4,1,7,4,57.1,1.58,0.9,0.14,0.25,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
419,Enea Mihaj,al ALB,DF,Atlanta Utd,,1998.0,11.8,0,3,2,66.7,0.25,0.17,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
420,Harbor Miller,us USA,"MF,FW",LA Galaxy,,2007.0,5.6,0,8,1,12.5,1.43,0.18,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
421,Jansen Miller,us USA,DF,Sporting KC,,2002.0,4.5,0,1,1,100.0,0.22,0.22,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
422,Kamal Miller,ca CAN,DF,Portland Timbers,,1997.0,6.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
423,Nolan Miller,us USA,DF,Orlando City,,2004.0,3.6,0,1,0,0.0,0.27,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
424,Peyton Miller,us USA,"DF,MF",NE Revolution,,2007.0,8.0,3,20,7,35.0,2.5,0.87,0.15,0.43,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
425,Juan Mina,co COL,DF,RB New York,,2004.0,2.1,0,5,2,40.0,2.43,0.97,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
426,Georgi Minoungou,bf BFA,MF,Seattle Sounders,,2002.0,1.7,0,3,2,66.7,1.8,1.2,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
427,Georgi Minoungou,bf BFA,"MF,FW",Colorado Rapids,,2002.0,6.6,0,7,1,14.3,1.05,0.15,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
428,Aleksei Miranchuk,ru RUS,"FW,MF",Atlanta Utd,,1995.0,11.2,5,26,10,38.5,2.32,0.89,0.19,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
429,Roald Mitchell,tt TRI,MF,RB New York,,2003.0,0.3,0,2,0,0.0,6.0,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
430,Shakur Mohammed,gh GHA,MF,Nashville SC,,2003.0,0.8,1,2,2,100.0,2.43,2.43,0.5,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
431,Luca Moisa,us USA,MF,Real Salt Lake,,2008.0,1.9,0,1,0,0.0,0.51,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
432,Zane Monlouis,eng ENG,DF,Toronto FC,,2003.0,8.8,0,6,3,50.0,0.68,0.34,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
433,Shaq Moore,us USA,"DF,MF",FC Dallas,,1996.0,14.4,0,4,2,50.0,0.28,0.14,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
434,Felipe Mora,cl CHI,"MF,FW",Portland Timbers,,1993.0,4.0,1,6,2,33.3,1.49,0.5,0.17,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
435,Efrain Morales,bo BOL,DF,CF Montréal,,2004.0,9.7,0,7,2,28.6,0.72,0.21,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
436,Santi Morales,us USA,MF,Inter Miami,,2007.0,0.8,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
437,Maximiliano Moralez,ar ARG,MF,NYCFC,,1987.0,12.5,1,13,5,38.5,1.04,0.4,0.0,0.0,1,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
