Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
242,Luka Gavran,ca CAN,GK,Toronto FC,,2000.0,14,14,1260,14.0,1,0,1,1,0,0,0,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
243,Dániel Gazdag,hu HUN,FW,Columbus Crew,,1996.0,11,7,552,6.1,1,0,1,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
244,Owen Géne,fr FRA,MF,Minnesota Utd,,2003.0,14,8,697,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
245,Mihail Gherasimencov,md MDA,DF,Vancouver W'caps,,2005.0,6,2,217,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
246,Samuel Gidi,sk SVK,"MF,DF",FC Cincinnati,,2004.0,14,12,1047,11.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
247,Carles Gil,es ESP,MF,NE Revolution,,1992.0,14,14,1251,13.9,5,3,8,2,3,3,2,0,0.36,0.22,0.58,0.14,0.36,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
248,Thomas Gillier,cl CHI,GK,CF Montréal,,2004.0,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
249,Jackson Gilman,us USA,DF,Toronto FC,,2004.0,2,2,175,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
250,Justen Glad,us USA,DF,Real Salt Lake,,1997.0,12,12,1050,11.7,0,1,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
251,Jakob Glesnes,no NOR,DF,LA Galaxy,,1994.0,9,9,765,8.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
252,Aníbal Godoy,pa PAN,MF,San Diego FC,,1990.0,14,10,795,8.8,0,1,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
253,André Gomes,pt POR,MF,Columbus Crew,,1993.0,9,9,676,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
254,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,,1992.0,3,3,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
255,Ignacio Gómez,ar ARG,MF,Orlando City,,2006.0,2,0,14,0.2,1,0,1,1,0,0,1,0,6.43,0.0,6.43,6.43,6.43,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
256,Sebastian Gomez,us USA,MF,Seattle Sounders,,2006.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
257,Nicksoen Gomis,fr FRA,DF,Toronto FC,,2002.0,2,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
258,Jonathan González,mx MEX,MF,SJ Earthquakes,,1999.0,8,2,166,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
259,Mauricio Gonzalez,,MF,Minnesota Utd,,,6,0,76,0.8,1,0,1,1,0,0,0,0,1.18,0.0,1.18,1.18,1.18,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
260,Archie Goodwin,au AUS,FW,Charlotte,,2004.0,13,1,181,2.0,3,0,3,2,1,1,1,0,1.49,0.0,1.49,0.99,0.99,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
261,Zavier Gozo,us USA,"MF,FW",Real Salt Lake,,2007.0,14,14,1235,13.7,6,4,10,6,0,0,4,0,0.44,0.29,0.73,0.44,0.73,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
262,Tayvon Gray,jm JAM,DF,NYCFC,,2002.0,14,14,1213,13.5,1,1,2,1,0,0,4,1,0.07,0.07,0.15,0.07,0.15,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
263,Julian Gressel,us USA,"DF,MF",Minnesota Utd,,1993.0,3,0,52,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
264,Yuri Guboglo,ht HAI,DF,CF Montréal,,2007.0,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
265,Gage Guerra,us USA,FW,Portland Timbers,,2002.0,6,3,279,3.1,1,1,2,1,0,0,0,0,0.32,0.32,0.65,0.32,0.65,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
266,Morgan Guilavogui,gn GUI,"MF,FW",Real Salt Lake,,1998.0,12,9,828,9.2,1,3,4,1,0,0,4,0,0.11,0.33,0.43,0.11,0.43,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
267,Guilherme,br BRA,"FW,MF",Houston Dynamo,,1995.0,14,13,1160,12.9,8,4,12,8,0,0,2,0,0.62,0.31,0.93,0.62,0.93,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
268,Colin Guske,us USA,MF,Orlando City,,2007.0,6,2,285,3.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
269,Raul Gustavo,br BRA,DF,NYCFC,,1999.0,14,10,953,10.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
270,Andrew Gutman,us USA,DF,Chicago Fire,,1996.0,10,9,788,8.8,1,2,3,1,0,0,3,0,0.11,0.23,0.34,0.11,0.34,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
271,Justin Haak,us USA,"DF,MF",LA Galaxy,,2001.0,14,12,1093,12.1,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
272,Taha Habroune,us USA,"MF,FW",Columbus Crew,,2006.0,14,11,923,10.3,1,2,3,1,0,0,2,0,0.1,0.2,0.29,0.1,0.29,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
273,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,,1995.0,7,3,272,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
274,Nick Hagglund,us USA,DF,FC Cincinnati,,1992.0,13,9,857,9.5,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
275,Maren Haile-Selassie,ch SUI,"MF,FW",Chicago Fire,,1999.0,14,11,1047,11.6,3,2,5,3,0,0,1,0,0.26,0.17,0.43,0.26,0.43,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
276,Julian Hall,us USA,FW,RB New York,,2008.0,15,15,1281,14.2,9,3,12,9,0,0,0,0,0.63,0.21,0.84,0.63,0.84,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
277,Lucas Halter,br BRA,DF,Houston Dynamo,,2000.0,3,3,249,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
278,Nicholas Hansen,dk DEN,GK,Colorado Rapids,,2001.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
279,Ian Harkes,us USA,MF,SJ Earthquakes,,1995.0,14,3,514,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
280,Cameron Harper,us USA,"DF,MF",RB New York,,2001.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
281,Nathan Harriel,us USA,DF,Philadelphia Union,,2001.0,15,15,1350,15.0,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
282,Alex Harris,us USA,FW,Colorado Rapids,,2005.0,4,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
283,Calvin Harris,eng ENG,"FW,MF",Sporting KC,,2000.0,14,12,1005,11.2,2,3,5,2,0,0,1,0,0.18,0.27,0.45,0.18,0.45,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
284,Marcel Hartel,de GER,"MF,FW",St. Louis City,,1996.0,12,12,1078,12.0,3,1,4,3,0,0,0,0,0.25,0.08,0.33,0.25,0.33,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
285,Carlos Harvey,pa PAN,DF,Minnesota Utd,,2000.0,4,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
286,Thomas Hasal,ca CAN,GK,LAFC,,1999.0,3,3,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
287,Silvan Hefti,ch SUI,DF,D.C. United,,1997.0,14,14,1216,13.5,0,2,2,0,0,0,4,1,0.0,0.15,0.15,0.0,0.15,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
288,Malik Henry,ca CAN,MF,Toronto FC,,2002.0,11,5,488,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
289,Fabian Herbers,de GER,"FW,MF",CF Montréal,,1993.0,4,0,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
290,Ronald Hernández,ve VEN,DF,Atlanta Utd,,1997.0,2,2,149,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
291,Aaron Herrera,gt GUA,MF,D.C. United,,1997.0,7,4,387,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
292,Héctor Herrera,mx MEX,MF,Houston Dynamo,,1990.0,13,5,556,6.2,1,0,1,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
293,Marcelo Herrera,ar ARG,"DF,MF",Columbus Crew,,1998.0,13,9,858,9.5,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
294,Lucas Herrington,au AUS,DF,Colorado Rapids,,2007.0,15,15,1350,15.0,1,1,2,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
295,Son Heung-min,kr KOR,"FW,MF",LAFC,,1992.0,13,12,1042,11.6,0,8,8,0,0,0,1,0,0.0,0.69,0.69,0.0,0.69,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
296,Aiden Hezarkhani,us USA,"MF,FW",Real Salt Lake,,2007.0,13,8,557,6.2,2,0,2,2,0,0,1,0,0.32,0.0,0.32,0.32,0.32,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
297,Bode Hidalgo,us USA,DF,CF Montréal,,2002.0,4,2,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
298,Brendan Hines-Ike,us USA,DF,Austin FC,,1994.0,11,11,942,10.5,1,0,1,1,0,0,2,0,0.1,0.0,0.1,0.1,0.10,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
299,Bongokuhle Hlongwane,za RSA,MF,Minnesota Utd,,2000.0,10,4,414,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
300,Rob Holding,eng ENG,DF,Colorado Rapids,,1995.0,13,12,976,10.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
301,Ryan Hollingshead,us USA,"MF,DF",LAFC,,1991.0,11,6,599,6.7,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
302,Duane Holmes,us USA,"MF,DF",Houston Dynamo,,1994.0,8,7,514,5.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
303,Jackson Hopkins,us USA,"FW,MF",D.C. United,,2004.0,15,13,1079,12.0,2,1,3,2,0,0,3,0,0.17,0.08,0.25,0.17,0.25,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
304,Ethan Horvath,us USA,GK,RB New York,,1995.0,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
305,Lucas Hoyos,ar ARG,GK,Atlanta Utd,,1989.0,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
306,Keegan Hughes,us USA,DF,NE Revolution,,2000.0,1,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
307,Iago,br BRA,DF,Orlando City,,2005.0,13,11,1006,11.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
308,Sebastien Ibeagha,us USA,DF,FC Dallas,,1992.0,15,11,967,10.7,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
309,Aliyu Ibrahim,ng NGA,MF,Houston Dynamo,,2002.0,11,2,260,2.9,1,0,1,1,0,0,0,0,0.35,0.0,0.35,0.35,0.35,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
310,Milan Iloski,us USA,"FW,MF",Philadelphia Union,,1999.0,15,15,1199,13.3,7,1,8,5,2,3,1,0,0.53,0.08,0.6,0.38,0.45,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
311,Marcus Ingvartsen,dk DEN,FW,San Diego FC,,1996.0,15,13,1108,12.3,11,2,13,10,1,1,1,0,0.89,0.16,1.06,0.81,0.97,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
312,Eric Izoita,us USA,MF,Portland Timbers,,2007.0,1,1,90,1.0,1,0,1,1,0,0,0,0,1.0,0.0,1.0,1.0,1.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
313,Ayoub Jabbari,ma MAR,FW,FC Cincinnati,,2000.0,13,4,368,4.1,1,2,3,1,0,0,1,0,0.24,0.49,0.73,0.24,0.73,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
314,Aziel Jackson,us USA,MF,Vancouver W'caps,,2001.0,10,7,526,5.8,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
315,Tomás Jacob,ar ARG,"DF,MF",Atlanta Utd,,2004.0,12,12,1028,11.4,1,0,1,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
316,Ivan Jaime Pajuelo,es ESP,"MF,FW",CF Montréal,,2000.0,12,10,826,9.2,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
317,Malik Jakupović,us USA,FW,Philadelphia Union,,2009.0,4,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
318,Ian James,us USA,DF,Sporting KC,,2008.0,10,8,761,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
319,Robin Jansson,se SWE,DF,Orlando City,,1991.0,9,9,752,8.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
320,Jack Jasinski,us USA,DF,SJ Earthquakes,,2003.0,7,4,383,4.3,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
321,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,,2000.0,14,13,1150,12.8,2,0,2,2,0,0,5,0,0.16,0.0,0.16,0.16,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
322,Stiven Jimenez,us USA,MF,FC Cincinnati,,2007.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
323,Julio Joao Ortíz,ec ECU,MF,Portland Timbers,,1996.0,8,4,435,4.8,0,1,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
324,Herman Johansson,se SWE,"MF,DF",FC Dallas,,1997.0,14,11,996,11.1,0,2,2,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
325,Aron John,us USA,MF,Charlotte,,2006.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
326,Darius Johnson,gd GRN,MF,SJ Earthquakes,,2000.0,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
327,Sean Johnson,us USA,GK,D.C. United,,1989.0,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
328,Tate Johnson,us USA,DF,Vancouver W'caps,,2005.0,12,11,970,10.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
329,DeJuan Jones,us USA,DF,SJ Earthquakes,,1997.0,5,5,359,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
330,Malachi Jones,sl SLE,MF,NYCFC,,2003.0,6,2,218,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
331,Dejan Joveljić,rs SRB,FW,Sporting KC,,1999.0,14,14,1240,13.8,6,1,7,6,0,0,0,0,0.44,0.07,0.51,0.44,0.51,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
332,Mykhi Joyner,us USA,FW,St. Louis City,,2006.0,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
333,Preston Judd,us USA,FW,SJ Earthquakes,,1999.0,15,14,1183,13.1,11,2,13,11,0,0,4,0,0.84,0.15,0.99,0.84,0.99,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
334,Anderson Julio,ec ECU,"FW,MF",FC Dallas,,1996.0,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
335,Sam Junqua,us USA,DF,Real Salt Lake,,1996.0,12,6,647,7.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
336,Kristijan Kahlina,hr CRO,GK,Charlotte,,1992.0,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
337,Kaick,br BRA,MF,FC Dallas,,2005.0,15,12,1114,12.4,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
338,Bernard Kamungo,us USA,"MF,DF",FC Dallas,,2002.0,6,6,511,5.7,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
339,Alexandros Katranis,gr GRE,"MF,DF",Real Salt Lake,,1998.0,5,4,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
340,Kim Kee-hee,kr KOR,DF,Seattle Sounders,,1989.0,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
341,Kevin Kelsy,ve VEN,FW,Portland Timbers,,2004.0,14,9,735,8.2,5,2,7,5,0,0,1,0,0.61,0.24,0.86,0.61,0.86,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
342,Deandre Kerr,ca CAN,"MF,FW",Toronto FC,,2002.0,7,4,328,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
343,Hosei Kijima,jp JPN,MF,D.C. United,,2002.0,3,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
344,Benjamin Kikanovic,us USA,DF,SJ Earthquakes,,2000.0,12,12,1019,11.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
345,Peter Kingston,us USA,"MF,DF",Seattle Sounders,,2001.0,9,2,244,2.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
346,Klauss,br BRA,FW,LA Galaxy,,1997.0,8,7,546,6.1,5,0,5,5,0,0,0,0,0.82,0.0,0.82,0.82,0.82,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
347,Eric Klein,us USA,MF,NE Revolution,,2006.0,5,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
348,Jordan Knight,ca CAN,DF,Nashville SC,,2002.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
349,Ethan Kohler,us USA,"DF,MF",NE Revolution,,2005.0,10,9,812,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
350,Žan Kolmanič,si SVN,DF,Austin FC,,2000.0,7,2,264,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
351,Stas Korzeniowski,us USA,FW,Philadelphia Union,,2003.0,6,1,140,1.6,0,1,1,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
352,Theodore Ku-Dipietro,us USA,"FW,MF",Colorado Rapids,,2002.0,4,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
353,Willy Kumado,gh GHA,MF,San Diego FC,,2002.0,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
354,Keisuke Kurokawa,jp JPN,DF,D.C. United,,1997.0,15,15,1337,14.9,0,3,3,0,0,0,3,0,0.0,0.2,0.2,0.0,0.20,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
355,Benjamín Kuscevic,cl CHI,DF,Toronto FC,,1996.0,6,6,469,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
356,Ezekiel Kwame Alladoh,gh GHA,FW,Philadelphia Union,,2005.0,13,5,561,6.2,0,1,1,0,0,0,1,1,0.0,0.16,0.16,0.0,0.16,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
357,Luca de la Torre,us USA,MF,Charlotte,,1998.0,11,4,414,4.6,0,1,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
358,Mathías Laborda,uy URU,DF,Vancouver W'caps,,1999.0,13,12,1102,12.2,3,2,5,3,0,0,1,0,0.25,0.16,0.41,0.25,0.41,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
359,Ayoub Lajhar,,DF,FC Cincinnati,,,4,0,23,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
360,Luca Langoni,ar ARG,"MF,FW",NE Revolution,,2002.0,12,10,807,9.0,3,6,9,3,0,0,1,0,0.33,0.67,1.0,0.33,1.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
361,Oliver Larraz,us USA,MF,Vancouver W'caps,,2001.0,9,2,200,2.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
362,Richie Laryea,ca CAN,"DF,MF",Toronto FC,,1995.0,9,9,810,9.0,2,1,3,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
363,Ariel Lassiter,cr CRC,FW,Portland Timbers,,1994.0,9,1,184,2.0,2,1,3,2,0,0,1,0,0.98,0.49,1.47,0.98,1.47,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
364,Emmanuel Latte Lath,ci CIV,FW,Atlanta Utd,,1999.0,13,10,899,10.0,2,2,4,2,0,0,2,0,0.2,0.2,0.4,0.2,0.40,Matches,0.0,0.0,0.0,0.0,mls_standard_clean.csv
