Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
354,Ewoud Pletinckx,be BEL,DF,OH Leuven,24,2000,40,40,3537,39.3,3,0,3,3,0,0,4,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
355,Dennis Praet,be BEL,MF,Antwerp,31,1994,31,29,2520,28.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
356,Maxence Prevot,fr FRA,GK,OH Leuven,28,1997,9,8,742,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
357,Joedrick Pupe,be BEL,DF,Sint-Truiden,28,1997,8,6,474,5.3,1,0,1,1,0,0,1,0,0.19,0.0,0.19,0.19,0.19,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
358,Joedrick Pupe,be BEL,DF,Dender,28,1997,4,4,313,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
359,Benito Raman,be BEL,FW,Mechelen,30,1994,29,10,1058,11.8,3,3,6,3,0,0,0,0,0.26,0.26,0.51,0.26,0.51,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
360,Mathias Rasmussen,no NOR,MF,Union SG,27,1997,16,7,714,7.9,2,1,3,2,0,0,1,0,0.25,0.13,0.38,0.25,0.38,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
361,Christiaan Ravych,be BEL,DF,Cercle Brugge,23,2002,27,25,2245,24.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
362,Ludovit Reis,nl NED,MF,Club Brugge,25,2000,7,3,265,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
363,Semm Renders,be BEL,MF,Antwerp,17,2007,12,5,627,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
364,Bryan Reynolds,us USA,DF,Westerlo,24,2001,39,39,3493,38.8,2,3,5,2,0,0,8,0,0.05,0.08,0.13,0.05,0.13,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
365,Matthis Riou,fr FRA,DF,La Louvière,24,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
366,Mats Rits,be BEL,MF,Anderlecht,32,1993,3,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
367,Nathan Rôdes,be BEL,"MF,DF",Dender,27,1997,33,22,1986,22.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
368,Kevin Rodríguez,ec ECU,FW,Union SG,25,2000,31,22,1817,20.2,10,2,12,10,0,0,2,0,0.5,0.1,0.59,0.5,0.59,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
369,Davy Roef,be BEL,GK,Gent,31,1994,40,40,3600,40.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
370,Žan Rogelj,si SVN,"MF,DF",Charleroi,25,1999,2,2,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
371,Zaid Romero,ar ARG,DF,Club Brugge,25,1999,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
372,Tuur Rommens,be BEL,DF,Westerlo,22,2003,15,14,1222,13.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
373,Jakob Romsaas,no NOR,MF,Charleroi,21,2004,37,16,1753,19.5,2,3,5,2,0,0,2,0,0.1,0.15,0.26,0.1,0.26,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
374,Kyriani Sabbe,be BEL,DF,Club Brugge,20,2005,27,20,1643,18.3,3,3,6,3,0,0,2,0,0.16,0.16,0.33,0.16,0.33,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
375,Mujaid Sadick,es ESP,DF,Genk,25,2000,36,34,3014,33.5,2,0,2,2,0,0,4,1,0.06,0.0,0.06,0.06,0.06,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
376,Hakim Sahabo,rw RWA,MF,Standard Liège,20,2005,14,5,580,6.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
377,Marwan Al Sahafi,sa KSA,"FW,MF",Antwerp,21,2004,24,15,1316,14.6,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
378,Moïse Sahi Dion,ci CIV,FW,Dender,23,2001,5,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
379,Rafiki Said,km COM,"MF,FW",Standard Liège,25,2000,37,34,2743,30.5,8,4,12,8,0,0,4,0,0.26,0.13,0.39,0.26,0.39,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
380,Shunsuke Saito,jp JPN,"MF,FW",Westerlo,20,2005,17,10,852,9.5,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
381,Isa Sakamoto,jp JPN,MF,Westerlo,21,2003,38,38,2999,33.3,6,4,10,6,0,1,1,0,0.18,0.12,0.3,0.18,0.30,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
382,Nathan Saliba,ca CAN,MF,Anderlecht,21,2004,34,28,2312,25.7,3,1,4,3,0,0,14,1,0.12,0.04,0.16,0.12,0.16,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
383,Dikeni-Rafid Salifou,tg TOG,MF,Mechelen,22,2003,18,11,995,11.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
384,Marsoni Sambu,ao ANG,"DF,MF",Dender,29,1996,29,23,2009,22.3,0,4,4,0,0,0,6,0,0.0,0.18,0.18,0.0,0.18,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
385,Matisse Samoise,be BEL,"MF,DF",Gent,23,2001,18,16,1368,15.2,2,2,4,2,0,0,5,0,0.13,0.13,0.26,0.13,0.26,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
386,Cisse Sandra,be BEL,"MF,FW",Club Brugge,21,2003,16,6,595,6.6,1,1,2,1,0,0,2,0,0.15,0.15,0.3,0.15,0.30,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
387,Killian Sardella,be BEL,DF,Anderlecht,23,2002,32,22,2041,22.7,0,1,1,0,0,0,3,1,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
388,Nikolas Sattlberger,at AUT,MF,Genk,21,2004,24,11,974,10.8,0,1,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
389,Allahyar Sayyadmanesh,ir IRN,MF,Westerlo,24,2001,30,27,2223,24.7,7,3,10,3,4,4,5,0,0.28,0.12,0.4,0.12,0.24,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
390,Aurélien Scheidler,fr FRA,FW,Dender,27,1998,4,4,335,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
391,Aurélien Scheidler,fr FRA,FW,Charleroi,27,1998,36,33,2923,32.5,9,4,13,8,1,1,2,0,0.28,0.12,0.4,0.25,0.37,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
392,Luca Schelfhout,be BEL,DF,Antwerp,17,2007,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
393,Kjell Scherpen,nl NED,GK,Union SG,25,2000,32,32,2835,31.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
394,Rob Schoofs,be BEL,MF,Union SG,31,1994,30,14,1474,16.4,2,6,8,2,0,0,3,0,0.12,0.37,0.49,0.12,0.49,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
395,Rob Schoofs,be BEL,MF,Mechelen,31,1994,6,6,530,5.9,2,0,2,1,1,1,1,0,0.34,0.0,0.34,0.17,0.17,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
396,Siebe Schrijvers,be BEL,MF,OH Leuven,29,1996,30,25,2115,23.5,3,3,6,1,2,3,6,0,0.13,0.13,0.26,0.04,0.17,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
397,Christopher Scott,de GER,MF,Antwerp,23,2002,31,26,2195,24.4,6,2,8,6,0,0,3,0,0.25,0.08,0.33,0.25,0.33,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
398,Ilias Sebaoui,be BEL,"MF,FW",Sint-Truiden,23,2001,40,40,3253,36.1,5,6,11,5,0,0,4,0,0.14,0.17,0.3,0.14,0.30,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
399,Mathis Servais,be BEL,MF,Mechelen,20,2004,32,32,2788,31.0,2,4,6,2,0,0,5,0,0.06,0.13,0.19,0.06,0.19,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
400,Joaquin Seys,be BEL,DF,Club Brugge,20,2005,39,35,2966,33.0,2,5,7,2,0,0,3,0,0.06,0.15,0.21,0.06,0.21,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
401,Shion Shinkawa,jp JPN,FW,Sint-Truiden,17,2007,4,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
402,Sekou Sidibe,be BEL,FW,La Louvière,24,2001,5,1,147,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
403,Danylo Sikan,ua UKR,FW,Anderlecht,24,2001,9,6,410,4.6,2,1,3,2,0,0,1,0,0.44,0.22,0.66,0.44,0.66,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
404,Leonardo da Silva Lopes,pt POR,"MF,DF",Gent,26,1998,36,25,2337,26.0,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
405,Jan-Carlo Simic,rs SRB,DF,Anderlecht,20,2005,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
406,Hugo Siquet,be BEL,DF,Club Brugge,23,2002,31,13,1290,14.3,0,2,2,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
407,Abdoulaye Sissako,fr FRA,MF,Sint-Truiden,27,1998,40,39,3339,37.1,2,3,5,2,0,0,5,0,0.05,0.08,0.13,0.05,0.13,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
408,Michał Skóraś,pl POL,MF,Club Brugge,25,2000,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
409,Michał Skóraś,pl POL,MF,Gent,25,2000,31,30,2503,27.8,2,7,9,2,0,0,6,1,0.07,0.25,0.32,0.07,0.32,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
410,Raf Smekens,be BEL,MF,Westerlo,21,2004,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
411,Matte Smets,be BEL,DF,Genk,21,2004,39,39,3509,39.0,0,1,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
412,Guilherme Smith,br BRA,"MF,FW",Union SG,22,2003,22,18,1534,17.0,4,2,6,4,0,0,4,0,0.23,0.12,0.35,0.23,0.35,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
413,Emran Soglo,fr FRA,MF,Zulte Waregem,20,2005,18,11,1038,11.5,0,3,3,0,0,0,2,0,0.0,0.26,0.26,0.0,0.26,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
414,Thibo Somers,be BEL,MF,Antwerp,26,1999,32,29,2428,27.0,4,2,6,4,0,0,3,0,0.15,0.07,0.22,0.15,0.22,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
415,Momodou Sonko,se SWE,MF,Gent,20,2005,27,6,798,8.9,0,2,2,0,0,0,2,0,0.0,0.23,0.23,0.0,0.23,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
416,Yira Sor,ng NGA,"MF,FW",Genk,25,2000,27,10,1077,12.0,4,1,5,4,0,0,0,0,0.33,0.08,0.42,0.33,0.42,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
417,Ibrahima Sory Bangoura,gn GUI,MF,Genk,21,2004,27,17,1393,15.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
418,Christ Souanga,be BEL,DF,OH Leuven,18,2006,1,1,90,1.0,1,0,1,1,0,0,0,0,1.0,0.0,1.0,1.0,1.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
419,Bryan Soumaré,fr FRA,MF,La Louvière,26,1999,7,3,314,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
420,Massamba Sow,fr FRA,DF,Charleroi,21,2004,4,1,158,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
421,Jorne Spileers,be BEL,DF,Club Brugge,20,2005,23,13,1202,13.4,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
422,Charli Spoden,be BEL,MF,Standard Liège,17,2008,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
423,Tommy St. Jago,nl NED,DF,Mechelen,25,2000,28,25,2282,25.4,0,1,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
424,Aleksandar Stanković,rs SRB,MF,Club Brugge,19,2005,39,34,3071,34.1,6,2,8,6,0,0,4,0,0.18,0.06,0.23,0.18,0.23,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
425,Jarne Steuckers,be BEL,MF,Genk,23,2002,29,15,1439,16.0,0,6,6,0,0,0,1,0,0.0,0.38,0.38,0.0,0.38,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
426,Nikola Storm,be BEL,FW,Mechelen,30,1994,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
427,Mario Stroeykens,be BEL,MF,Anderlecht,20,2004,23,7,810,9.0,1,0,1,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
428,Ian Struyf,be BEL,DF,Mechelen,17,2007,11,6,427,4.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
429,Nikola Štulić,rs SRB,FW,Charleroi,23,2001,3,3,215,2.4,1,0,1,1,0,0,2,1,0.42,0.0,0.42,0.42,0.42,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
430,Franck Surdez,ch SUI,"MF,FW",Gent,23,2002,14,4,369,4.1,1,0,1,1,0,0,2,0,0.24,0.0,0.24,0.24,0.24,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
431,Serhiy Sydorchuk,ua UKR,MF,Westerlo,34,1991,16,3,345,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
432,Ross Sykes,eng ENG,DF,Union SG,26,1999,32,28,2625,29.2,5,0,5,5,0,0,9,0,0.17,0.0,0.17,0.17,0.17,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
433,Massire Sylla,sn SEN,DF,Union SG,20,2005,3,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
434,Filip Szymczak,pl POL,"FW,MF",Charleroi,23,2002,19,0,293,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
435,Anas Tajaouart,ma MAR,MF,Anderlecht,19,2005,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
436,Anton Tanghe,be BEL,DF,Zulte Waregem,26,1999,21,20,1659,18.4,3,0,3,0,3,3,2,0,0.16,0.0,0.16,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
437,Shogo Taniguchi,jp JPN,DF,Sint-Truiden,34,1991,38,32,2958,32.9,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
438,Ryan Teague,au AUS,MF,Mechelen,23,2002,5,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
439,Henok Teklab,de GER,MF,OH Leuven,26,1998,25,21,1632,18.1,3,0,3,3,0,0,4,0,0.17,0.0,0.17,0.17,0.17,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
440,Casper Terho,fi FIN,"MF,FW",OH Leuven,22,2003,12,6,553,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
441,Teddy Teuma,mt MLT,"MF,FW",Standard Liège,31,1993,9,3,375,4.2,0,1,1,0,0,0,2,0,0.0,0.24,0.24,0.0,0.24,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
442,Mamadou Thierno Barry,sn SEN,DF,Union SG,20,2005,2,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
443,Yannick Thoelen,be BEL,GK,Antwerp,35,1990,7,5,496,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
444,Yassine Titraoui,dz ALG,MF,Charleroi,22,2003,35,33,2900,32.2,5,1,6,5,0,0,7,0,0.16,0.03,0.19,0.16,0.19,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
445,David Toshevski,mk MKD,FW,Dender,24,2001,25,19,1479,16.4,4,0,4,4,0,0,5,1,0.24,0.0,0.24,0.24,0.24,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
446,Abdoulaye Traoré,ci CIV,"MF,FW",Zulte Waregem,22,2003,4,3,237,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
447,Soumaela Traoré,fr FRA,DF,La Louvière,20,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
448,Nicolo Tresoldi,de GER,FW,Club Brugge,20,2004,40,29,2488,27.6,19,5,24,19,0,0,1,0,0.69,0.18,0.87,0.69,0.87,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
449,Yuto Tsunashima,jp JPN,DF,Antwerp,24,2000,34,32,2722,30.2,1,0,1,1,0,0,6,0,0.03,0.0,0.03,0.03,0.03,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
450,Eran Tuypens,be BEL,MF,Antwerp,19,2005,8,4,305,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
451,Christos Tzolis,gr GRE,"MF,FW",Club Brugge,23,2002,36,34,3068,34.1,17,23,40,14,3,4,6,0,0.5,0.67,1.17,0.41,1.09,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
452,Serxho Ujka,al ALB,"MF,FW",Zulte Waregem,26,1998,15,6,605,6.7,1,2,3,1,0,0,0,0,0.15,0.3,0.45,0.15,0.45,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
453,Edgaras Utkus,lt LTU,DF,Cercle Brugge,25,2000,19,17,1450,16.1,3,0,3,3,0,0,2,0,0.19,0.0,0.19,0.19,0.19,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
454,Kyan Vaesen,be BEL,FW,Westerlo,24,2001,19,0,278,3.1,1,1,2,1,0,0,2,0,0.32,0.32,0.65,0.32,0.65,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
455,Kyan Vaesen,be BEL,"FW,MF",OH Leuven,24,2001,13,7,563,6.3,1,0,1,1,0,0,2,0,0.16,0.0,0.16,0.16,0.16,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
456,Anthony Valencia,ec ECU,MF,Antwerp,22,2003,23,12,1329,14.8,4,2,6,4,0,0,3,0,0.27,0.14,0.41,0.27,0.41,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
457,Hendrik Van Crombrugge,be BEL,GK,Genk,32,1993,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
458,Zeno Van den Bosch,be BEL,DF,Antwerp,22,2003,35,35,3068,34.1,0,1,1,0,0,0,8,1,0.0,0.03,0.03,0.0,0.03,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
459,Kévin Van Den Kerkhof,dz ALG,"DF,MF",Charleroi,29,1996,30,25,2108,23.4,3,4,7,3,0,0,5,1,0.13,0.17,0.3,0.13,0.30,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
460,Thomas Van den Keybus,be BEL,"MF,FW",Westerlo,24,2001,32,10,1131,12.6,1,0,1,1,0,0,3,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
461,Hannes Van der Bruggen,be BEL,MF,Cercle Brugge,32,1993,32,32,2554,28.4,0,1,1,0,0,0,7,0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
462,Siebe Van Der Heyden,be BEL,DF,Gent,27,1998,35,33,2953,32.8,2,1,3,2,0,0,10,0,0.06,0.03,0.09,0.06,0.09,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
463,Rein Van Helden,be BEL,DF,Sint-Truiden,23,2002,21,21,1706,19.0,1,0,1,1,0,0,2,1,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
464,Rein Van Helden,be BEL,DF,Antwerp,23,2002,8,4,411,4.6,1,0,1,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
465,Hans Vanaken,be BEL,MF,Club Brugge,32,1992,39,38,3364,37.4,7,3,10,7,0,0,2,0,0.19,0.08,0.27,0.19,0.27,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
466,Argus Vanden Driessche,be BEL,GK,Club Brugge,18,2007,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
467,Gerard Vandeplas,be BEL,"FW,MF",Antwerp,19,2006,19,5,546,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
468,Charles Vanhoutte,be BEL,MF,Union SG,26,1998,5,5,450,5.0,0,1,1,0,0,0,2,0,0.0,0.2,0.2,0.0,0.20,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
469,Keano Vanrafelghem,be BEL,"FW,MF",Mechelen,21,2003,16,5,525,5.8,3,0,3,3,0,0,3,0,0.51,0.0,0.51,0.51,0.51,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
470,Robert-Jan Vanwesemael,be BEL,"DF,MF",Sint-Truiden,23,2002,37,37,3064,34.0,1,1,2,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
471,Dante Vanzeir,be BEL,"FW,MF",Cercle Brugge,27,1998,15,9,802,8.9,2,2,4,2,0,0,0,0,0.22,0.22,0.45,0.22,0.45,Matches,0.0,0.0,0.0,0.0,belgian_pro_league_standard_clean.csv
