	Standard	
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
278	Nicholas Hansen	dk DEN	GK	Colorado Rapids	24-331	2001	6.0	0	0	0		0.00	0.00			0	0	Matches
279	Ian Harkes	us USA	MF	SJ Earthquakes	31-068	1995	5.7	0	8	2	25.0	1.40	0.35	0.00	0.00	0	0	Matches
280	Cameron Harper	us USA	DF,MF	RB New York	24-199	2001	0.1	0	1	0	0.0	7.50	0.00	0.00		0	0	Matches
281	Nathan Harriel	us USA	DF	Philadelphia Union	25-044	2001	15.0	1	16	4	25.0	1.07	0.27	0.06	0.25	0	0	Matches
282	Alex Harris	us USA	FW	Colorado Rapids	21-110	2005	1.1	0	3	2	66.7	2.84	1.89	0.00	0.00	0	0	Matches
283	Calvin Harris	eng ENG	FW,MF	Sporting KC	26-078	2000	11.2	2	27	10	37.0	2.42	0.90	0.07	0.20	0	0	Matches
284	Marcel Hartel	de GER	MF,FW	St. Louis City	30-138	1996	12.0	3	43	18	41.9	3.59	1.50	0.07	0.17	0	0	Matches
285	Carlos Harvey	pa PAN	DF	Minnesota Utd	26-123	2000	1.1	0	0	0		0.00	0.00			0	0	Matches
286	Thomas Hasal	ca CAN	GK	LAFC	26-332	1999	2.3	0	0	0		0.00	0.00			0	0	Matches
287	Silvan Hefti	ch SUI	DF	D.C. United	28-224	1997	13.5	0	3	0	0.0	0.22	0.00	0.00		0	0	Matches
288	Malik Henry	ca CAN	MF	Toronto FC	23-318	2002	5.4	0	4	1	25.0	0.74	0.18	0.00	0.00	0	0	Matches
289	Fabian Herbers	de GER	FW,MF	CF Montréal	32-293	1993	1.1	0	0	0		0.00	0.00			0	0	Matches
290	Ronald Hernández	ve VEN	DF	Atlanta Utd	28-258	1997	1.7	0	0	0		0.00	0.00			0	0	Matches
291	Aaron Herrera	gt GUA	MF	D.C. United	29-000	1997	4.3	0	7	0	0.0	1.63	0.00	0.00		0	0	Matches
292	Héctor Herrera	mx MEX	MF	Houston Dynamo	36-048	1990	6.2	1	7	2	28.6	1.13	0.32	0.14	0.50	0	0	Matches
293	Marcelo Herrera	ar ARG	DF,MF	Columbus Crew	27-215	1998	9.5	0	12	5	41.7	1.26	0.52	0.00	0.00	0	0	Matches
294	Lucas Herrington	au AUS	DF	Colorado Rapids	18-274	2007	15.0	1	2	1	50.0	0.13	0.07	0.50	1.00	0	0	Matches
295	Son Heung-min	kr KOR	FW,MF	LAFC	33-333	1992	11.6	0	39	10	25.6	3.37	0.86	0.00	0.00	0	0	Matches
296	Aiden Hezarkhani	us USA	MF,FW	Real Salt Lake	18-343	2007	6.2	2	12	5	41.7	1.94	0.81	0.17	0.40	0	0	Matches
297	Bode Hidalgo	us USA	DF	CF Montréal	24-104	2002	2.8	0	1	0	0.0	0.35	0.00	0.00		0	0	Matches
298	Brendan Hines-Ike	us USA	DF	Austin FC	31-188	1994	10.5	1	6	4	66.7	0.57	0.38	0.17	0.25	0	0	Matches
299	Bongokuhle Hlongwane	za RSA	MF	Minnesota Utd	25-351	2000	4.6	0	5	0	0.0	1.09	0.00	0.00		0	0	Matches
300	Rob Holding	eng ENG	DF	Colorado Rapids	30-259	1995	10.8	0	4	1	25.0	0.37	0.09	0.00	0.00	0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
301	Ryan Hollingshead	us USA	MF,DF	LAFC	35-051	1991	6.7	1	6	2	33.3	0.90	0.30	0.17	0.50	0	0	Matches
302	Duane Holmes	us USA	MF,DF	Houston Dynamo	31-212	1994	5.7	0	4	1	25.0	0.70	0.18	0.00	0.00	0	0	Matches
303	Jackson Hopkins	us USA	FW,MF	D.C. United	21-340	2004	12.0	2	20	11	55.0	1.67	0.92	0.10	0.18	0	0	Matches
304	Ethan Horvath	us USA	GK	RB New York	30-362	1995	15.0	0	0	0		0.00	0.00			0	0	Matches
305	Lucas Hoyos	ar ARG	GK	Atlanta Utd	37-038	1989	14.0	0	0	0		0.00	0.00			0	0	Matches
306	Keegan Hughes	us USA	DF	NE Revolution	25-319	2000	0.9	0	0	0		0.00	0.00			0	0	Matches
307	Iago	br BRA	DF	Orlando City	21-049	2005	11.2	0	9	2	22.2	0.81	0.18	0.00	0.00	0	0	Matches
308	Sebastien Ibeagha	us USA	DF	FC Dallas	34-136	1992	10.7	0	4	2	50.0	0.37	0.19	0.00	0.00	0	0	Matches
309	Aliyu Ibrahim	ng NGA	MF	Houston Dynamo	24-141	2002	2.9	1	6	1	16.7	2.08	0.35	0.17	1.00	0	0	Matches
310	Milan Iloski	us USA	FW,MF	Philadelphia Union	26-312	1999	13.3	7	52	18	34.6	3.90	1.35	0.10	0.28	2	3	Matches
311	Marcus Ingvartsen	dk DEN	FW	San Diego FC	30-153	1996	12.3	11	37	16	43.2	3.01	1.30	0.27	0.63	1	1	Matches
312	Eric Izoita	us USA	MF	Portland Timbers	18-271	2007	1.0	1	1	1	100.0	1.00	1.00	1.00	1.00	0	0	Matches
313	Ayoub Jabbari	ma MAR	FW	FC Cincinnati	26-127	2000	4.1	1	7	2	28.6	1.71	0.49	0.14	0.50	0	0	Matches
314	Aziel Jackson	us USA	MF	Vancouver W'caps	24-225	2001	5.8	1	16	8	50.0	2.74	1.37	0.06	0.13	0	0	Matches
315	Tomás Jacob	ar ARG	DF,MF	Atlanta Utd	22-047	2004	11.4	1	5	1	20.0	0.44	0.09	0.20	1.00	0	0	Matches
316	Ivan Jaime Pajuelo	es ESP	MF,FW	CF Montréal	25-253	2000	9.2	1	27	8	29.6	2.94	0.87	0.04	0.13	0	0	Matches
317	Malik Jakupović	us USA	FW	Philadelphia Union	16-347	2009	0.7	0	0	0		0.00	0.00			0	0	Matches
318	Ian James	us USA	DF	Sporting KC	18-000	2008	8.5	0	3	1	33.3	0.35	0.12	0.00	0.00	0	0	Matches
319	Robin Jansson	se SWE	DF	Orlando City	34-203	1991	8.4	0	0	0		0.00	0.00			0	0	Matches
320	Jack Jasinski	us USA	DF	SJ Earthquakes	22-184	2003	4.3	1	5	2	40.0	1.17	0.47	0.20	0.50	0	0	Matches
321	Danley Jean-Jacques	ht HAI	MF	Philadelphia Union	26-017	2000	12.8	2	12	2	16.7	0.94	0.16	0.17	1.00	0	0	Matches
322	Stiven Jimenez	us USA	MF	FC Cincinnati	18-347	2007	0.0	0	0	0		0.00	0.00			0	0	Matches
323	Julio Joao Ortíz	ec ECU	MF	Portland Timbers	30-036	1996	4.8	0	5	1	20.0	1.03	0.21	0.00	0.00	0	0	Matches
324	Herman Johansson	se SWE	MF,DF	FC Dallas	28-233	1997	11.1	0	3	2	66.7	0.27	0.18	0.00	0.00	0	0	Matches
325	Aron John	us USA	MF	Charlotte	20-064	2006	0.0	0	0	0		0.00	0.00			0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
326	Darius Johnson	gd GRN	MF	SJ Earthquakes	26-083	2000	0.3	0	1	1	100.0	3.21	3.21	0.00	0.00	0	0	Matches
327	Sean Johnson	us USA	GK	D.C. United	37-006	1989	15.0	0	0	0		0.00	0.00			0	0	Matches
328	Tate Johnson	us USA	DF	Vancouver W'caps	20-331	2005	10.8	0	2	0	0.0	0.19	0.00	0.00		0	0	Matches
329	DeJuan Jones	us USA	DF	SJ Earthquakes	28-347	1997	4.0	0	1	0	0.0	0.25	0.00	0.00		0	0	Matches
330	Malachi Jones	sl SLE	MF	NYCFC	22-256	2003	2.4	0	9	5	55.6	3.72	2.06	0.00	0.00	0	0	Matches
331	Dejan Joveljić	rs SRB	FW	Sporting KC	26-303	1999	13.8	6	23	15	65.2	1.67	1.09	0.26	0.40	0	0	Matches
332	Mykhi Joyner	us USA	FW	St. Louis City	19-280	2006	0.3	0	1	0	0.0	3.00	0.00	0.00		0	0	Matches
333	Preston Judd	us USA	FW	SJ Earthquakes	27-009	1999	13.1	11	50	26	52.0	3.80	1.98	0.22	0.42	0	0	Matches
334	Anderson Julio	ec ECU	FW,MF	FC Dallas	30-006	1996	0.3	0	1	1	100.0	3.10	3.10	0.00	0.00	0	0	Matches
335	Sam Junqua	us USA	DF	Real Salt Lake	29-209	1996	7.2	0	2	1	50.0	0.28	0.14	0.00	0.00	0	0	Matches
336	Kristijan Kahlina	hr CRO	GK	Charlotte	33-317	1992	15.0	0	0	0		0.00	0.00			0	0	Matches
337	Kaick	br BRA	MF	FC Dallas	20-189	2005	12.4	1	13	4	30.8	1.05	0.32	0.08	0.25	0	0	Matches
338	Bernard Kamungo	us USA	MF,DF	FC Dallas	24-156	2002	5.7	0	6	2	33.3	1.06	0.35	0.00	0.00	0	0	Matches
339	Alexandros Katranis	gr GRE	MF,DF	Real Salt Lake	28-033	1998	3.7	0	3	2	66.7	0.81	0.54	0.00	0.00	0	0	Matches
340	Kim Kee-hee	kr KOR	DF	Seattle Sounders	36-328	1989	0.7	0	0	0		0.00	0.00			0	0	Matches
341	Kevin Kelsy	ve VEN	FW	Portland Timbers	21-314	2004	8.2	5	24	11	45.8	2.94	1.35	0.21	0.45	0	0	Matches
342	Deandre Kerr	ca CAN	MF,FW	Toronto FC	23-199	2002	3.6	0	10	2	20.0	2.74	0.55	0.00	0.00	0	0	Matches
343	Hosei Kijima	jp JPN	MF	D.C. United	23-340	2002	0.7	0	1	1	100.0	1.53	1.53	0.00	0.00	0	0	Matches
344	Benjamin Kikanovic	us USA	DF	SJ Earthquakes	26-151	2000	11.3	0	5	1	20.0	0.44	0.09	0.00	0.00	0	0	Matches
345	Peter Kingston	us USA	MF,DF	Seattle Sounders	24-327	2001	2.7	0	5	2	40.0	1.84	0.74	0.00	0.00	0	0	Matches
346	Klauss	br BRA	FW	LA Galaxy	29-097	1997	6.1	5	20	12	60.0	3.30	1.98	0.25	0.42	0	0	Matches
347	Eric Klein	us USA	MF	NE Revolution	19-198	2006	0.2	0	0	0		0.00	0.00			0	0	Matches
348	Jordan Knight	ca CAN	DF	Nashville SC	23-358	2002	0.1	0	0	0		0.00	0.00			0	0	Matches
349	Ethan Kohler	us USA	DF,MF	NE Revolution	21-017	2005	9.0	0	3	1	33.3	0.33	0.11	0.00	0.00	0	0	Matches
350	Žan Kolmanič	si SVN	DF	Austin FC	26-095	2000	2.9	0	0	0		0.00	0.00			0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
351	Stas Korzeniowski	us USA	FW	Philadelphia Union	23-127	2003	1.6	0	7	2	28.6	4.50	1.29	0.00	0.00	0	0	Matches
352	Theodore Ku-Dipietro	us USA	FW,MF	Colorado Rapids	24-129	2002	1.1	0	3	1	33.3	2.84	0.95	0.00	0.00	0	0	Matches
353	Willy Kumado	gh GHA	MF	San Diego FC	23-233	2002	0.3	0	0	0		0.00	0.00			0	0	Matches
354	Keisuke Kurokawa	jp JPN	DF	D.C. United	29-054	1997	14.9	0	6	2	33.3	0.40	0.13	0.00	0.00	0	0	Matches
355	Benjamín Kuscevic	cl CHI	DF	Toronto FC	30-035	1996	5.2	0	5	1	20.0	0.96	0.19	0.00	0.00	0	0	Matches
356	Ezekiel Kwame Alladoh	gh GHA	FW	Philadelphia Union	20-266	2005	6.2	0	8	2	25.0	1.28	0.32	0.00	0.00	0	0	Matches
357	Luca de la Torre	us USA	MF	Charlotte	28-014	1998	4.6	0	5	0	0.0	1.09	0.00	0.00		0	0	Matches
358	Mathías Laborda	uy URU	DF	Vancouver W'caps	26-264	1999	12.2	3	14	6	42.9	1.14	0.49	0.21	0.50	0	0	Matches
359	Ayoub Lajhar		DF	FC Cincinnati			0.3	0	0	0		0.00	0.00			0	0	Matches
360	Luca Langoni	ar ARG	MF,FW	NE Revolution	24-117	2002	9.0	3	18	9	50.0	2.01	1.00	0.17	0.33	0	0	Matches
361	Oliver Larraz	us USA	MF	Vancouver W'caps	24-263	2001	2.2	0	2	0	0.0	0.90	0.00	0.00		0	0	Matches
362	Richie Laryea	ca CAN	DF,MF	Toronto FC	31-150	1995	9.0	2	3	3	100.0	0.33	0.33	0.67	0.67	0	0	Matches
363	Ariel Lassiter	cr CRC	FW	Portland Timbers	31-252	1994	2.0	2	6	4	66.7	2.93	1.96	0.33	0.50	0	0	Matches
364	Emmanuel Latte Lath	ci CIV	FW	Atlanta Utd	27-156	1999	10.0	2	24	5	20.8	2.40	0.50	0.08	0.40	0	0	Matches
365	Beau Leroux	us USA	MF	SJ Earthquakes	22-279	2003	12.0	2	23	7	30.4	1.92	0.59	0.09	0.29	0	1	Matches
366	Ondřej Lingr	cz CZE	FW,MF	Houston Dynamo	27-242	1998	4.2	0	7	3	42.9	1.65	0.71	0.00	0.00	0	0	Matches
367	Hugo Lloris	fr FRA	GK	LAFC	39-162	1986	12.0	0	0	0		0.00	0.00			0	0	Matches
368	Saba Lobzhanidze	ge GEO	FW,MF	Atlanta Utd	31-170	1994	7.0	2	24	11	45.8	3.43	1.57	0.08	0.18	0	0	Matches
369	Robin Lod	fi FIN	MF,FW	Chicago Fire	33-050	1993	9.5	3	12	4	33.3	1.26	0.42	0.25	0.75	0	0	Matches
370	Aaron Long	us USA	DF	LAFC	33-237	1992	2.9	0	1	1	100.0	0.34	0.34	0.00	0.00	0	0	Matches
371	Matthew Longstaff	eng ENG	MF	CF Montréal	26-077	2000	12.7	2	17	4	23.5	1.34	0.32	0.12	0.50	0	0	Matches
372	Antino Lopez	us USA	DF	Seattle Sounders	24-016	2002	5.3	0	2	0	0.0	0.38	0.00	0.00		0	0	Matches
373	Victor Loturi	ca CAN	MF	CF Montréal	25-016	2001	12.7	1	6	1	16.7	0.47	0.08	0.17	1.00	0	0	Matches
374	Ricardo Louis	ht HAI	MF	FC Dallas	21-245	2004	0.2	0	0	0		0.00	0.00			0	0	Matches
375	Evan Louro	us USA	GK	FC Cincinnati	30-138	1996	2.0	0	0	0		0.00	0.00			0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
376	Daniel Lovitz	us USA	DF	Nashville SC	34-283	1991	12.1	0	5	2	40.0	0.41	0.17	0.00	0.00	0	0	Matches
377	Eduard Löwen	de GER	MF,FW	St. Louis City	29-129	1997	2.9	1	9	2	22.2	3.12	0.69	0.11	0.50	0	0	Matches
378	Gonzalo Luján	ar ARG	DF	Inter Miami	25-040	2001	9.3	1	4	1	25.0	0.43	0.11	0.25	1.00	0	0	Matches
379	Jovan Lukić	rs SRB	MF	Philadelphia Union	24-137	2002	11.5	0	8	0	0.0	0.69	0.00	0.00		0	0	Matches
380	Diego Luna	us USA	MF,FW	Real Salt Lake	22-272	2003	6.7	4	17	6	35.3	2.53	0.89	0.24	0.67	0	0	Matches
381	Benjamin Lundt	de GER	GK	St. Louis City	30-255	1995	1.0	0	0	0		0.00	0.00			0	0	Matches
382	Lukas MacNaughton	ca CAN	DF	St. Louis City	31-090	1995	5.3	0	4	1	25.0	0.76	0.19	0.00	0.00	0	0	Matches
383	Warren Madrigal	cr CRC	FW,MF	Nashville SC	21-317	2004	8.9	5	24	8	33.3	2.69	0.90	0.21	0.63	0	0	Matches
384	Talles Magno	br BRA	FW,MF	NYCFC	23-345	2002	1.9	2	10	5	50.0	5.20	2.60	0.20	0.40	0	0	Matches
385	Jack Maher	us USA	DF	Nashville SC	26-221	1999	4.0	0	3	1	33.3	0.75	0.25	0.00	0.00	0	0	Matches
386	Olwethu Makhanya	za RSA	DF	Philadelphia Union	22-037	2004	13.0	0	7	1	14.3	0.54	0.08	0.00	0.00	0	0	Matches
387	Juan Manuel Sanabria	uy URU	MF,DF	Real Salt Lake	26-069	2000	10.1	0	12	3	25.0	1.19	0.30	0.00	0.00	0	0	Matches
388	Alexis Manyoma	co COL	MF	Colorado Rapids	23-154	2003	2.7	1	4	1	25.0	1.50	0.37	0.25	1.00	0	0	Matches
389	J.T. Marcinkowski	us USA	GK	LA Galaxy	29-028	1997	11.0	0	0	0		0.00	0.00			0	0	Matches
390	Dominik Marczuk	pl POL	MF	Real Salt Lake	22-217	2003	2.1	0	3	0	0.0	1.44	0.00	0.00		0	0	Matches
391	Paul Marie	fr FRA	MF	SJ Earthquakes	31-074	1995	2.5	0	2	0	0.0	0.79	0.00	0.00		0	0	Matches
392	Adrián Marín	es ESP	DF	Orlando City	29-148	1997	10.4	0	1	0	0.0	0.10	0.00	0.00		0	0	Matches
393	Anthony Markanich	ph PHI	MF,DF	Minnesota Utd	26-162	1999	13.2	4	19	7	36.8	1.44	0.53	0.21	0.57	0	0	Matches
394	Nick Markanich	us USA	FW	Houston Dynamo	26-162	1999	1.0	0	2	0	0.0	1.96	0.00	0.00		0	0	Matches
395	Nikola Marković	ca CAN	MF,DF	D.C. United	21-319	2004	3.5	0	4	0	0.0	1.13	0.00	0.00		0	0	Matches
396	Idan Markovich	il ISR	FW	Charlotte	21-301	2004	12.8	5	17	9	52.9	1.32	0.70	0.29	0.56	0	1	Matches
397	Jahkeele Marshall-Rutty	ca CAN	DF	RB New York	21-355	2004	12.3	0	11	3	27.3	0.89	0.24	0.00	0.00	0	0	Matches
398	David Martínez	ve VEN	FW,MF	LAFC	20-119	2006	9.0	5	25	11	44.0	2.78	1.23	0.20	0.45	0	0	Matches
399	Geiner Martínez	co COL	DF	Philadelphia Union	23-148	2003	5.1	0	3	0	0.0	0.59	0.00	0.00		0	0	Matches
400	Thiago Martins	br BRA	DF	NYCFC	31-081	1995	13.8	0	2	0	0.0	0.15	0.00	0.00		0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
401	Joyeux Masanka Bungi	be BEL	DF	RB New York	19-133	2007	1.0	0	0	0		0.00	0.00			0	0	Matches
402	Jimmy Maurer	us USA	GK	Houston Dynamo	37-235	1988	0.5	0	0	0		0.00	0.00			0	0	Matches
403	Eric Maxim Choupo-Moting	cm CMR	FW	RB New York	37-075	1989	2.0	2	4	3	75.0	1.97	1.48	0.25	0.33	1	1	Matches
404	Olivier Mbaizo	cm CMR	DF	Philadelphia Union	28-295	1997	0.7	0	0	0		0.00	0.00			0	0	Matches
405	Mbekezeli Mbokazi	za RSA	DF	Chicago Fire	20-260	2005	11.6	0	7	3	42.9	0.60	0.26	0.00	0.00	0	0	Matches
406	Kenji Mboma Dem	fr FRA	FW,MF	FC Cincinnati	24-135	2002	7.2	4	18	6	33.3	2.50	0.83	0.22	0.67	0	0	Matches
407	Jack McGlynn	us USA	MF	Houston Dynamo	22-334	2003	8.3	2	11	7	63.6	1.33	0.85	0.18	0.29	0	0	Matches
408	Duncan McGuire	us USA	FW	Orlando City	25-121	2001	5.3	2	10	7	70.0	1.87	1.31	0.20	0.29	0	0	Matches
409	Brendan McSorley	us USA	FW	St. Louis City	24-125	2002	2.0	1	9	5	55.6	4.45	2.47	0.11	0.20	0	0	Matches
410	Christopher McVey	se SWE	DF	San Diego FC	29-055	1997	11.7	1	6	2	33.3	0.51	0.17	0.17	0.50	0	0	Matches
411	Adri Mehmeti	us USA	MF	RB New York	17-061	2009	13.7	1	6	1	16.7	0.44	0.07	0.17	1.00	0	0	Matches
412	Lionel Messi	ar ARG	FW,MF	Inter Miami	38-347	1987	13.8	12	84	35	41.7	6.09	2.54	0.13	0.31	1	1	Matches
413	Wyatt Meyer	us USA	DF	Sporting KC	25-146	2001	9.7	0	1	0	0.0	0.10	0.00	0.00		0	0	Matches
414	Matt Miazga	us USA	DF	FC Cincinnati	30-322	1995	6.3	0	4	2	50.0	0.63	0.32	0.00	0.00	0	0	Matches
415	Micael	br BRA	DF	Inter Miami	25-298	2000	14.0	1	7	2	28.6	0.50	0.14	0.14	0.50	0	0	Matches
416	Novak Mićović	rs SRB	GK	LA Galaxy	24-224	2001	4.0	0	0	0		0.00	0.00			0	0	Matches
417	Alex Mighten	eng ENG	FW,MF	San Diego FC	24-056	2002	4.0	0	3	1	33.3	0.74	0.25	0.00	0.00	0	0	Matches
418	Djordje Mihailovic	us USA	MF,FW	Toronto FC	27-208	1998	4.4	1	7	4	57.1	1.58	0.90	0.14	0.25	0	0	Matches
419	Enea Mihaj	al ALB	DF	Atlanta Utd	27-336	1998	11.8	0	3	2	66.7	0.25	0.17	0.00	0.00	0	0	Matches
420	Harbor Miller	us USA	MF,FW	LA Galaxy	18-350	2007	5.6	0	8	1	12.5	1.43	0.18	0.00	0.00	0	0	Matches
421	Jansen Miller	us USA	DF	Sporting KC	24-116	2002	4.5	0	1	1	100.0	0.22	0.22	0.00	0.00	0	0	Matches
422	Kamal Miller	ca CAN	DF	Portland Timbers	29-021	1997	6.2	0	0	0		0.00	0.00			0	0	Matches
423	Nolan Miller	us USA	DF	Orlando City	21-307	2004	3.6	0	1	0	0.0	0.27	0.00	0.00		0	0	Matches
424	Peyton Miller	us USA	DF,MF	NE Revolution	18-210	2007	8.0	3	20	7	35.0	2.50	0.87	0.15	0.43	0	0	Matches
425	Juan Mina	co COL	DF	RB New York	21-314	2004	2.1	0	5	2	40.0	2.43	0.97	0.00	0.00	0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
426	Georgi Minoungou	bf BFA	MF	Seattle Sounders	23-316	2002	1.7	0	3	2	66.7	1.80	1.20	0.00	0.00	0	0	Matches
427	Georgi Minoungou	bf BFA	MF,FW	Colorado Rapids	23-316	2002	6.6	0	7	1	14.3	1.05	0.15	0.00	0.00	0	0	Matches
428	Aleksei Miranchuk	ru RUS	FW,MF	Atlanta Utd	30-232	1995	11.2	5	26	10	38.5	2.32	0.89	0.19	0.50	0	0	Matches
429	Roald Mitchell	tt TRI	MF	RB New York	23-144	2003	0.3	0	2	0	0.0	6.00	0.00	0.00		0	0	Matches
430	Shakur Mohammed	gh GHA	MF	Nashville SC	22-283	2003	0.8	1	2	2	100.0	2.43	2.43	0.50	0.50	0	0	Matches
431	Luca Moisa	us USA	MF	Real Salt Lake	18-047	2008	1.9	0	1	0	0.0	0.51	0.00	0.00		0	0	Matches
432	Zane Monlouis	eng ENG	DF	Toronto FC	22-233	2003	8.8	0	6	3	50.0	0.68	0.34	0.00	0.00	0	0	Matches
433	Shaq Moore	us USA	DF,MF	FC Dallas	29-216	1996	14.4	0	4	2	50.0	0.28	0.14	0.00	0.00	0	0	Matches
434	Felipe Mora	cl CHI	MF,FW	Portland Timbers	32-308	1993	4.0	1	6	2	33.3	1.49	0.50	0.17	0.50	0	0	Matches
435	Efrain Morales	bo BOL	DF	CF Montréal	22-094	2004	9.7	0	7	2	28.6	0.72	0.21	0.00	0.00	0	0	Matches
436	Santi Morales	us USA	MF	Inter Miami	19-117	2007	0.8	0	0	0		0.00	0.00			0	0	Matches
437	Maximiliano Moralez	ar ARG	MF	NYCFC	39-099	1987	12.5	1	13	5	38.5	1.04	0.40	0.00	0.00	1	1	Matches
438	Steven Moreira	cv CPV	DF	Columbus Crew	31-297	1994	12.6	0	9	2	22.2	0.72	0.16	0.00	0.00	0	0	Matches
439	Santiago Moreno	co COL	FW,MF	FC Dallas	26-046	2000	5.6	2	8	6	75.0	1.42	1.07	0.13	0.17	1	1	Matches
440	Lewis Morgan	sct SCO	FW	San Diego FC	29-249	1996	3.9	0	8	1	12.5	2.05	0.26	0.00	0.00	0	0	Matches
441	Jordan Morris	us USA	MF,FW	Seattle Sounders	31-223	1994	6.0	1	14	7	50.0	2.32	1.16	0.07	0.14	0	0	Matches
442	Rafael Mosquera	pa PAN	FW	RB New York	21-013	2005	3.5	0	6	1	16.7	1.70	0.28	0.00	0.00	0	0	Matches
443	Chris Mueller	us USA	FW	Chicago Fire	29-281	1996	1.0	0	1	1	100.0	0.96	0.96	0.00	0.00	0	0	Matches
444	Hany Mukhtar	de GER	FW,MF	Nashville SC	31-077	1995	12.1	6	40	18	45.0	3.30	1.49	0.15	0.33	0	0	Matches
445	Thomas Müller	de GER	MF	Vancouver W'caps	36-266	1989	9.4	4	21	11	52.4	2.24	1.18	0.10	0.18	2	2	Matches
446	Daniel Munie	us USA	DF	SJ Earthquakes	26-116	2000	14.0	3	9	5	55.6	0.64	0.36	0.33	0.60	0	0	Matches
447	Louis Munteanu	ro ROU	FW	D.C. United	23-355	2002	7.2	5	32	12	37.5	4.47	1.68	0.13	0.33	1	1	Matches
448	Facundo Mura	ar ARG	DF,MF	Inter Miami	27-075	1999	7.8	0	3	1	33.3	0.38	0.13	0.00	0.00	0	0	Matches
449	Ian Murphy	us USA	DF	Colorado Rapids	26-141	2000	0.1	0	0	0		0.00	0.00			0	0	Matches
450	Jacob Murrell	us USA	FW	D.C. United	22-070	2004	0.8	0	0	0		0.00	0.00			0	0	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
451	Petar Musa	hr CRO	FW	FC Dallas	28-094	1998	11.6	12	49	22	44.9	4.24	1.90	0.20	0.45	2	2	Matches
452	Daniel Musovski	mk MKD	FW	Seattle Sounders	30-188	1995	6.2	1	15	8	53.3	2.43	1.30	0.07	0.13	0	0	Matches
453	Alex Muyl	us USA	MF	Nashville SC	30-249	1995	6.3	0	4	2	50.0	0.64	0.32	0.00	0.00	0	0	Matches
454	Tristan Muyumba	fr FRA	MF	Atlanta Utd	29-091	1997	11.3	1	9	2	22.2	0.80	0.18	0.11	0.50	0	0	Matches
455	Andy Najar	hn HON	DF	Nashville SC	33-082	1993	8.4	0	2	1	50.0	0.24	0.12	0.00	0.00	0	0	Matches
456	Matheus Nascimento	br BRA	FW	LA Galaxy	22-095	2004	1.7	1	7	4	57.1	4.17	2.38	0.14	0.25	0	0	Matches
457	Miguel Navarro	ve VEN	DF	Colorado Rapids	27-100	1999	7.6	0	2	0	0.0	0.26	0.00	0.00		0	0	Matches
458	Rafael Navarro	br BRA	FW	Colorado Rapids	26-053	2000	14.9	8	43	24	55.8	2.88	1.61	0.16	0.29	1	1	Matches
459	Philippe Ndinga	ga GAB	DF	Philadelphia Union	21-003	2005	2.5	0	3	1	33.3	1.22	0.41	0.00	0.00	0	0	Matches
460	Jalen Neal	us USA	DF	CF Montréal	22-286	2003	4.5	0	1	0	0.0	0.22	0.00	0.00		0	0	Matches
461	Dylan Nealis	us USA	DF	RB New York	27-311	1998	11.7	0	3	0	0.0	0.26	0.00	0.00		0	0	Matches
462	Sean Nealis	us USA	DF	D.C. United	29-144	1997	0.7	0	0	0		0.00	0.00			0	0	Matches
463	Franco Negri	ar ARG	DF	Houston Dynamo	31-106	1995	3.2	0	2	0	0.0	0.62	0.00	0.00		0	0	Matches
464	Jayden Nelson	ca CAN	MF	Austin FC	23-253	2002	5.0	2	7	2	28.6	1.39	0.40	0.29	1.00	0	0	Matches
465	John Nelson	us USA	DF,MF	LA Galaxy	27-330	1998	8.9	0	0	0		0.00	0.00			0	0	Matches
466	Jean-Claude Ngando	cm CMR	MF	Vancouver W'caps	26-198	1999	0.9	0	1	0	0.0	1.06	0.00	0.00		0	0	Matches
467	Kenneth Nielsen	us USA	DF	LAFC	24-113	2002	1.6	0	0	0		0.00	0.00			0	0	Matches
