Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,xG,npxG,xAG,source_file
270,Jérémie Kanon,fr FRA,DF,Al-Fayha,21.0,2004.0,0.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
271,N'Golo Kanté,fr FRA,MF,Al-Ittihad,34.0,1991.0,17.4,2,8,3,37.5,0.46,0.17,0.25,0.67,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
272,Ahmed Al-Kassar,sa KSA,GK,Al-Qadsiah,34.0,1991.0,2.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
273,Franck Kessié,ci CIV,"MF,DF",Al-Ahli,28.0,1996.0,24.1,5,33,19,57.6,1.37,0.79,0.15,0.26,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
274,Kewin,br BRA,GK,Damac,29.0,1995.0,34.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
275,Mohammed Al-Khabrani,sa KSA,DF,Al-Khaleej,31.0,1993.0,31.1,0,13,2,15.4,0.42,0.06,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
276,Abdulelah Al Khaibari,sa KSA,"DF,MF",Al-Riyadh SC,29.0,1996.0,11.7,0,4,0,0.0,0.34,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
277,Abdulelah Al Khaibari,sa KSA,DF,Al-Ahli,29.0,1996.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
278,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,28.0,1996.0,18.7,0,10,0,0.0,0.53,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
279,Abdulrahman Al Khaibari,sa KSA,DF,Damac,25.0,2000.0,12.3,0,3,0,0.0,0.24,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
280,Abdurahman Al-Khaibari,sa KSA,MF,Al-Hazem,37.0,1988.0,1.2,0,1,0,0.0,0.83,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
281,Ammar Al Khaibari,sa KSA,FW,Al-Fayha,20.0,2004.0,2.8,1,2,1,50.0,0.71,0.35,0.5,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
282,Thamer Al Khaibari,sa KSA,FW,Al-Khaleej,19.0,2005.0,2.8,0,3,0,0.0,1.07,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
283,Thamer Al Khaibari,sa KSA,FW,Neom,19.0,2005.0,0.3,0,1,0,0.0,3.33,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
284,Majed Khalifa,sa KSA,FW,Al Kholood Saudi Club,21.0,2004.0,3.0,0,2,1,50.0,0.66,0.33,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
285,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,30.0,1995.0,26.2,0,4,1,25.0,0.15,0.04,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
286,Joshua King,no NOR,FW,Al-Khaleej,33.0,1992.0,25.6,20,64,35,54.7,2.5,1.37,0.31,0.57,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
287,Koka,eg EGY,FW,Al-Ettifaq,32.0,1993.0,7.0,1,16,7,43.8,2.27,0.99,0.06,0.14,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
288,Amadou Koné,ml MLI,MF,Neom,20.0,2005.0,31.1,2,34,12,35.3,1.09,0.39,0.06,0.17,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
289,Iker Kortajarena,es ESP,MF,Al Kholood Saudi Club,25.0,2000.0,14.9,1,20,8,40.0,1.34,0.54,0.05,0.13,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
290,Kalidou Koulibaly,sn SEN,DF,Al-Hilal,34.0,1991.0,17.7,1,11,3,27.3,0.62,0.17,0.09,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
291,Dimitrios Kourbelis,gr GRE,MF,Al-Khaleej,31.0,1993.0,25.7,1,27,5,18.5,1.05,0.19,0.04,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
292,Blaž Kramer,si SVN,FW,Al Okhdood SC,29.0,1996.0,11.0,1,15,5,33.3,1.36,0.45,0.07,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
293,Mohammed Al Kunaydiri,sa KSA,DF,Al-Najma,24.0,2000.0,3.0,0,1,1,100.0,0.34,0.34,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
294,Mohammed Al-Kwikbi,sa KSA,"FW,MF",Al-Taawoun,30.0,1994.0,16.5,4,31,8,25.8,1.88,0.48,0.13,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
295,Alexandre Lacazette,fr FRA,FW,Neom,34.0,1991.0,29.7,11,51,26,51.0,1.72,0.88,0.14,0.27,4,5,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
296,Ali Lajami,sa KSA,DF,Al-Hilal,29.0,1996.0,7.1,0,4,0,0.0,0.56,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
297,Qassem Lajami,sa KSA,DF,Al-Qadsiah,29.0,1996.0,1.8,0,1,1,100.0,0.57,0.57,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
298,Qassem Lajami,sa KSA,DF,Al-Taawoun,29.0,1996.0,14.0,0,3,0,0.0,0.21,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
299,Lázaro,br BRA,"FW,MF",Al-Najma,23.0,2002.0,22.4,7,48,18,37.5,2.14,0.8,0.1,0.28,2,3,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
300,Khaled Al Lazem,,FW,Al Okhdood SC,,,7.5,0,7,2,28.6,0.94,0.27,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
301,Victor Lekhal,dz ALG,MF,Al-Riyadh SC,31.0,1994.0,15.0,0,9,1,11.1,0.6,0.07,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
302,Marcos Leonardo,br BRA,FW,Al-Hilal,22.0,2003.0,17.5,13,50,28,56.0,2.86,1.6,0.26,0.46,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
303,Yazan Madani,sa KSA,DF,Al-Ahli,20.0,2005.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
304,Abdullah Madu,sa KSA,DF,Al-Ettifaq,32.0,1993.0,8.9,0,2,1,50.0,0.22,0.11,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
305,Abdulhakim Maghfori,,MF,Al-Ettifaq,,,0.2,0,1,1,100.0,6.43,6.43,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
306,Aschraf El Mahdioui,ma MAR,MF,Al-Taawoun,29.0,1996.0,33.0,0,15,1,6.7,0.45,0.03,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
307,Ibrahim Mahnashi,sa KSA,DF,Al-Qadsiah,25.0,1999.0,3.2,1,3,1,33.3,0.92,0.31,0.33,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
308,Riyad Mahrez,dz ALG,"MF,FW",Al-Ahli,34.0,1991.0,25.5,4,38,10,26.3,1.49,0.39,0.11,0.4,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
309,Mohammed Mahzari,sa KSA,DF,Al-Taawoun,23.0,2002.0,32.7,1,15,4,26.7,0.46,0.12,0.07,0.25,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
310,Mailson,br BRA,GK,Al-Taawoun,28.0,1996.0,33.0,0,1,0,0.0,0.03,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
311,Ahmed Majrashi,,MF,Al Okhdood SC,,,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
312,Ali Majrashi,sa KSA,DF,Al-Ahli,25.0,1999.0,24.0,1,18,6,33.3,0.75,0.25,0.06,0.17,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
313,Ali Makki,sa KSA,"DF,MF",Al-Shabab,26.0,1999.0,5.6,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
314,Malcom,br BRA,"FW,MF",Al-Hilal,28.0,1997.0,30.8,7,55,26,47.3,1.79,0.84,0.13,0.27,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
315,Mohammed Mali,sa KSA,FW,Al-Najma,25.0,2000.0,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
316,Abdulellah Al-Malki,sa KSA,MF,Al-Hilal,30.0,1994.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
317,Sadio Mané,sn SEN,MF,Al-Nassr,33.0,1992.0,23.6,10,61,30,49.2,2.58,1.27,0.15,0.3,1,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
318,Myziane Maolida,km COM,"MF,FW",Al Kholood Saudi Club,26.0,1999.0,9.9,3,23,10,43.5,2.32,1.01,0.13,0.3,0,2,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
319,Pablo Marí,es ESP,DF,Al-Hilal,31.0,1993.0,4.0,0,1,0,0.0,0.25,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
320,Mohammed Marran,sa KSA,FW,Al-Nassr,24.0,2001.0,0.4,0,1,0,0.0,2.73,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
321,Iñigo Martínez,es ESP,DF,Al-Nassr,34.0,1991.0,30.6,3,19,7,36.8,0.62,0.23,0.16,0.43,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
322,Roger Martínez,co COL,FW,Al-Taawoun,31.0,1994.0,30.1,23,106,43,40.6,3.52,1.43,0.15,0.37,7,7,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
323,Fábio Martins,pt POR,"MF,FW",Al-Hazem,32.0,1993.0,25.9,5,68,21,30.9,2.62,0.81,0.06,0.19,1,3,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
324,Ali Al Masoud,sa KSA,MF,Al-Fateh,21.0,2004.0,3.8,1,5,2,40.0,1.32,0.53,0.2,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
325,Naif Masoud,sa KSA,"MF,DF",Al-Fateh,24.0,2001.0,16.7,1,14,5,35.7,0.84,0.3,0.07,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
326,Giorgos Masouras,gr GRE,"MF,FW",Al-Khaleej,31.0,1994.0,31.0,13,69,32,46.4,2.23,1.03,0.19,0.41,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
327,Ricardo Mathias,br BRA,FW,Al-Ahli,19.0,2006.0,0.6,0,2,0,0.0,3.53,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
328,Abdullah Matuq,sa KSA,"MF,FW",Al-Shabab,22.0,2003.0,5.1,0,10,3,30.0,1.97,0.59,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
329,Luís Maximiano,pt POR,GK,Neom,26.0,1999.0,28.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
330,Abdoulie Mboge,,MF,Al-Khaleej,,,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
331,Jesús Medina,py PAR,"MF,FW",Damac,28.0,1997.0,8.9,1,25,5,20.0,2.82,0.56,0.04,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
332,Álvaro Medrán,es ESP,MF,Al-Ettifaq,31.0,1994.0,28.0,1,28,7,25.0,1.0,0.25,0.04,0.14,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
333,Kader Meïté,fr FRA,FW,Al-Hilal,17.0,2007.0,1.7,1,5,3,60.0,2.92,1.75,0.2,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
334,Yakou Méïte,ci CIV,"FW,MF",Damac,29.0,1996.0,15.7,5,42,12,28.6,2.68,0.76,0.12,0.42,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
335,Sultan Mendash,sa KSA,MF,Al-Hilal,30.0,1994.0,5.0,4,8,5,62.5,1.59,1.0,0.5,0.8,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
336,Sultan Mendash,sa KSA,"FW,MF",Al-Taawoun,30.0,1994.0,9.7,2,14,9,64.3,1.44,0.92,0.14,0.22,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
337,Edouard Mendy,sn SEN,GK,Al-Ahli,33.0,1992.0,26.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
338,Jacob Mendy,sa KSA,MF,Al-Fayha,28.0,1996.0,19.0,0,6,3,50.0,0.32,0.16,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
339,Rayane Messi Tanfouri,fr FRA,MF,Neom,18.0,2007.0,11.7,1,21,6,28.6,1.8,0.51,0.05,0.17,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
340,Sergej Milinković-Savić,rs SRB,MF,Al-Hilal,30.0,1995.0,31.7,8,93,36,38.7,2.93,1.13,0.09,0.22,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
341,Enzo Millot,fr FRA,MF,Al-Ahli,23.0,2002.0,21.5,3,30,10,33.3,1.39,0.46,0.1,0.3,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
342,Mario Mitaj,al ALB,"DF,MF",Al-Ittihad,21.0,2003.0,20.8,1,13,6,46.2,0.62,0.29,0.08,0.17,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
343,Majed Mohammed,sa KSA,"DF,MF",Al-Fateh,23.0,2001.0,9.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
344,Tariq Mohammed,sa KSA,MF,Damac,29.0,1995.0,13.0,0,8,4,50.0,0.61,0.31,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
345,Elias Mokwana,za RSA,"MF,FW",Al-Hazem,25.0,1999.0,15.2,1,18,7,38.9,1.18,0.46,0.06,0.14,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
346,Bader Monshi,sa KSA,MF,Al-Khaleej,26.0,1999.0,2.6,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
347,Anthony Moris,lu LUX,GK,Al-Khaleej,35.0,1990.0,33.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
348,Saad Al Mosa,sa KSA,DF,Al-Ittihad,22.0,2002.0,6.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
349,Orlando Mosquera,pa PAN,GK,Al-Fayha,30.0,1994.0,32.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
350,Muteb Al Mufarrij,sa KSA,DF,Al-Taawoun,28.0,1996.0,21.8,0,10,1,10.0,0.46,0.05,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
351,Faisal Al Mutairi,sa KSA,MF,Al-Najma,29.0,1996.0,0.8,0,2,2,100.0,2.61,2.61,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
352,Saad Al Muthary,sa KSA,MF,Al-Hilal,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
353,Eid Al Muwallad,sa KSA,MF,Al-Ahli,23.0,2001.0,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
354,Kévin N'Doram,fr FRA,MF,Al Kholood Saudi Club,29.0,1996.0,16.0,1,6,1,16.7,0.37,0.06,0.17,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
355,Abdulrahman Nabza,,MF,Al-Ettifaq,,,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
356,Nacho,es ESP,DF,Al-Qadsiah,35.0,1990.0,33.9,0,18,0,0.0,0.53,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
357,Ammar Al-Najar,sa KSA,MF,Al-Najma,28.0,1997.0,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
358,Salem Al Najdi,sa KSA,DF,Al-Nassr,22.0,2003.0,0.8,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
359,Yahya Naji,sa KSA,"FW,MF",Damac,26.0,1999.0,7.2,0,7,3,42.9,0.97,0.41,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
360,Raghid Najjar,sa KSA,GK,Al-Nassr,28.0,1996.0,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
361,Rakan Najjar,sa KSA,GK,Al Okhdood SC,30.0,1995.0,7.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
362,Abdulwahid Al Nakhli,,MF,Al-Najma,,,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
363,Ahmed Al Nakhli,sa KSA,DF,Al-Hazem,23.0,2002.0,24.2,1,9,3,33.3,0.37,0.12,0.11,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
364,Nahitan Nández,uy URU,MF,Al-Qadsiah,29.0,1995.0,32.3,8,38,13,34.2,1.18,0.4,0.21,0.62,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
365,Khaled Narey,tg TOG,"MF,FW",Al Okhdood SC,31.0,1994.0,19.1,4,38,21,55.3,1.98,1.1,0.11,0.19,0,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
366,Awad Al Nashri,sa KSA,MF,Al-Ittihad,23.0,2002.0,7.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
367,Bander Nasser,sa KSA,MF,Al-Khaleej,35.0,1990.0,2.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
368,Saad Al Nasser,sa KSA,DF,Al-Nassr,24.0,2001.0,7.1,0,4,0,0.0,0.56,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
369,Mohamed Nayef,sa KSA,MF,Al Okhdood SC,26.0,1998.0,2.6,0,2,1,50.0,0.76,0.38,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
370,Rúben Neves,pt POR,"MF,DF",Al-Hilal,28.0,1997.0,30.5,12,50,18,36.0,1.64,0.59,0.08,0.22,8,9,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
371,Yvan Neyou,cm CMR,MF,Al Okhdood SC,28.0,1997.0,5.3,0,1,0,0.0,0.19,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
372,Tokmac Nguen,no NOR,MF,Al Okhdood SC,31.0,1993.0,7.7,1,12,5,41.7,1.56,0.65,0.08,0.2,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
373,Mohau Nkota,za RSA,"MF,FW",Al-Ettifaq,20.0,2004.0,16.0,2,17,5,29.4,1.06,0.31,0.12,0.4,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
374,Abdulaziz Noor,sa KSA,MF,Neom,26.0,1999.0,4.8,0,14,6,42.9,2.94,1.26,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
375,Darwin Núñez,uy URU,"FW,MF",Al-Hilal,26.0,1999.0,13.9,6,43,23,53.5,3.1,1.66,0.14,0.26,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
376,Abdurahman Al-Obaid,sa KSA,DF,Damac,32.0,1993.0,22.4,0,10,3,30.0,0.45,0.13,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
377,Mahdi Al Obud,sa KSA,MF,Al-Fateh,19.0,2005.0,3.6,0,4,1,25.0,1.11,0.28,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
378,Jonathan Okita,cd COD,"MF,FW",Damac,29.0,1995.0,8.7,2,19,8,42.1,2.18,0.92,0.11,0.25,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
379,Teddy Okou,fr FRA,"MF,FW",Al-Riyadh SC,27.0,1998.0,27.0,1,50,17,34.0,1.85,0.63,0.02,0.06,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
380,Madallah Al-Olayan,sa KSA,"DF,MF",Al-Ettifaq,30.0,1994.0,10.4,1,2,1,50.0,0.19,0.1,0.5,1.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
381,Radi Al Otaibi,sa KSA,"DF,MF",Al-Ettifaq,25.0,2000.0,17.7,0,4,1,25.0,0.23,0.06,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
382,Otávio,pt POR,MF,Al-Qadsiah,30.0,1995.0,13.1,0,6,0,0.0,0.46,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
383,Abdulaziz Al Othman,sa KSA,FW,Al-Shabab,21.0,2004.0,3.6,1,6,2,33.3,1.68,0.56,0.17,0.5,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
384,Othman Al Othman,sa KSA,MF,Al-Fateh,22.0,2003.0,3.6,0,2,2,100.0,0.56,0.56,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
385,Youssouf Oumarou,ne NIG,MF,Al-Hazem,32.0,1993.0,6.7,1,18,8,44.4,2.7,1.2,0.06,0.13,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
386,Fernando Pacheco,es ESP,GK,Al-Fateh,33.0,1992.0,30.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
387,Juan Pedroza,co COL,MF,Al Okhdood SC,26.0,1999.0,27.2,3,22,9,40.9,0.81,0.33,0.14,0.33,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
388,Danilo Pereira,pt POR,DF,Al-Ittihad,33.0,1991.0,31.0,2,40,14,35.0,1.29,0.45,0.05,0.14,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
389,Marin Petkov,bg BUL,"FW,MF",Al-Taawoun,21.0,2003.0,12.8,2,39,13,33.3,3.05,1.02,0.05,0.15,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
390,Petros,br BRA,MF,Al Okhdood SC,36.0,1989.0,15.5,0,7,2,28.6,0.45,0.13,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
391,Shaquille Pinas,sr SUR,DF,Al Kholood Saudi Club,27.0,1998.0,28.8,1,8,3,37.5,0.28,0.1,0.0,0.0,1,1,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
392,Samuel Portugal,br BRA,GK,Al Okhdood SC,31.0,1994.0,27.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
393,Marin Prekodravac,hr CRO,DF,Al-Najma,20.0,2005.0,0.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
394,Abdullah Al Qahtani,sa KSA,"MF,FW",Damac,26.0,1999.0,16.5,2,28,12,42.9,1.7,0.73,0.07,0.17,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
395,Husain Al Qahtani,sa KSA,MF,Al-Qadsiah,30.0,1994.0,0.7,0,1,0,0.0,1.5,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
396,Kheshim Al Qahtani,sa KSA,FW,Al-Taawoun,25.0,2000.0,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
397,Mohammed Al Qahtani,sa KSA,"MF,FW",Al-Taawoun,23.0,2002.0,4.1,1,9,4,44.4,2.22,0.99,0.11,0.25,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
398,Mohammed Al Qahtani,sa KSA,FW,Al-Hilal,23.0,2002.0,0.3,0,2,0,0.0,7.2,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
399,Mohammed Al Qahtani,,DF,Al Okhdood SC,,,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
400,Muhannad Al Qaidhi,sa KSA,DF,Al Okhdood SC,27.0,1998.0,8.9,0,4,0,0.0,0.45,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
401,Hussain Qassem,sa KSA,MF,Al-Fateh,27.0,1997.0,3.2,0,2,0,0.0,0.63,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
402,Julián Quiñones,mx MEX,FW,Al-Qadsiah,28.0,1997.0,30.2,33,136,59,43.4,4.5,1.95,0.23,0.53,2,2,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
403,Romell Quioto,hn HON,FW,Al-Najma,33.0,1991.0,6.3,0,10,2,20.0,1.59,0.32,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
404,Hassan Rabea,sa KSA,DF,Damac,22.0,2003.0,9.8,0,1,1,100.0,0.1,0.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
405,Abdullah Radif,sa KSA,FW,Al-Hilal,22.0,2003.0,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
406,Abdullah Radif,sa KSA,FW,Al-Fayha,22.0,2003.0,4.8,0,10,3,30.0,2.09,0.63,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
407,Saif Rajab,sa KSA,FW,Al-Taawoun,20.0,2004.0,0.6,0,2,1,50.0,3.27,1.64,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
408,Saif Rajab,sa KSA,FW,Al-Qadsiah,20.0,2004.0,0.5,0,1,1,100.0,1.84,1.84,0.0,0.0,0,0,Matches,0.0,0.0,0.0,saudi_shooting_clean.csv
