Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
234,André-Pierre Gignac,fr FRA,FW,UANL,39.0,1985.0,20,8,901,10.0,3,1,4,2,1,1,3,1,0.3,0.1,0.4,0.2,0.30,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
235,Said Godínez,mx MEX,MF,Mazatlán,20.0,2004.0,14,12,984,10.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
236,Alejandro Gómez,mx MEX,"DF,MF",Tijuana,23.0,2002.0,33,23,2187,24.3,2,0,2,2,0,0,7,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
237,Diego Gómez,mx MEX,MF,Necaxa,21.0,2003.0,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
238,Emiliano Gómez,uy URU,"MF,FW",Puebla,23.0,2001.0,33,29,2485,27.6,8,5,13,8,0,0,1,0,0.29,0.18,0.47,0.29,0.47,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
239,Luis Gómez,mx MEX,MF,Santos Laguna,18.0,2007.0,8,3,318,3.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
240,Miguel Gómez,mx MEX,"DF,MF",Guadalajara,22.0,2002.0,21,4,554,6.2,0,2,2,0,0,0,1,0,0.0,0.32,0.32,0.0,0.32,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
241,Jaime Gómez Valencia,mx MEX,"DF,MF",Querétaro,32.0,1993.0,24,19,1595,17.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
242,Alfonso González,mx MEX,"MF,FW",Atlas,30.0,1994.0,28,14,1322,14.7,6,0,6,4,2,2,1,0,0.41,0.0,0.41,0.27,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
243,Alfonso González,mx MEX,MF,Monterrey,30.0,1994.0,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
244,Armando González,mx MEX,FW,Guadalajara,22.0,2003.0,34,30,2381,26.5,24,2,26,20,4,5,3,0,0.91,0.08,0.98,0.76,0.83,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
245,Bryan González,mx MEX,"MF,DF",Guadalajara,22.0,2003.0,34,34,2909,32.3,5,5,10,5,0,0,2,0,0.15,0.15,0.31,0.15,0.31,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
246,Diego González,py PAR,"MF,FW",Atlas,22.0,2003.0,32,29,2515,27.9,6,7,13,4,2,2,4,0,0.21,0.25,0.47,0.14,0.39,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
247,Hugo González Durán,mx MEX,GK,Toluca,34.0,1990.0,18,18,1617,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
248,Fernando González,mx MEX,MF,Querétaro,24.0,2001.0,14,4,469,5.2,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
249,Iván González,mx MEX,"DF,MF",Mazatlán,18.0,2006.0,9,7,439,4.9,0,1,1,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
250,Joban González,mx MEX,MF,Tijuana,20.0,2005.0,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
251,Jonathan González,mx MEX,MF,FC Juárez,26.0,1999.0,4,1,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
252,José González,mx MEX,FW,Atlético San Luis,26.0,1998.0,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
253,Owen González,mx MEX,"MF,FW",Puebla,22.0,2003.0,18,8,789,8.8,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
254,Rogelio González,mx MEX,MF,Cruz Azul,20.0,2005.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
255,Fernando Gorriarán,uy URU,MF,UANL,30.0,1994.0,28,25,2132,23.7,0,1,1,0,0,0,11,0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
256,Omar Govea,mx MEX,MF,Guadalajara,29.0,1996.0,22,22,1764,19.6,1,0,1,1,0,0,8,0,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
257,Carlos Gruezo,ec ECU,MF,Santos Laguna,30.0,1995.0,12,11,807,9.0,1,0,1,1,0,0,4,1,0.11,0.0,0.11,0.11,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
258,Andrés Gudiño,mx MEX,GK,Cruz Azul,28.0,1997.0,15,14,1306,14.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
259,Javier Güemez,mx MEX,MF,Santos Laguna,33.0,1991.0,31,27,2375,26.4,0,1,1,0,0,0,8,0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
260,Edgar Guerra,co COL,"MF,FW",Puebla,24.0,2001.0,23,20,1627,18.1,4,2,6,4,0,0,6,1,0.22,0.11,0.33,0.22,0.33,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
261,Rafael Guerrero,mx MEX,DF,UANL,22.0,2003.0,6,2,214,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
262,Daniel Guillén,mx MEX,FW,Atlético San Luis,23.0,2001.0,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
263,Alexis Gutiérrez,mx MEX,MF,América,25.0,2000.0,23,13,1055,11.7,1,2,3,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
264,Brian Gutiérrez,mx MEX,MF,Guadalajara,22.0,2003.0,17,9,915,10.2,2,1,3,2,0,0,4,0,0.2,0.1,0.3,0.2,0.30,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
265,Edson Gutiérrez,mx MEX,DF,Santos Laguna,29.0,1996.0,7,2,287,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
266,Erick Gutiérrez,mx MEX,MF,Guadalajara,30.0,1995.0,12,6,659,7.3,0,2,2,0,0,0,4,0,0.0,0.27,0.27,0.0,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
267,Ricardo Gutiérrez,mx MEX,GK,Puebla,28.0,1997.0,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
268,Ricardo Gutiérrez,mx MEX,GK,Mazatlán,28.0,1997.0,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
269,Nahuel Guzmán,ar ARG,GK,UANL,39.0,1986.0,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
270,Víctor Guzmán,mx MEX,DF,Monterrey,23.0,2002.0,24,20,1841,20.5,1,0,1,1,0,0,3,1,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
271,Víctor Guzmán,mx MEX,MF,Pachuca,30.0,1995.0,32,12,1483,16.5,5,7,12,5,0,0,2,1,0.3,0.42,0.73,0.3,0.73,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
272,Helinho,br BRA,"MF,FW",Toluca,25.0,2000.0,16,10,871,9.7,7,3,10,4,3,3,3,1,0.72,0.31,1.03,0.41,0.72,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
273,Cristóbal Hernández,mx MEX,FW,Pachuca,17.0,2007.0,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
274,Fernando Hernández,mx MEX,MF,León,18.0,2006.0,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
275,Illian Hernandez,mx MEX,FW,Pachuca,25.0,2000.0,12,1,229,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
276,Javier Hernández,mx MEX,FW,Guadalajara,37.0,1988.0,5,0,117,1.3,1,0,1,1,0,0,0,0,0.77,0.0,0.77,0.77,0.77,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
277,Jesús Hernández,mx MEX,FW,Querétaro,21.0,2004.0,4,1,151,1.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
278,Jesús Hernández,mx MEX,"MF,FW",Mazatlán,23.0,2001.0,21,10,929,10.3,1,1,2,1,0,0,0,0,0.1,0.1,0.19,0.1,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
279,Sebastián Hernández,mx MEX,DF,Querétaro,21.0,2004.0,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
280,Sergio Hernandez,mx MEX,"MF,DF",Atlas,21.0,2004.0,26,20,1705,18.9,0,2,2,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
281,Alberto Herrera,mx MEX,"MF,DF",Mazatlán,24.0,2001.0,4,3,281,3.1,1,0,1,1,0,0,1,0,0.32,0.0,0.32,0.32,0.32,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
282,Héctor Herrera,mx MEX,MF,Toluca,35.0,1990.0,15,4,334,3.7,1,0,1,1,0,0,0,1,0.27,0.0,0.27,0.27,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
283,Ozziel Herrera,mx MEX,MF,UANL,24.0,2001.0,29,19,1557,17.3,6,4,10,6,0,0,5,0,0.35,0.23,0.58,0.35,0.58,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
284,Héctor Holguín,mx MEX,GK,Santos Laguna,24.0,2001.0,3,2,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
285,Santiago Homenchenko,uy URU,"MF,DF",Querétaro,21.0,2003.0,28,28,2435,27.1,6,0,6,3,3,3,9,1,0.22,0.0,0.22,0.11,0.11,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
286,Nicolás Ibáñez,ar ARG,FW,UANL,30.0,1994.0,13,6,584,6.5,3,0,3,3,0,1,0,0,0.46,0.0,0.46,0.46,0.46,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
287,Nicolás Ibáñez,ar ARG,FW,Cruz Azul,30.0,1994.0,9,6,491,5.5,2,1,3,2,0,0,2,0,0.37,0.18,0.55,0.37,0.55,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
288,Oussama Idrissi,ma MAR,"MF,FW",Pachuca,29.0,1996.0,28,23,1604,17.8,5,2,7,4,1,2,5,1,0.28,0.11,0.39,0.22,0.34,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
289,Cristian Inda,mx MEX,MF,Guadalajara,17.0,2007.0,1,0,7,0.1,1,0,1,1,0,0,0,0,12.86,0.0,12.86,12.86,12.86,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
290,Jefferson Intriago,ec ECU,MF,Mazatlán,29.0,1996.0,2,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
291,Mauricio Isais,mx MEX,"DF,MF",Toluca,24.0,2001.0,11,9,668,7.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
292,Omar Israel Mendoza,mx MEX,DF,Querétaro,36.0,1988.0,12,10,922,10.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
293,José Iván Rodríguez,mx MEX,MF,Necaxa,29.0,1996.0,15,15,1285,14.3,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
294,José Iván Rodríguez,mx MEX,MF,León,29.0,1996.0,16,13,1157,12.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
295,Tomás Jacob,ar ARG,"DF,MF",Necaxa,21.0,2004.0,14,12,1067,11.9,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
296,Oscar Jiménez,mx MEX,GK,León,36.0,1988.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
297,Tahiel Jiménez,mx MEX,FW,Santos Laguna,19.0,2006.0,12,0,155,1.7,0,1,1,0,0,0,1,0,0.0,0.58,0.58,0.0,0.58,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
298,Joaquim,br BRA,DF,UANL,26.0,1998.0,30,23,1990,22.1,2,1,3,2,0,0,4,1,0.09,0.05,0.14,0.09,0.14,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
299,José Joaquín Esquivel,mx MEX,"MF,DF",Mazatlán,27.0,1998.0,22,16,1313,14.6,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
300,Julio José González,mx MEX,GK,Puebla,34.0,1991.0,11,10,945,10.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
301,Juan José Sánchez,mx MEX,DF,UANL,27.0,1998.0,19,12,1093,12.1,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
302,José Juan Macías,mx MEX,FW,UNAM,25.0,1999.0,11,5,330,3.7,4,2,6,2,2,2,0,0,1.09,0.55,1.64,0.55,1.09,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
303,Juanpe,es ESP,DF,Atlético San Luis,34.0,1991.0,24,23,1932,21.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
304,Ramón Juárez,mx MEX,DF,América,24.0,2001.0,25,18,1562,17.4,2,0,2,2,0,0,2,1,0.12,0.0,0.12,0.12,0.12,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
305,Jhojan Julio,ec ECU,MF,Querétaro,27.0,1998.0,28,17,1529,17.0,4,2,6,4,0,0,5,1,0.24,0.12,0.35,0.24,0.35,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
306,Juninho,br BRA,FW,UNAM,28.0,1996.0,17,13,982,10.9,7,3,10,4,3,3,0,0,0.64,0.27,0.92,0.37,0.64,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
307,Sebastián Jurado,mx MEX,GK,FC Juárez,27.0,1997.0,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
308,Kenedy,br BRA,MF,Pachuca,29.0,1996.0,28,18,1600,17.8,6,2,8,6,0,0,1,0,0.34,0.11,0.45,0.34,0.45,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
309,Mateo Klimowicz,de GER,"MF,FW",Atlético San Luis,25.0,2000.0,10,4,391,4.3,0,1,1,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
310,Roberto de la Rosa,mx MEX,"FW,MF",Monterrey,25.0,2000.0,18,5,612,6.8,1,1,2,1,0,0,0,0,0.15,0.15,0.29,0.15,0.29,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
311,Diego Lainez,mx MEX,MF,UANL,25.0,2000.0,32,25,2262,25.1,7,5,12,7,0,0,10,0,0.28,0.2,0.48,0.28,0.48,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
312,Mauro Laínez,mx MEX,"DF,MF",Mazatlán,29.0,1996.0,29,7,1026,11.4,0,3,3,0,0,0,3,0,0.0,0.26,0.26,0.0,0.26,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
313,Gibran Lajud,mx MEX,GK,Atlético San Luis,31.0,1993.0,2,1,155,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
314,Emilio Lara,mx MEX,DF,Necaxa,23.0,2002.0,18,10,1065,11.8,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
315,Pablo Lara,mx MEX,GK,UNAM,20.0,2005.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
316,Richy Ledezma,mx MEX,"MF,DF",Guadalajara,24.0,2000.0,29,25,1827,20.3,1,8,9,1,0,0,10,1,0.05,0.39,0.44,0.05,0.44,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
317,Antonio Leone,mx MEX,DF,UNAM,21.0,2004.0,4,1,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
318,Antonio Leone,mx MEX,DF,Monterrey,21.0,2004.0,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
319,Mateo Levy,mx MEX,FW,Cruz Azul,18.0,2006.0,12,1,204,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
320,Ángel Leyva,mx MEX,DF,Mazatlán,18.0,2006.0,15,10,944,10.5,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
321,Danny Leyva,us USA,MF,Necaxa,22.0,2003.0,17,16,1350,15.0,0,3,3,0,0,0,2,0,0.0,0.2,0.2,0.0,0.20,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
322,Igor Lichnovsky,cl CHI,DF,América,31.0,1994.0,7,5,475,5.3,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
323,Lima,br BRA,MF,América,29.0,1996.0,10,2,325,3.6,1,1,2,1,0,0,0,1,0.28,0.28,0.55,0.28,0.55,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
324,Erik Lira,mx MEX,"DF,MF",Cruz Azul,25.0,2000.0,33,30,2638,29.3,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
325,Aldo López,mx MEX,MF,Santos Laguna,25.0,2000.0,30,23,2019,22.4,4,1,5,4,0,0,3,0,0.18,0.04,0.22,0.18,0.22,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
326,Eder López,mx MEX,DF,FC Juárez,19.0,2006.0,7,4,331,3.7,0,1,1,0,0,0,0,1,0.0,0.27,0.27,0.0,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
327,Edgar López,mx MEX,"FW,MF",UANL,26.0,1999.0,11,7,430,4.8,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
328,Gabriel López,mx MEX,FW,Mazatlán,22.0,2003.0,12,0,196,2.2,2,1,3,2,0,0,1,0,0.92,0.46,1.38,0.92,1.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
329,René López,mx MEX,DF,Pachuca,23.0,2002.0,5,2,197,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
330,Rodrigo López,mx MEX,"DF,MF",UNAM,23.0,2001.0,31,21,1796,20.0,1,3,4,1,0,0,3,0,0.05,0.15,0.2,0.05,0.20,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
331,Santiago López,ca CAN,FW,UNAM,20.0,2005.0,8,1,234,2.6,0,1,1,0,0,0,1,0,0.0,0.38,0.38,0.0,0.38,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
332,Vladimir Loroña,mx MEX,DF,UANL,26.0,1998.0,11,9,762,8.5,0,2,2,0,0,0,5,0,0.0,0.24,0.24,0.0,0.24,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
333,João Lourenço,br BRA,MF,Atlético San Luis,20.0,2005.0,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
334,Anthony Lozano,hn HON,FW,Santos Laguna,32.0,1993.0,7,3,230,2.6,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
335,Esteban Lozano,mx MEX,FW,Puebla,22.0,2003.0,28,15,1521,16.9,3,0,3,3,0,0,2,0,0.18,0.0,0.18,0.18,0.18,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
336,José Lozano,mx MEX,"DF,MF",Atlas,26.0,1998.0,9,9,694,7.7,1,1,2,1,0,0,4,1,0.13,0.13,0.26,0.13,0.26,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
337,José Luis Rodríguez,pa PAN,MF,FC Juárez,27.0,1998.0,33,31,2617,29.1,3,7,10,3,0,0,5,0,0.1,0.24,0.34,0.1,0.34,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
338,Israel Luna,mx MEX,MF,Pachuca,23.0,2002.0,5,1,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
339,Oscar Macías,mx MEX,MF,Atlético San Luis,27.0,1998.0,25,25,1851,20.6,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.10,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
340,Waldo Madrid,mx MEX,MF,Querétaro,21.0,2003.0,9,1,193,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
341,Madson,br BRA,MF,FC Juárez,25.0,1999.0,22,17,1334,14.8,3,1,4,3,0,0,2,0,0.2,0.07,0.27,0.2,0.27,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
342,Ignacio Maestro Puch,ar ARG,FW,Puebla,21.0,2003.0,4,0,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
343,Luis Manuel García,mx MEX,GK,Toluca,32.0,1992.0,17,16,1443,16.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
344,Juan Manuel Sanabria,uy URU,"DF,MF",Atlético San Luis,25.0,2000.0,19,19,1710,19.0,2,5,7,2,0,0,4,0,0.11,0.26,0.37,0.11,0.37,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
345,Óscar Manzanarez,mx MEX,DF,Querétaro,30.0,1995.0,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
346,Jahaziel Marchand,mx MEX,MF,Atlético San Luis,23.0,2001.0,8,0,52,0.6,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
347,Ricardo Marín,mx MEX,"FW,MF",Puebla,27.0,1998.0,15,10,861,9.6,4,2,6,4,0,0,2,0,0.42,0.21,0.63,0.42,0.63,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
348,Ricardo Marín,mx MEX,FW,Guadalajara,27.0,1998.0,14,2,371,4.1,2,2,4,2,0,0,0,0,0.49,0.49,0.97,0.49,0.97,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
349,Salvador Mariscal,mx MEX,MF,Santos Laguna,22.0,2003.0,18,10,1065,11.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
350,Jeremy Márquez,mx MEX,"MF,DF",Cruz Azul,25.0,2000.0,29,20,1626,18.1,4,0,4,4,0,0,2,0,0.22,0.0,0.22,0.22,0.22,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
351,Anthony Martial,fr FRA,"MF,FW",Monterrey,29.0,1995.0,14,6,542,6.0,1,2,3,1,0,1,0,0,0.17,0.33,0.5,0.17,0.50,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
