Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
1,Malek Al Abadalmanam,sa KSA,MF,Al-Fayha,27.0,1998.0,7,0,37,0.4,0,1,1,0,0,0,0,0,0.0,2.43,2.43,0.0,2.43,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
2,Saleh Al Abbas,sa KSA,FW,Al Okhdood SC,31.0,1993.0,20,6,691,7.7,1,1,2,1,0,0,2,1,0.13,0.13,0.26,0.13,0.26,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
3,Faris Abdi,sa KSA,DF,Neom,26.0,1999.0,33,27,2473,27.5,0,2,2,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
4,Ali Abdoulraouf,,MF,Al-Khaleej,,,5,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
5,Ahmed Abdu,sa KSA,FW,Neom,28.0,1996.0,19,2,423,4.7,1,0,1,1,0,0,1,0,0.21,0.0,0.21,0.21,0.21,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
6,Hayder Abdulkareem,iq IRQ,MF,Al-Nassr,20.0,2004.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
7,Majed Abdullah,sa KSA,FW,Al-Shabab,19.0,2006.0,9,0,115,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
8,Salem Abdullah,sa KSA,FW,Al-Ahli,17.0,2008.0,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
9,Mohamed Abdulrahman,sa KSA,"DF,MF",Al-Ahli,22.0,2003.0,24,7,843,9.4,0,1,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
10,Fahad Al Abdulraziq,sa KSA,"DF,MF",Al-Najma,25.0,2000.0,13,9,757,8.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
11,Faisal Al Abdulwahed,sa KSA,FW,Al-Fateh,20.0,2004.0,4,0,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
12,Abdulrahman Al-Aboud,sa KSA,MF,Al-Ittihad,30.0,1995.0,15,2,536,6.0,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
13,Khalil Al Absi,sa KSA,MF,Al-Riyadh SC,24.0,2001.0,23,5,665,7.4,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
14,Mohammed Al Absi,sa KSA,GK,Al-Ittihad,22.0,2002.0,5,3,302,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
15,Mohammed Abu Abd,sa KSA,"DF,MF",Al Okhdood SC,23.0,2002.0,25,20,1820,20.2,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
16,Abdulfattah Adam,sa KSA,FW,Al-Taawoun,30.0,1995.0,13,0,199,2.2,0,1,1,0,0,0,0,0,0.0,0.45,0.45,0.0,0.45,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
17,Yacine Adli,fr FRA,MF,Al-Shabab,25.0,2000.0,26,24,2116,23.5,1,3,4,1,0,0,3,0,0.04,0.13,0.17,0.04,0.17,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
18,Waleed Al Ahmad,sa KSA,DF,Al-Qadsiah,26.0,1999.0,6,4,352,3.9,1,1,2,1,0,0,4,0,0.26,0.26,0.51,0.26,0.51,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
19,Waleed Al Ahmad,sa KSA,DF,Al-Taawoun,26.0,1999.0,15,15,1326,14.7,4,0,4,4,0,0,5,0,0.27,0.0,0.27,0.27,0.27,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
20,Abdullah Al Ajian,sa KSA,FW,Al Kholood Saudi Club,20.0,2004.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
21,Yusuf Akçiçek,tr TUR,DF,Al-Hilal,19.0,2006.0,12,7,617,6.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
22,Mishal Al Alaeli,sa KSA,"DF,MF",Al-Taawoun,21.0,2004.0,12,5,493,5.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
23,Hassan Al Ali,sa KSA,MF,Neom,23.0,2002.0,15,5,465,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
24,Mukhtar Ali,sa KSA,MF,Al-Ettifaq,27.0,1997.0,32,21,1930,21.4,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
25,Nabil Alioui,fr FRA,"MF,FW",Damac,26.0,1999.0,6,3,305,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
26,Mohammed Alkhaibari,sa KSA,DF,Al-Riyadh SC,23.0,2002.0,27,25,2103,23.4,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
27,Gastón Álvarez,uy URU,DF,Al-Qadsiah,25.0,2000.0,28,28,2490,27.7,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
28,Turki Al Ammar,sa KSA,MF,Al-Qadsiah,25.0,1999.0,21,4,601,6.7,2,2,4,2,0,0,5,0,0.3,0.3,0.6,0.3,0.60,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
29,Abdulelah Al-Amri,sa KSA,DF,Al-Nassr,28.0,1997.0,25,20,1791,19.9,2,2,4,2,0,0,3,0,0.1,0.1,0.2,0.1,0.20,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
30,Saleh Al-Amri,sa KSA,MF,Al-Khaleej,31.0,1993.0,24,10,1060,11.8,3,1,4,3,0,0,1,0,0.25,0.08,0.34,0.25,0.34,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
31,Abdullah Al Anazi,sa KSA,"MF,FW",Al-Fateh,22.0,2003.0,18,13,892,9.9,1,2,3,1,0,0,2,0,0.1,0.2,0.3,0.1,0.30,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
32,Ahmed Al Anazi,,FW,Neom,,,2,0,38,0.4,0,1,1,0,0,0,0,0,0.0,2.37,2.37,0.0,2.37,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
33,Dhari Al Anazi,sa KSA,"DF,MF",Damac,25.0,2000.0,31,26,2334,25.9,0,3,3,0,0,0,7,1,0.0,0.12,0.12,0.0,0.12,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
34,Ângelo,br BRA,MF,Al-Nassr,20.0,2004.0,25,24,1993,22.1,4,6,10,4,0,0,4,0,0.18,0.27,0.45,0.18,0.45,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
35,Leandro Antunes,pt POR,"FW,MF",Al-Riyadh SC,28.0,1997.0,15,15,1246,13.8,7,0,7,7,0,0,2,0,0.51,0.0,0.51,0.51,0.51,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
36,Sultan Al Anze,,DF,Al-Shabab,,,3,1,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
37,Abdulrahman Al Anzi,sa KSA,DF,Al-Fayha,27.0,1998.0,7,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
38,Houssem Aouar,dz ALG,"MF,FW",Al-Ittihad,27.0,1998.0,23,22,1892,21.0,8,3,11,8,0,0,3,0,0.38,0.14,0.52,0.38,0.52,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
39,Nawaf Al Aqidi,sa KSA,GK,Al-Nassr,25.0,2000.0,11,11,959,10.7,0,1,1,0,0,0,0,1,0.0,0.09,0.09,0.0,0.09,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
40,Arielson,br BRA,FW,Damac,20.0,2004.0,10,7,628,7.0,1,1,2,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
41,Khaled Al Asbahi,ye YEM,MF,Al-Riyadh SC,22.0,2003.0,6,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
42,Ibrahim Ashi,,"DF,MF",Al Okhdood SC,,,9,4,468,5.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
43,Naif Asiri,sa KSA,DF,Al Okhdood SC,24.0,2001.0,18,14,1249,13.9,1,0,1,1,0,0,9,2,0.07,0.0,0.07,0.07,0.07,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
44,Ali Al Asmari,sa KSA,MF,Neom,28.0,1997.0,14,6,628,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
45,Ali Al Asmari,sa KSA,MF,Al-Shabab,28.0,1997.0,13,8,745,8.3,0,1,1,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
46,Hassan Al Asmari,sa KSA,DF,Al Kholood Saudi Club,22.0,2002.0,10,3,403,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
47,Ahmed Assiri,sa KSA,DF,Al-Khaleej,33.0,1991.0,20,12,1088,12.1,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
48,Valentin Atangana Edoa,fr FRA,MF,Al-Ahli,19.0,2005.0,23,23,1885,20.9,5,0,5,5,0,0,7,0,0.24,0.0,0.24,0.24,0.24,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
49,Abdulquddus Atiah,sa KSA,GK,Al-Taawoun,28.0,1997.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
50,Abdulrazaq Awaji,sa KSA,FW,Al-Hazem,17.0,2007.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
51,Abdulmalek Al Ayiri,sa KSA,"DF,MF",Neom,21.0,2003.0,16,12,986,11.0,1,0,1,1,0,0,6,0,0.09,0.0,0.09,0.09,0.09,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
52,Ali Azaizeh,jo JOR,"MF,FW",Al-Shabab,21.0,2004.0,15,8,628,7.0,2,1,3,2,0,0,0,0,0.29,0.14,0.43,0.29,0.43,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
53,Saeed Ba Atiyah,,"MF,DF",Al-Fateh,,,31,29,2508,27.9,1,0,1,1,0,0,9,0,0.04,0.0,0.04,0.04,0.04,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
54,Aboubacar Bah,gn GUI,MF,Al-Hazem,19.0,2005.0,27,24,2068,23.0,3,2,5,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
55,Hattan Bahebri,sa KSA,"MF,FW",Al Kholood Saudi Club,33.0,1992.0,31,29,2224,24.7,5,5,10,5,0,0,7,1,0.2,0.2,0.4,0.2,0.40,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
56,Essam Bahri,sa KSA,DF,Al-Riyadh SC,20.0,2005.0,7,0,52,0.6,0,1,1,0,0,0,0,0,0.0,1.73,1.73,0.0,1.73,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
57,Ahmed Bahusayn,sa KSA,MF,Al-Taawoun,24.0,2001.0,13,1,304,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
58,Ahmed Bamasud,sa KSA,DF,Al-Fayha,29.0,1995.0,33,33,2782,30.9,0,1,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
59,Amadou Bamba,,MF,Al-Hazem,,,5,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
60,Mohammed Al Baqawi,sa KSA,DF,Al-Fayha,30.0,1995.0,31,31,2690,29.9,0,2,2,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
61,Ibrahim Barabaa,,MF,Al Kholood Saudi Club,,,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
62,Yoann Barbet,fr FRA,DF,Al-Riyadh SC,32.0,1993.0,32,32,2804,31.2,2,1,3,2,0,0,3,0,0.06,0.03,0.1,0.06,0.10,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
63,Mohammed Barnawi,sa KSA,DF,Al-Ittihad,19.0,2005.0,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
64,Musa Barrow,gm GAM,FW,Al-Taawoun,26.0,1998.0,5,5,394,4.4,3,3,6,3,0,0,0,0,0.69,0.69,1.37,0.69,1.37,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
65,Christian Bassogog,cm CMR,"MF,FW",Al Okhdood SC,29.0,1995.0,29,27,2229,24.8,4,6,10,2,2,2,1,0,0.16,0.24,0.4,0.08,0.32,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
66,Mourad Batna,ma MAR,"FW,MF",Al-Fateh,35.0,1990.0,29,25,2381,26.5,9,8,17,4,5,7,5,1,0.34,0.3,0.64,0.15,0.45,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
67,Osama Al Bawardi,,"DF,MF",Al-Riyadh SC,,,28,21,1838,20.4,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
68,Ibrahim Bayesh,iq IRQ,MF,Al-Riyadh SC,25.0,2000.0,12,11,1021,11.3,1,0,1,1,0,0,5,1,0.09,0.0,0.09,0.09,0.09,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
69,Abdelkader Bedrane,dz ALG,DF,Damac,33.0,1992.0,28,27,2357,26.2,3,1,4,3,0,0,3,2,0.11,0.04,0.15,0.11,0.15,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
70,Sofiane Bendebka,dz ALG,"MF,FW",Al-Fateh,32.0,1992.0,28,25,2228,24.8,9,1,10,7,2,2,0,0,0.36,0.04,0.4,0.28,0.32,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
71,Saïd Benrahma,dz ALG,MF,Neom,29.0,1995.0,27,23,2032,22.6,10,7,17,7,3,3,1,0,0.44,0.31,0.75,0.31,0.62,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
72,Bento,br BRA,GK,Al-Nassr,26.0,1999.0,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
73,Karim Benzema,fr FRA,FW,Al-Ittihad,37.0,1987.0,14,14,1188,13.2,8,0,8,6,2,3,1,0,0.61,0.0,0.61,0.45,0.45,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
74,Karim Benzema,fr FRA,FW,Al-Hilal,37.0,1987.0,10,9,711,7.9,9,2,11,9,0,1,0,0,1.14,0.25,1.39,1.14,1.39,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
75,Yassine Benzia,dz ALG,MF,Al-Fayha,30.0,1994.0,32,32,2724,30.3,4,5,9,4,0,0,2,0,0.13,0.17,0.3,0.13,0.30,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
76,Steven Bergwijn,nl NED,MF,Al-Ittihad,27.0,1997.0,21,21,1778,19.8,5,2,7,5,0,0,5,0,0.25,0.1,0.35,0.25,0.35,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
77,Adam Berry,eng ENG,MF,Al Kholood Saudi Club,19.0,2006.0,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
78,Mansor Al Beshe,sa KSA,"MF,FW",Al-Fayha,25.0,2000.0,21,8,703,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
79,Biel,br BRA,"FW,MF",Al-Taawoun,24.0,2001.0,15,11,912,10.1,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.10,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
80,Fahad bin Jumayah,sa KSA,"DF,MF",Al-Taawoun,30.0,1995.0,1,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
81,Saud bin Zaydan,sa KSA,MF,Al-Riyadh SC,25.0,1999.0,3,0,56,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
82,Abdulaziz Al-Bishi,sa KSA,MF,Al-Ittihad,31.0,1994.0,22,1,315,3.5,1,0,1,1,0,0,1,0,0.29,0.0,0.29,0.29,0.29,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
83,Nasser Al Bishi,sa KSA,MF,Al-Riyadh SC,23.0,2002.0,6,2,196,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
84,Nasser Al Bishi,,DF,Al-Shabab,,,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
85,Ameen Bokhari,sa KSA,GK,Al-Fateh,28.0,1997.0,5,3,346,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
86,Christopher Bonsu-Baah,gh GHA,MF,Al-Qadsiah,20.0,2004.0,32,32,2666,29.6,3,12,15,3,0,0,5,0,0.1,0.41,0.51,0.1,0.51,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
87,Milan Borjan,ca CAN,GK,Al-Riyadh SC,37.0,1987.0,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
88,Mateo Borrell,,MF,Al Okhdood SC,,,17,12,1091,12.1,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
89,Saïmon Bouabré,fr FRA,"MF,FW",Neom,19.0,2006.0,15,13,1155,12.8,1,2,3,1,0,0,1,0,0.08,0.16,0.23,0.08,0.23,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
90,Saïmon Bouabré,fr FRA,FW,Al-Hilal,19.0,2006.0,7,1,149,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
91,Yassine Bounou,ma MAR,GK,Al-Hilal,34.0,1991.0,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
92,Nawaf Boushal,sa KSA,DF,Al-Nassr,25.0,1999.0,32,20,1871,20.8,0,6,6,0,0,0,3,1,0.0,0.29,0.29,0.0,0.29,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
93,Bilal Boutobba,fr FRA,"MF,FW",Al-Najma,26.0,1998.0,28,25,2055,22.8,3,1,4,2,1,1,3,0,0.13,0.04,0.18,0.09,0.13,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
94,Abdelmounaim Boutouil,ma MAR,DF,Al-Hazem,27.0,1998.0,13,10,866,9.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
95,Victor Braga,br BRA,GK,Al-Najma,33.0,1992.0,31,31,2737,30.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
96,Mohammed Al-Breik,sa KSA,DF,Neom,32.0,1992.0,21,11,1031,11.5,1,1,2,1,0,0,0,0,0.09,0.09,0.17,0.09,0.17,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
97,Josh Brownhill,eng ENG,"MF,FW",Al-Shabab,29.0,1995.0,30,29,2444,27.2,4,2,6,3,1,1,4,0,0.15,0.07,0.22,0.11,0.18,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
98,Marcelo Brozović,hr CRO,MF,Al-Nassr,32.0,1992.0,29,29,2425,26.9,0,4,4,0,0,0,7,0,0.0,0.15,0.15,0.0,0.15,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
99,Mohammed Bu Muaykil,,FW,Al-Fateh,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
100,Mubarak Al Buainain,sa KSA,GK,Al-Nassr,19.0,2006.0,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
101,John Buckley,eng ENG,MF,Al Kholood Saudi Club,25.0,1999.0,31,31,2695,29.9,2,4,6,2,0,0,6,0,0.07,0.13,0.2,0.07,0.20,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
102,Ali Al-Bulaihi,sa KSA,DF,Al-Shabab,35.0,1989.0,14,14,1252,13.9,2,0,2,2,0,0,1,0,0.14,0.0,0.14,0.14,0.14,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
103,Ali Al-Bulaihi,sa KSA,DF,Al-Hilal,35.0,1989.0,3,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
104,Firas Al-Buraikan,sa KSA,"FW,MF",Al-Ahli,25.0,2000.0,34,16,1744,19.4,5,1,6,5,0,0,1,0,0.26,0.05,0.31,0.26,0.31,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
105,Heorhiy Bushchan,ua UKR,GK,Al-Shabab,31.0,1994.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
106,Marcin Bułka,pl POL,GK,Neom,25.0,1999.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
107,Francisco Calvo,cr CRC,"DF,MF",Al-Ettifaq,33.0,1992.0,30,30,2668,29.6,4,1,5,4,0,0,8,0,0.13,0.03,0.17,0.13,0.17,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
108,Haroune Camara,sa KSA,FW,Al-Nassr,27.0,1998.0,2,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
109,Haroune Camara,sa KSA,FW,Al-Shabab,27.0,1998.0,7,4,315,3.5,1,0,1,1,0,0,3,0,0.29,0.0,0.29,0.29,0.29,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
110,Mansour Camara,gn GUI,DF,Al Kholood Saudi Club,17.0,2007.0,10,5,571,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
111,João Cancelo,pt POR,DF,Al-Hilal,31.0,1994.0,2,2,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
112,Felippe Cardoso,br BRA,FW,Al-Najma,26.0,1998.0,14,14,1227,13.6,4,4,8,4,0,0,4,1,0.29,0.29,0.59,0.29,0.59,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
113,Carlos,br BRA,"FW,MF",Al-Shabab,29.0,1995.0,16,12,1090,12.1,4,0,4,4,0,0,2,0,0.33,0.0,0.33,0.33,0.33,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
114,Yannick Carrasco,be BEL,"MF,FW",Al-Shabab,31.0,1993.0,29,28,2506,27.8,18,7,25,10,8,9,4,0,0.65,0.25,0.9,0.36,0.61,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
115,Gabriel Carvalho,br BRA,FW,Al-Qadsiah,17.0,2007.0,10,1,271,3.0,1,1,2,1,0,0,1,0,0.33,0.33,0.66,0.33,0.66,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
116,Koen Casteels,be BEL,GK,Al-Qadsiah,33.0,1992.0,32,32,2854,31.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
117,Kaio César,br BRA,FW,Al-Hilal,21.0,2004.0,10,1,230,2.6,0,2,2,0,0,0,2,0,0.0,0.78,0.78,0.0,0.78,Matches,0.0,0.0,0.0,0.0,saudi_standard_clean.csv
